# {'li': 1, 'lf': 1, 'meshx': 32, 'meshy': 32, 'xbound': 3e-08, 'ybound': 3e-08, 'qz': 199725854668.28848, 'qa': 599177564.0048654, 'qc': 599177564.0048654, 'v': 133707436.268, 'bondingantibonding': 0, 'omega': 4.2e+16}
2.833101524349466225e-10 3.998805773937628225e-10 5.442326939347188626e-10 6.666371225062568339e-10 8.031029476775063384e-10 1.005236007519274739e-09 1.333426459357186742e-09 1.970535106697031039e-09 2.976839310034958987e-09 4.019018029705349742e-09 5.053771172631195823e-09 6.641001869095689735e-09 9.302426017921678265e-09 1.363307950383578961e-08 2.098716338308534470e-08 3.286650271188714563e-08 4.900066451661677846e-08 6.678690913181591761e-08 8.300671079049833235e-08 9.533094724115418580e-08 1.023014511636654321e-07 1.030802947125844018e-07 9.758570306972170958e-08 8.650561451578808372e-08 7.113029882315191015e-08 5.345516615522448970e-08 3.641624842791883435e-08 2.301974716831097789e-08 1.438192050327359918e-08 9.370154279987756476e-09 6.382144174645508165e-09 4.598860794517646070e-09
3.996858210600218049e-10 5.570715083617651015e-10 6.997113937000983503e-10 8.205270265080746868e-10 9.971731577041999093e-10 1.287079136977544039e-09 1.844742371271871247e-09 2.839013452713221856e-09 4.003565959630853544e-09 5.141290465779204178e-09 6.853870815043432402e-09 9.894834377145079497e-09 1.529828171984388211e-08 2.560593101430505535e-08 4.370574911306563426e-08 6.889679490799086971e-08 9.682281276902756471e-08 1.243169190969594757e-07 1.502873268040802430e-07 1.724779724025604239e-07 1.864304322957656819e-07 1.880915495499821384e-07 1.768568601536165206e-07 1.560514665651851380e-07 1.304701986513012685e-07 1.032719744957540224e-07 7.552110384440814583e-08 4.923052904532364575e-08 2.874075581806193600e-08 1.634005591697948252e-08 9.926549467053768907e-09 6.470134270365812009e-09
5.442451416937481734e-10 7.000199407510409839e-10 8.223653192839882862e-10 9.784465768555077803e-10 1.245063791085762202e-09 1.718532508845260697e-09 2.624243601756003046e-09 3.892248069484635419e-09 5.141170033735437910e-09 6.804016789999410854e-09 9.850284604940200804e-09 1.558004049723330176e-08 2.743493805009263572e-08 4.997346105142663090e-08 8.251490851380060887e-08 1.201444657742252374e-07 1.640163381278673654e-07 2.198762962145861536e-07 2.870351215482235376e-07 3.530966926763823010e-07 3.977927712133263169e-07 4.037921488450889019e-07 3.684389330950444319e-07 3.056440397894701396e-07 2.361292831465802465e-07 1.756365783298024730e-07 1.286236745878287781e-07 9.025985489410844643e-08 5.647723084136704853e-08 3.082403619527630923e-08 1.634454102450423407e-08 9.536806653927351019e-09
6.675682597639951401e-10 8.210160516781082427e-10 9.786665671365886971e-10 1.232125644913652995e-09 1.650010064110978282e-09 2.412059063580175823e-09 3.688348289693541597e-09 5.116074080861819703e-09 6.689427706884829605e-09 9.434631958702220376e-09 1.473025254166628650e-08 2.610233833478492143e-08 4.982712521305958737e-08 8.689589908787862629e-08 1.328469469100444307e-07 1.963776590176183850e-07 2.998112372251965964e-07 4.606366229411455630e-07 6.770760072842557269e-07 9.121399534943161481e-07 1.084651136730776146e-06 1.110031228799892336e-06 9.736662075475547226e-07 7.454162560926846593e-07 5.155570602335879382e-07 3.355537187859840511e-07 2.154534900703124111e-07 1.426616527264655286e-07 9.455142575024551380e-08 5.590008818074227178e-08 2.847905367573964498e-08 1.452207167592010463e-08
8.046390846111892151e-10 9.973758850088044012e-10 1.245974087418748995e-09 1.650243616974265422e-09 2.316714881171072453e-09 3.497701237102735561e-09 5.143775511343539684e-09 6.815084826945070843e-09 9.160829044747337971e-09 1.362047152155555115e-08 2.299990663120525046e-08 4.423684721685023678e-08 8.207056923707760580e-08 1.325798731077338055e-07 2.084110772771711906e-07 3.542440435882912513e-07 6.351860870555008864e-07 1.139905743836471781e-06 1.935436877400825280e-06 2.895332705066043574e-06 3.628678931200000995e-06 3.742698186764263171e-06 3.170185785077557881e-06 2.224567537020860019e-06 1.342681211105141355e-06 7.472717475042657440e-07 4.085455860486244207e-07 2.302770071576467449e-07 1.406729905009744291e-07 8.795906565213881669e-08 4.801894194901701023e-08 2.298250633749804387e-08
1.005557906383945609e-09 1.286771510262080596e-09 1.719489490622120706e-09 2.409202875276771738e-09 3.494441697069144309e-09 5.182573388014671226e-09 7.109788854125065505e-09 9.145568176099287180e-09 1.260171453594006713e-08 1.957385854786103090e-08 3.560173673207604307e-08 6.923115739430535801e-08 1.196068025436388646e-07 1.935172246728230361e-07 3.458626094754084012e-07 6.914880532590504534e-07 1.475433191164495180e-06 3.122193881897664848e-06 5.754945706759530361e-06 8.527719313168245064e-06 1.027345571340511018e-05 1.051726067276792149e-05 9.233387737150186843e-06 6.681160284340935854e-06 3.851526240827972792e-06 1.852023411893215641e-06 8.440712617056439135e-07 4.022022233853011583e-07 2.096797083856009579e-07 1.237182860720659354e-07 7.243759904028790892e-08 3.578858142271754206e-08
1.331575791495092281e-09 1.844750247902119359e-09 2.622895112132829005e-09 3.680766607624056756e-09 5.143149330862826391e-09 7.115442008691494205e-09 9.160515819178671807e-09 1.179941041466482082e-08 1.685390840343474887e-08 2.762236726371269866e-08 5.257042809340762799e-08 9.796980865425367622e-08 1.622470638348613225e-07 2.843449290863228250e-07 5.870159145862037354e-07 1.382900067687081211e-06 3.466366298494008992e-06 7.572358732654624680e-06 1.211467188413614646e-05 1.414511842517421914e-05 1.389624846421352226e-05 1.370822804607361371e-05 1.409511509169250169e-05 1.303467437648262594e-05 9.100009017200144678e-06 4.523128879677483409e-06 1.803635851237531868e-06 7.200631243766979520e-07 3.215372419253455934e-07 1.672596058954318805e-07 9.807378864813287623e-08 5.184212595709379990e-08
1.968246854781358640e-09 2.838965729447066956e-09 3.887627050283900831e-09 5.112580021506978139e-09 6.827591744444873934e-09 9.154030365617884013e-09 1.179699733560836892e-08 1.582304325690125076e-08 2.343113367755511031e-08 3.953338796652727489e-08 7.428467028955023286e-08 1.296956262540454488e-07 2.150344609403788031e-07 4.164512975828932864e-07 9.762464806580619214e-07 2.658400012959509048e-06 6.915849766474472523e-06 1.249342698613998824e-05 1.315389063984548202e-05 8.253252048294928343e-06 4.114806855066022788e-06 3.434896054354245496e-06 6.291912126972963030e-06 1.151434660377376691e-05 1.327317739658726402e-05 8.705854384004985279e-06 3.602745746959948333e-06 1.258997077804356061e-06 4.867825964759127826e-07 2.229717225831845570e-07 1.235120583165024103e-07 6.879213334784604832e-08
2.974362071887990089e-09 4.003440696201183994e-09 5.141095828741097069e-09 6.699117477357102383e-09 9.179616699943740521e-09 1.260097480499471180e-08 1.685883507926104779e-08 2.345181822650308730e-08 3.492232752311925158e-08 5.775111743193727783e-08 1.020769584241417970e-07 1.672539828177860751e-07 2.827630543496378228e-07 5.896879078320424885e-07 1.518820598184549993e-06 4.428905109672504208e-06 1.032907595531992354e-05 1.297898041294277249e-05 6.696638485964031199e-06 1.522274513158315538e-06 1.790176935448476529e-06 2.056806061700979279e-06 1.070334290769698231e-06 3.820874643971522804e-06 1.111921724436825654e-05 1.176890219455174223e-05 5.922225318552812204e-06 2.017389344598751752e-06 6.984759481290516738e-07 2.891390591374299656e-07 1.485000973571486570e-07 8.446944504290817426e-08
4.016118590919562737e-09 5.147859444871238537e-09 6.814971625402476919e-09 9.449096379446318774e-09 1.362990726016253719e-08 1.956679052556289203e-08 2.764411273181605348e-08 3.953836951860175349e-08 5.769197300827001218e-08 8.950206567325202874e-08 1.438079433988554979e-07 2.203922667087619038e-07 3.708448674047933169e-07 7.893190362943850570e-07 2.108908625938360560e-06 6.039447536283503411e-06 1.174829389376854730e-05 9.909289905626139725e-06 3.764311339267906201e-06 5.561067941818086935e-06 7.897011270451485037e-06 8.154553218992853216e-06 6.773286185025593295e-06 3.352026185393232357e-06 6.838990111391819967e-06 1.182882619407510819e-05 7.672314786350410186e-06 2.781677208614108516e-06 9.167316166739207636e-07 3.565685029972764105e-07 1.721859459598095771e-07 9.768558224363717986e-08
