# {'li': -1, 'lf': -1, 'meshx': 64, 'meshy': 64, 'xbound': 3e-08, 'ybound': 3e-08, 'qz': 199725854668.28848, 'qa': 599177564.0048654, 'qc': 599177564.0048654, 'v': 133707436.268, 'bondingantibonding': 1, 'omega': 4500000000000000.0}
9.741830285811581280e-02 1.003421647230784280e-01 1.043598610463814386e-01 1.095954215992892694e-01 1.162430926246857121e-01 1.248920019648109281e-01 1.361282501666241096e-01 1.495352115252430725e-01 1.640958962457942372e-01 1.795135155882377209e-01 1.964047065894147515e-01 2.153931347509580874e-01 2.365010717577670230e-01 2.594247389383879665e-01 2.843366775855803996e-01 3.119680861821546025e-01 3.427805566041587371e-01 3.761151396840943795e-01 4.103391619590325279e-01 4.440981590713534155e-01 4.772222974216761004e-01 5.102783200595142343e-01 5.433354986076426307e-01 5.755881407259287874e-01 6.060013919604814170e-01 6.343460687289288469e-01 6.610310692505132479e-01 6.861661926488578089e-01 7.091434864675213445e-01 7.293020273712242929e-01 7.463054493626315455e-01 7.603179150462620051e-01 7.714684541522074390e-01 7.800119009699206796e-01 7.869714252627419970e-01 7.939618650491289120e-01 8.018662708070473100e-01 8.108783708723386052e-01 8.214995894102081753e-01 8.359779151606103742e-01 8.573088015179424204e-01 8.868844377885023444e-01 9.233486398040070542e-01 9.648686315292940296e-01 1.010841860065607278e+00 1.060996384118744640e+00 1.112824254540330404e+00 1.161659143005192130e+00 1.202886315821931174e+00 1.234685903381119276e+00 1.257036828753223201e+00 1.269463419053905362e+00 1.271146674605897697e+00 1.262457968852835455e+00 1.244753747965171575e+00 1.218170633454788376e+00 1.180466619658724126e+00 1.130309288919595812e+00 1.071478772218376951e+00 1.011697399001526776e+00 9.561965706883115423e-01 9.039401040853001223e-01 8.503876548751497788e-01 7.950405696278680656e-01
1.003412886084065064e-01 1.039497484759986656e-01 1.087262813715285936e-01 1.147204148945883545e-01 1.220203931472065850e-01 1.312342213599112239e-01 1.431317742058212938e-01 1.575026909136208186e-01 1.734204153067629706e-01 1.905577753423347565e-01 2.094995740563153630e-01 2.308950406512958187e-01 2.548232811796997122e-01 2.810148843608452074e-01 3.096453078642615320e-01 3.414218911612755814e-01 3.767911692276210700e-01 4.150762311803948279e-01 4.545903447892503113e-01 4.940470336996809486e-01 5.333815662725045481e-01 5.732499450001343755e-01 6.136809287569342519e-01 6.536906402477649092e-01 6.921008781861922587e-01 7.288552914406247751e-01 7.645391356158205420e-01 7.993416167900072589e-01 8.323888091810076606e-01 8.622853679754309830e-01 8.881160918707590168e-01 9.094718199179860907e-01 9.260973261021467895e-01 9.381448780861738612e-01 9.468296724798679342e-01 9.542017058241316629e-01 9.618459078990846400e-01 9.703239744998912730e-01 9.806555430267863693e-01 9.957094221505209397e-01 1.019080168427799915e+00 1.052627654166892857e+00 1.094842957493710189e+00 1.143606491081758048e+00 1.198006790550695033e+00 1.257371034794211972e+00 1.318641212741485713e+00 1.376040470707843077e+00 1.424188301673670054e+00 1.460719130132235755e+00 1.485210792063463403e+00 1.496823151499096394e+00 1.494311560676474304e+00 1.477914720518781699e+00 1.449478481536714325e+00 1.409562430007532008e+00 1.356409699185425977e+00 1.289590986677400242e+00 1.214015258189534707e+00 1.138795729615196262e+00 1.069679765188893850e+00 1.005259299535074202e+00 9.404755791894904293e-01 8.749566591707610419e-01
1.043581725414394895e-01 1.087254995903395027e-01 1.142634027695366983e-01 1.210075109779231162e-01 1.289775988130035522e-01 1.388245387520346541e-01 1.515067205981936727e-01 1.670265574321086466e-01 1.845336976124853645e-01 2.036778562336489518e-01 2.250263170228036236e-01 2.492637687972678318e-01 2.765103391284959855e-01 3.065107807426907249e-01 3.394020268270340202e-01 3.758980168154564816e-01 4.164999069321126401e-01 4.605758364676404426e-01 5.064692075380722303e-01 5.529376807243486791e-01 5.999671516832221219e-01 6.482715083624286390e-01 6.978634860922865446e-01 7.476184408223207623e-01 7.963618206977739478e-01 8.442063364204319686e-01 8.919043535238753151e-01 9.394906639343313381e-01 9.853808106393882049e-01 1.027059391825907886e+00 1.062659740338113057e+00 1.091192980436951121e+00 1.112233161074833276e+00 1.126241859327330008e+00 1.134959213063311267e+00 1.141147452439284837e+00 1.147225378195094292e+00 1.154284730108436019e+00 1.163782127686338264e+00 1.179195888600044206e+00 1.204859750833930709e+00 1.243036307504487681e+00 1.292166512500264153e+00 1.349613527312071515e+00 1.414021439134609315e+00 1.484317363744277252e+00 1.556660145727170708e+00 1.624195936366942705e+00 1.680739664407846723e+00 1.723447396682573407e+00 1.751514273484237494e+00 1.763736927015302491e+00 1.758300588279029242e+00 1.735104361856769639e+00 1.695954909193809979e+00 1.641364525807953223e+00 1.569956251031292105e+00 1.482481011434670259e+00 1.385831539187724282e+00 1.291176665322723460e+00 1.205182406868775313e+00 1.125971778070464113e+00 1.047699406113773879e+00 9.699288793335287817e-01
1.095931178964977271e-01 1.147191761501702711e-01 1.210071881790236725e-01 1.285368620967756170e-01 1.372671847287861291e-01 1.478724182521127528e-01 1.614855264653844991e-01 1.783380610063530769e-01 1.976821551881226546e-01 2.191562180106385593e-01 2.433220740565097961e-01 2.708747150127439607e-01 3.019688213600008608e-01 3.363540538903739829e-01 3.741248530798850780e-01 4.160282848174913228e-01 4.627110494409545915e-01 5.136512638941663766e-01 5.672960994877020990e-01 6.224171466525059149e-01 6.789668889059052859e-01 7.377267961148594733e-01 7.987442338123682539e-01 8.608948121467512316e-01 9.231269135573321183e-01 9.856288514166209325e-01 1.049008021751303588e+00 1.112783675120605498e+00 1.174091622957100567e+00 1.229041931775553431e+00 1.274820850108187464e+00 1.310233046913535482e+00 1.335129867448833885e+00 1.350712014170200703e+00 1.359277978727986280e+00 1.364367838183297543e+00 1.369182841076980850e+00 1.375356920763679547e+00 1.384602407017568648e+00 1.401153126963096351e+00 1.430044153424032904e+00 1.473985540782044801e+00 1.531451027096302653e+00 1.599271053643464224e+00 1.675342942971262961e+00 1.758100880476891392e+00 1.842552640419801602e+00 1.920606125246913320e+00 1.985239458253805989e+00 2.033371972904952862e+00 2.064065740304305230e+00 2.076109998403490753e+00 2.067354865478665982e+00 2.037367279165020584e+00 1.987566679310098561e+00 1.917757237304449358e+00 1.826249715341113689e+00 1.714862715386229919e+00 1.592916014360353572e+00 1.474297321895216450e+00 1.367266499884083997e+00 1.269744968528611295e+00 1.175124554924569020e+00 1.082760551454143405e+00
1.162407896754401315e-01 1.220195258944991035e-01 1.289779032829266314e-01 1.372679396787633288e-01 1.467146079901072986e-01 1.579150127684771643e-01 1.722025298281752992e-01 1.901386779652782244e-01 2.111736985541182166e-01 2.349577628442386101e-01 2.619823124724295349e-01 2.929088410408721144e-01 3.278981072568569743e-01 3.667092618799616677e-01 4.094460732929459112e-01 4.569539212643001780e-01 5.100994940588012838e-01 5.685720847321502625e-01 6.309370786078627447e-01 6.959525157870700696e-01 7.635703390132387858e-01 8.347542767613386205e-01 9.096703495775882997e-01 9.873841566606571529e-01 1.066906432316909292e+00 1.148266928333709691e+00 1.231744165704306671e+00 1.315746417589882977e+00 1.395802851368169062e+00 1.466865939762691973e+00 1.525566636033917955e+00 1.571165957240761912e+00 1.604577617049735672e+00 1.626909355427266446e+00 1.640984954429921316e+00 1.650813657683132707e+00 1.659914230605880059e+00 1.670490558946816861e+00 1.684278257720517313e+00 1.705794876891403078e+00 1.741222308906346550e+00 1.793831979341883098e+00 1.861932050534858885e+00 1.941405052596957947e+00 2.029480060221752868e+00 2.123890079125503316e+00 2.218271360636062006e+00 2.303248462068782310e+00 2.370692646711104690e+00 2.417363928184688149e+00 2.443526681180054894e+00 2.448012840593148720e+00 2.429144425549779385e+00 2.386854466551814991e+00 2.322066529746777519e+00 2.234036332440751504e+00 2.119908519512955003e+00 1.981468795806036853e+00 1.830248669290083230e+00 1.683094734489879007e+00 1.550259294350219808e+00 1.430313215504953606e+00 1.316021336494400895e+00 1.206531840589635696e+00
1.248910525281747702e-01 1.312350904182505440e-01 1.388268444634744858e-01 1.478753641345760816e-01 1.579172020346811811e-01 1.693709180088572575e-01 1.838136198610417216e-01 2.023128789799339411e-01 2.246524965629422554e-01 2.504981952473595008e-01 2.801541998824694790e-01 3.141608394653139236e-01 3.526841272128999338e-01 3.955383874385080545e-01 4.429259164850383179e-01 4.958478598424240769e-01 5.554219932232676848e-01 6.216543358415623777e-01 6.932260962517240444e-01 7.689074564196811679e-01 8.487729667731023220e-01 9.340303267141680799e-01 1.025295668487755885e+00 1.121877446468340089e+00 1.222624805193234243e+00 1.327145337925442536e+00 1.434924913128939883e+00 1.543199508672554510e+00 1.646322155908068963e+00 1.738542799289849672e+00 1.816708160660874594e+00 1.881013417397017662e+00 1.932945313334223147e+00 1.973661777121881844e+00 2.005362604160777718e+00 2.031966997086821713e+00 2.057114299028471649e+00 2.083067277172360399e+00 2.111495307291172630e+00 2.147021865407986674e+00 2.196572420932370484e+00 2.263909160819481237e+00 2.346435433055094943e+00 2.438706248298968315e+00 2.537035004981620823e+00 2.638439233817398311e+00 2.735667733288276615e+00 2.818168825912085396e+00 2.877008247458424428e+00 2.909661547989974117e+00 2.917291492221798954e+00 2.899848138949386200e+00 2.856899727982562975e+00 2.789778331874020800e+00 2.700173317550188745e+00 2.586641662763227156e+00 2.444841920433859617e+00 2.275638552723214580e+00 2.091582009162832101e+00 1.911987046497580112e+00 1.749189495851440013e+00 1.602534092756715989e+00 1.464938837471768451e+00 1.335578127421654715e+00
1.361303380001560592e-01 1.431358043767788635e-01 1.515121335254340229e-01 1.614913210528347576e-01 1.722071761887257468e-01 1.838158000519471424e-01 1.981814122356671259e-01 2.170339807095567619e-01 2.406011003562741890e-01 2.685466085120969959e-01 3.008899284521991957e-01 3.379551425185559621e-01 3.799544564365445742e-01 4.268619950293616183e-01 4.790634011946609538e-01 5.377276447321464037e-01 6.042119959248593020e-01 6.788437745761611852e-01 7.605037717964436839e-01 8.480678751027659334e-01 9.418353743155837288e-01 1.043410451887008650e+00 1.153938144067741423e+00 1.273017607276041074e+00 1.399049189128118265e+00 1.530851327752921431e+00 1.666827006535219757e+00 1.803416106356236392e+00 1.934714286972818220e+00 2.055237560002175279e+00 2.162455065552643330e+00 2.257268433694228360e+00 2.341151166385676774e+00 2.414757900214985042e+00 2.479379528474257910e+00 2.538461130062761306e+00 2.595729823153175353e+00 2.653357918457787790e+00 2.712673262947063790e+00 2.777767780911673867e+00 2.854926197220159168e+00 2.947306219928932158e+00 3.050374103954908378e+00 3.156933471443935435e+00 3.261968459036171719e+00 3.361805047953931425e+00 3.449064073891704663e+00 3.513150203993022469e+00 3.546003405552114796e+00 3.546659138251212706e+00 3.517508143391561148e+00 3.459854664011363656e+00 3.374873418066261177e+00 3.266216789905884266e+00 3.137344926371544052e+00 2.986822367365329356e+00 2.809085661238743370e+00 2.603810609299052281e+00 2.383385128295901989e+00 2.168230205933292520e+00 1.971812633685038563e+00 1.794302413545451724e+00 1.629350249420064900e+00 1.476707545898520157e+00
1.495410981965287489e-01 1.575098794150776027e-01 1.670343122406321990e-01 1.783452160009882659e-01 1.901437446086106375e-01 2.023148818565271290e-01 2.170337433520125314e-01 2.367423850264354368e-01 2.621364385263380004e-01 2.928786210148958680e-01 3.286824047576459296e-01 3.696557519118051083e-01 4.161050408101583109e-01 4.682452623099780387e-01 5.266870190468593282e-01 5.928082573924743359e-01 6.681948980536245308e-01 7.534452052118720822e-01 8.476864570342159677e-01 9.499888334299676496e-01 1.061035573758459805e+00 1.183012599612847771e+00 1.317583682246873611e+00 1.464277151714357572e+00 1.620681749504066183e+00 1.784524251950084350e+00 1.953416770023018501e+00 2.123829189656122551e+00 2.290633582624113984e+00 2.448939274258862042e+00 2.596884110029705539e+00 2.735419891518829250e+00 2.865557499933749863e+00 2.987257736135694230e+00 3.101366346315463485e+00 3.211302034391738669e+00 3.321678256975679311e+00 3.433949223175242871e+00 3.547693423180469097e+00 3.664592613402316790e+00 3.788628300760889189e+00 3.921064282191494943e+00 4.054393153305623443e+00 4.178321937678928677e+00 4.285844239152525326e+00 4.372540598181803517e+00 4.431671729040094654e+00 4.453930124135201396e+00 4.435072077981192074e+00 4.378201644238790990e+00 4.288604380332603938e+00 4.169251225390888216e+00 4.022408441800199519e+00 3.853405169450613954e+00 3.667986541899462605e+00 3.465468389771919622e+00 3.239923996377986892e+00 2.990259005257574376e+00 2.728007139730769026e+00 2.473340933574895928e+00 2.239435499774955041e+00 2.026625055792128816e+00 1.829383804305579453e+00 1.648646734587055684e+00
1.641040910283834142e-01 1.734285979962787438e-01 1.845410039930416302e-01 1.976873926455083863e-01 2.111758390340577884e-01 2.246514680542566478e-01 2.405985693812837667e-01 2.621348773261204523e-01 2.904318484588357396e-01 3.251674712236534148e-01 3.657986022797645176e-01 4.122761358474091864e-01 4.650547936378839342e-01 5.246805156592597719e-01 5.920157275763320293e-01 6.686483694518303711e-01 7.563770895247912129e-01 8.560582992328045204e-01 9.671520572488436773e-01 1.089097715126655874e+00 1.223056546275370637e+00 1.371914396772704769e+00 1.537653920283276188e+00 1.719300372281594047e+00 1.913346847602260592e+00 2.116326394759757701e+00 2.325771740137552612e+00 2.539375263075512201e+00 2.753328313911682201e+00 2.963417743713211649e+00 3.167621345090082308e+00 3.366410825402430529e+00 3.560607414186409692e+00 3.750947512988615173e+00 3.939001451148708810e+00 4.128976722368265406e+00 4.325042993781865519e+00 4.525542260305605247e+00 4.724481517397610020e+00 4.918654786573798177e+00 5.109225087848678015e+00 5.296194339512073412e+00 5.470871669673856630e+00 5.619537632457461740e+00 5.730758043656507539e+00 5.796521588077613529e+00 5.807696538400968223e+00 5.757048355484297275e+00 5.647599911169939979e+00 5.492112370217413719e+00 5.303498734463268249e+00 5.088978086655435717e+00 4.852060142504958762e+00 4.598674882443926748e+00 4.335218596869617080e+00 4.061263198933099616e+00 3.771044690942232158e+00 3.463585743595352540e+00 3.150041136894211835e+00 2.849216583453368923e+00 2.572498774710849201e+00 2.318880320362172842e+00 2.083242266033489276e+00 1.868118010181742950e+00
1.795210098139517207e-01 1.905638628700349335e-01 2.036816343638732374e-01 2.191568217722676681e-01 2.349552189736219265e-01 2.504936750277662050e-01 2.685422885439980867e-01 2.928764063110048665e-01 3.251668959990552388e-01 3.651568439321952186e-01 4.121142304460326811e-01 4.659302178641890335e-01 5.272753912506380480e-01 5.970645974607025064e-01 6.764436823421328127e-01 7.671589196615988815e-01 8.712693672155726876e-01 9.900000722886361793e-01 1.123285105810989837e+00 1.271121875757155406e+00 1.435270091736953635e+00 1.619242200405483612e+00 1.825077718196827181e+00 2.051008275771748046e+00 2.292270562232551878e+00 2.544775793256631946e+00 2.807006427139403737e+00 3.078857489334586361e+00 3.357976931212327099e+00 3.640472342683146678e+00 3.923787327905225997e+00 4.208603069198024293e+00 4.497799584189092315e+00 4.794712100444542990e+00 5.102370338940922068e+00 5.423313936154034565e+00 5.754722885402960841e+00 6.083422140654709764e+00 6.390759227262362785e+00 6.667116423128890190e+00 6.917523846603856441e+00 7.152329883930962140e+00 7.371702020997971339e+00 7.562261364535073582e+00 7.702778319193425816e+00 7.769209184288781600e+00 7.736357022954605256e+00 7.590985669016211190e+00 7.344349771024065276e+00 7.028045776699991976e+00 6.674897065989362055e+00 6.305428410697681230e+00 5.929070879052735776e+00 5.552098570255389554e+00 5.178646616345810472e+00 4.806275135872382087e+00 4.428094137105576422e+00 4.043567151005801996e+00 3.664005990287906744e+00 3.306447092096347795e+00 2.978986063038580490e+00 2.677721346289226201e+00 2.396864995747676197e+00 2.140370283904679205e+00
