# {'filename': '5nmAgSph_EE0MM0EM1_li-1_lf-1_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': -1}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 6, 58, 245002), 'endtime': datetime.datetime(2022, 4, 16, 2, 57, 3, 121762)}
# omega	gamma
 (6.000000000000000000e+15+0.000000000000000000e+00j)  (3.901012043924727440e+08-5.146277674295724580e+00j)
 (6.081632653061224000e+15+0.000000000000000000e+00j)  (4.094249701281297207e+08-5.240490235436217503e+00j)
 (6.163265306122448000e+15+0.000000000000000000e+00j)  (4.314266875040700436e+08-5.347427372005621571e+00j)
 (6.244897959183673000e+15+0.000000000000000000e+00j)  (4.565795026291412115e+08-5.468650712260982871e+00j)
 (6.326530612244898000e+15+0.000000000000000000e+00j)  (4.854720806026949286e+08-5.606034716735914358e+00j)
 (6.408163265306123000e+15+0.000000000000000000e+00j)  (5.188442039452543259e+08-5.761844602629862422e+00j)
 (6.489795918367347000e+15+0.000000000000000000e+00j)  (5.576359531392215490e+08-5.938838944938173547e+00j)
 (6.571428571428571000e+15+0.000000000000000000e+00j)  (6.030567463843631744e+08-6.140406478381351008e+00j)
 (6.653061224489796000e+15+0.000000000000000000e+00j)  (6.566839722287724018e+08-6.370751009275155141e+00j)
 (6.734693877551020000e+15+0.000000000000000000e+00j)  (7.206066711022063494e+08-6.635145136942637301e+00j)
 (6.816326530612244000e+15+0.000000000000000000e+00j)  (7.976394277714051008e+08-6.940284168969533596e+00j)
 (6.897959183673469000e+15+0.000000000000000000e+00j)  (8.916486053236449957e+08-7.294788847563753897e+00j)
 (6.979591836734693000e+15+0.000000000000000000e+00j)  (1.008063718656315804e+09-7.709933779110041741e+00j)
 (7.061224489795919000e+15+0.000000000000000000e+00j)  (1.154704279914453030e+09-8.200726214390252622e+00j)
 (7.142857142857143000e+15+0.000000000000000000e+00j)  (1.343165013635344028e+09-8.787542000938179498e+00j)
 (7.224489795918367000e+15+0.000000000000000000e+00j)  (1.591233408551503181e+09-9.498670214966542957e+00j)
 (7.306122448979592000e+15+0.000000000000000000e+00j)  (1.927314597058139801e+09-1.037437545835902952e+01j)
 (7.387755102040816000e+15+0.000000000000000000e+00j)  (2.398995638360578060e+09-1.147353929499695369e+01j)
 (7.469387755102040000e+15+0.000000000000000000e+00j)  (3.090754386451083660e+09-1.288466813822652135e+01j)
 (7.551020408163265000e+15+0.000000000000000000e+00j)  (4.163566341775551796e+09-1.474374185766357037e+01j)
 (7.632653061224490000e+15+0.000000000000000000e+00j)  (5.952015236594973564e+09-1.725859792081087818e+01j)
 (7.714285714285714000e+15+0.000000000000000000e+00j)  (9.227358303225217819e+09-2.070767676313205641e+01j)
 (7.795918367346939000e+15+0.000000000000000000e+00j)  (1.595771634660466385e+10-2.512800599767663456e+01j)
 (7.877551020408163000e+15+0.000000000000000000e+00j)  (3.091066675751757431e+10-2.754261060874721068e+01j)
 (7.959183673469388000e+15+0.000000000000000000e+00j)  (5.273409097667585754e+10-1.018856064774212733e+01j)
 (8.040816326530612000e+15+0.000000000000000000e+00j)  (4.148733443358679199e+10+2.152872232453563939e+01j)
 (8.122448979591836000e+15+0.000000000000000000e+00j)  (2.022319568460771179e+10+2.518667299465965570e+01j)
 (8.204081632653062000e+15+0.000000000000000000e+00j)  (1.033643972342679024e+10+2.053247626044864305e+01j)
 (8.285714285714285000e+15+0.000000000000000000e+00j)  (5.958795266052001953e+09+1.633874860464931800e+01j)
 (8.367346938775511000e+15+0.000000000000000000e+00j)  (3.779679848471539497e+09+1.327475282196241047e+01j)
 (8.448979591836735000e+15+0.000000000000000000e+00j)  (2.570774969409282684e+09+1.104674641915256039e+01j)
