# {'filename': '5nmAgSph_EE1MM0EM0_li0_lf0_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': 0}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 44, 12, 397267), 'endtime': datetime.datetime(2022, 4, 16, 3, 25, 23, 240324)}
# omega	gamma
 (6.000000000000000000e+15+0.000000000000000000e+00j)  (7.353123687012722492e+08-4.890908508239130725e+01j)
 (6.081632653061224000e+15+0.000000000000000000e+00j)  (7.738483028268615007e+08-4.983229713405432193e+01j)
 (6.163265306122448000e+15+0.000000000000000000e+00j)  (8.176526126823143959e+08-5.087766869927820323e+01j)
 (6.244897959183673000e+15+0.000000000000000000e+00j)  (8.676649952202384472e+08-5.206027501189728213e+01j)
 (6.326530612244898000e+15+0.000000000000000000e+00j)  (9.250547507969014645e+08-5.339820587241408134e+01j)
 (6.408163265306123000e+15+0.000000000000000000e+00j)  (9.912916895497083664e+08-5.491331696460521528e+01j)
 (6.489795918367347000e+15+0.000000000000000000e+00j)  (1.068244124028288603e+09-5.663221913350236036e+01j)
 (6.571428571428571000e+15+0.000000000000000000e+00j)  (1.158316479234699488e+09-5.858759739872062511e+01j)
 (6.653061224489796000e+15+0.000000000000000000e+00j)  (1.264645958118697405e+09-6.081999383398909487e+01j)
 (6.734693877551020000e+15+0.000000000000000000e+00j)  (1.391389137226197243e+09-6.338025392584343365e+01j)
 (6.816326530612244000e+15+0.000000000000000000e+00j)  (1.544148771746442318e+09-6.633293914606144881e+01j)
 (6.897959183673469000e+15+0.000000000000000000e+00j)  (1.730625023645513535e+09-6.976117442582736317e+01j)
 (6.979591836734693000e+15+0.000000000000000000e+00j)  (1.961636675539410353e+09-7.377367238828486506e+01j)
 (7.061224489795919000e+15+0.000000000000000000e+00j)  (2.252773025795474052e+09-7.851513633749421217e+01j)
 (7.142857142857143000e+15+0.000000000000000000e+00j)  (2.627162493468840122e+09-8.418203740233767007e+01j)
 (7.224489795918367000e+15+0.000000000000000000e+00j)  (3.120306681988308430e+09-9.104715701229494584e+01j)
