# {'filename': '5nmAgSph_EE0MM0EM1_li1_lf1_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 6, 5, 82875), 'endtime': datetime.datetime(2022, 4, 16, 2, 54, 9, 583406)}
# omega	gamma
 (6.000000000000000000e+15+0.000000000000000000e+00j)  (3.901012043924729228e+08-5.146277674085493636e+00j)
 (6.081632653061224000e+15+0.000000000000000000e+00j)  (4.094249701281298399e+08-5.240490235630899107e+00j)
 (6.163265306122448000e+15+0.000000000000000000e+00j)  (4.314266875040704012e+08-5.347427371650145034e+00j)
 (6.244897959183673000e+15+0.000000000000000000e+00j)  (4.565795026291412115e+08-5.468650712039189621e+00j)
 (6.326530612244898000e+15+0.000000000000000000e+00j)  (4.854720806026946306e+08-5.606034716599506140e+00j)
 (6.408163265306123000e+15+0.000000000000000000e+00j)  (5.188442039452546835e+08-5.761844602399603943e+00j)
 (6.489795918367347000e+15+0.000000000000000000e+00j)  (5.576359531392215490e+08-5.938838944302646361e+00j)
 (6.571428571428571000e+15+0.000000000000000000e+00j)  (6.030567463843652010e+08-6.140406478101490428e+00j)
 (6.653061224489796000e+15+0.000000000000000000e+00j)  (6.566839722287715673e+08-6.370751008845866536e+00j)
 (6.734693877551020000e+15+0.000000000000000000e+00j)  (7.206066711022070646e+08-6.635145136580900882e+00j)
 (6.816326530612244000e+15+0.000000000000000000e+00j)  (7.976394277714046240e+08-6.940284168383058727e+00j)
 (6.897959183673469000e+15+0.000000000000000000e+00j)  (8.916486053236458302e+08-7.294788847040138968e+00j)
 (6.979591836734693000e+15+0.000000000000000000e+00j)  (1.008063718656317830e+09-7.709933778495305923e+00j)
 (7.061224489795919000e+15+0.000000000000000000e+00j)  (1.154704279914453268e+09-8.200726214020990668e+00j)
 (7.142857142857143000e+15+0.000000000000000000e+00j)  (1.343165013635344028e+09-8.787541999955511329e+00j)
 (7.224489795918367000e+15+0.000000000000000000e+00j)  (1.591233408551505089e+09-9.498670214887628305e+00j)
 (7.306122448979592000e+15+0.000000000000000000e+00j)  (1.927314597058133125e+09-1.037437545339418321e+01j)
 (7.387755102040816000e+15+0.000000000000000000e+00j)  (2.398995638360578537e+09-1.147353929193248590e+01j)
 (7.469387755102040000e+15+0.000000000000000000e+00j)  (3.090754386451079369e+09-1.288466813578705938e+01j)
 (7.551020408163265000e+15+0.000000000000000000e+00j)  (4.163566341775551796e+09-1.474374185423009642e+01j)
 (7.632653061224490000e+15+0.000000000000000000e+00j)  (5.952015236594965935e+09-1.725859792161145734e+01j)
 (7.714285714285714000e+15+0.000000000000000000e+00j)  (9.227358303225210190e+09-2.070767674811188641e+01j)
 (7.795918367346939000e+15+0.000000000000000000e+00j)  (1.595771634660467529e+10-2.512800597730309704e+01j)
 (7.877551020408163000e+15+0.000000000000000000e+00j)  (3.091066675751760101e+10-2.754261058980240051e+01j)
 (7.959183673469388000e+15+0.000000000000000000e+00j)  (5.273409097667594147e+10-1.018856058223795280e+01j)
 (8.040816326530612000e+15+0.000000000000000000e+00j)  (4.148733443358673096e+10+2.152872232746274861e+01j)
 (8.122448979591836000e+15+0.000000000000000000e+00j)  (2.022319568460775375e+10+2.518667300467709680e+01j)
 (8.204081632653062000e+15+0.000000000000000000e+00j)  (1.033643972342678452e+10+2.053247626690687255e+01j)
 (8.285714285714285000e+15+0.000000000000000000e+00j)  (5.958795266052000999e+09+1.633874861116714072e+01j)
 (8.367346938775511000e+15+0.000000000000000000e+00j)  (3.779679848471535683e+09+1.327475282341288043e+01j)
 (8.448979591836735000e+15+0.000000000000000000e+00j)  (2.570774969409276009e+09+1.104674642269311668e+01j)
 (8.530612244897959000e+15+0.000000000000000000e+00j)  (1.841185694543634892e+09+9.384116842253343194e+00j)
 (8.612244897959184000e+15+0.000000000000000000e+00j)  (1.371475307779762030e+09+8.107358350992214469e+00j)
 (8.693877551020408000e+15+0.000000000000000000e+00j)  (1.053450092759403110e+09+7.101350384140008742e+00j)
 (8.775510204081632000e+15+0.000000000000000000e+00j)  (8.293181931509424448e+08+6.290998709143418743e+00j)
 (8.857142857142857000e+15+0.000000000000000000e+00j)  (6.661350721095616817e+08+5.625924863941190956e+00j)
 (8.938775510204082000e+15+0.000000000000000000e+00j)  (5.440911766929397583e+08+5.071338060802133896e+00j)
