# {'filename': '5nmAgSph_EE0MM0EM1_li1_lf1_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 3, 40, 70973), 'endtime': datetime.datetime(2022, 4, 16, 2, 54, 12, 476269)}
# omega	gamma
 (6.000000000000000000e+15+0.000000000000000000e+00j)  (4.852415370367619395e+08-9.133834057699575126e+00j)
 (6.081632653061224000e+15+0.000000000000000000e+00j)  (5.097992955492149591e+08-9.297022136320208574e+00j)
 (6.163265306122448000e+15+0.000000000000000000e+00j)  (5.377418586941698790e+08-9.482675855705597456e+00j)
 (6.244897959183673000e+15+0.000000000000000000e+00j)  (5.696694580131913424e+08-9.693536085862056950e+00j)
 (6.326530612244898000e+15+0.000000000000000000e+00j)  (6.063289085850297213e+08-9.932893929773813468e+00j)
 (6.408163265306123000e+15+0.000000000000000000e+00j)  (6.486588170995764732e+08-1.020472769433093418e+01j)
 (6.489795918367347000e+15+0.000000000000000000e+00j)  (6.978520463021187782e+08-1.051388323351509158e+01j)
 (6.571428571428571000e+15+0.000000000000000000e+00j)  (7.554434141198258400e+08-1.086631442006432557e+01j)
 (6.653061224489796000e+15+0.000000000000000000e+00j)  (8.234350006784807444e+08-1.126940817875183143e+01j)
 (6.734693877551020000e+15+0.000000000000000000e+00j)  (9.044787127441437244e+08-1.173243047616962365e+01j)
 (6.816326530612244000e+15+0.000000000000000000e+00j)  (1.002148098370098710e+09-1.226714843026855561e+01j)
 (6.897959183673469000e+15+0.000000000000000000e+00j)  (1.121352986177409649e+09-1.288871397477177716e+01j)
 (6.979591836734693000e+15+0.000000000000000000e+00j)  (1.268989532854424477e+09-1.361694424130065961e+01j)
 (7.061224489795919000e+15+0.000000000000000000e+00j)  (1.454991455702909946e+09-1.447821768626257821e+01j)
 (7.142857142857143000e+15+0.000000000000000000e+00j)  (1.694091447090737343e+09-1.550834946276018655e+01j)
 (7.224489795918367000e+15+0.000000000000000000e+00j)  (2.008895803351499796e+09-1.675706368478813957e+01j)
 (7.306122448979592000e+15+0.000000000000000000e+00j)  (2.435512947263675213e+09-1.829513251172677712e+01j)
 (7.387755102040816000e+15+0.000000000000000000e+00j)  (3.034449364849901199e+09-2.022604681075021915e+01j)
 (7.469387755102040000e+15+0.000000000000000000e+00j)  (3.913144283026383877e+09-2.270535671085883678e+01j)
