# {'filename': '5nmAgSph_EE0MM0EM1_li-6_lf-5_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -5, 'li': -6}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 21, 7, 58, 17, 14896), 'endtime': datetime.datetime(2022, 4, 21, 13, 39, 55, 503756)}
# omega	gamma
6.000000000000000000e+15 -4.261966619396766659e-05
6.081632653061224000e+15 -4.267047453109866327e-05
6.163265306122448000e+15 -4.281763365118019865e-05
6.244897959183673000e+15 -4.306866994280169578e-05
6.326530612244898000e+15 -4.343299319869451194e-05
6.408163265306123000e+15 -4.392233248543552952e-05
6.489795918367347000e+15 -4.455131311132068546e-05
6.571428571428571000e+15 -4.533822863271504697e-05
6.653061224489796000e+15 -4.630608670726784422e-05
6.734693877551020000e+15 -4.748404601643521801e-05
6.816326530612244000e+15 -4.890942188237579045e-05
6.897959183673469000e+15 -5.063053525595139978e-05
6.979591836734693000e+15 -5.271083919944861556e-05
7.061224489795919000e+15 -5.523502490255727954e-05
7.142857142857143000e+15 -5.831826974913820080e-05
7.224489795918367000e+15 -6.212059633821720504e-05
7.306122448979592000e+15 -6.686973725405607626e-05
7.387755102040816000e+15 -7.289837712112051096e-05
7.469387755102040000e+15 -8.070550663748690787e-05
7.551020408163265000e+15 -9.105474504549455016e-05
7.632653061224490000e+15 -1.051040804215219423e-04
7.714285714285714000e+15 -1.243706096567641221e-04
7.795918367346939000e+15 -1.488568208550765371e-04
7.877551020408163000e+15 -1.609500326230437612e-04
7.959183673469388000e+15 -5.873864703073274285e-05
8.040816326530612000e+15 1.224625698977657999e-04
8.122448979591836000e+15 1.413766911857994551e-04
8.204081632653062000e+15 1.137410330328033747e-04
8.285714285714285000e+15 8.933249624315639428e-05
8.367346938775511000e+15 7.164354622056115062e-05
8.448979591836735000e+15 5.885579209868037982e-05
8.530612244897959000e+15 4.936234885423586944e-05
8.612244897959184000e+15 4.210871010301592976e-05
8.693877551020408000e+15 3.642213838231450282e-05
8.775510204081632000e+15 3.186522725106539871e-05
8.857142857142857000e+15 2.814521152735923631e-05
8.938775510204082000e+15 2.506027438569102489e-05
9.020408163265306000e+15 2.246744625197872919e-05
9.102040816326530000e+15 2.026293642318192329e-05
9.183673469387756000e+15 1.836974154345336771e-05
9.265306122448980000e+15 1.672962153132756305e-05
9.346938775510204000e+15 1.529776845099401603e-05
9.428571428571428000e+15 1.403918008687273379e-05
9.510204081632654000e+15 1.292613961918625962e-05
9.591836734693878000e+15 1.193642957429568618e-05
9.673469387755102000e+15 1.105204353648686498e-05
9.755102040816326000e+15 1.025824182524028026e-05
9.836734693877552000e+15 9.542849069179391779e-06
9.918367346938776000e+15 8.895724662015189109e-06
1.000000000000000000e+16 8.308358609868907608e-06
