# {'filename': '5nmAgSph_EE1MM0EM0_li1_lf2_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 2, 'li': 1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 22, 21, 43, 11, 914770), 'endtime': datetime.datetime(2022, 4, 23, 2, 52, 34, 715774)}
# omega	gamma
6.000000000000000000e+15 3.060121107893804554e+06
6.081632653061224000e+15 3.244002388613190502e+06
6.163265306122448000e+15 3.452386184331560973e+06
6.244897959183673000e+15 3.689735420562467538e+06
6.326530612244898000e+15 3.961606514285409357e+06
6.408163265306123000e+15 4.274988765626063570e+06
6.489795918367347000e+15 4.638773789840765297e+06
6.571428571428571000e+15 5.064415302514849231e+06
6.653061224489796000e+15 5.566872889421782456e+06
6.734693877551020000e+15 6.165988588898500428e+06
6.816326530612244000e+15 6.888538839083524421e+06
6.897959183673469000e+15 7.771368366535141133e+06
6.979591836734693000e+15 8.866309350235249847e+06
7.061224489795919000e+15 1.024814655028949119e+07
7.142857142857143000e+15 1.202798082567537203e+07
7.224489795918367000e+15 1.437658727553281002e+07
7.306122448979592000e+15 1.756723588064238802e+07
7.387755102040816000e+15 2.205870948115035146e+07
7.469387755102040000e+15 2.866727585917827114e+07
7.551020408163265000e+15 3.895208538534973562e+07
7.632653061224490000e+15 5.616232478489461541e+07
7.714285714285714000e+15 8.781066673235656321e+07
7.795918367346939000e+15 1.531450620199608207e+08
7.877551020408163000e+15 2.991417243175303340e+08
7.959183673469388000e+15 5.146013297126541138e+08
8.040816326530612000e+15 4.082072366022056937e+08
8.122448979591836000e+15 2.006208297230885923e+08
8.204081632653062000e+15 1.033794108928575665e+08
8.285714285714285000e+15 6.008064133072122186e+07
8.367346938775511000e+15 3.841675804670158774e+07
8.448979591836735000e+15 2.633882119776393101e+07
8.530612244897959000e+15 1.901401317751963809e+07
8.612244897959184000e+15 1.427531966823714413e+07
8.693877551020408000e+15 1.105125371400545910e+07
8.775510204081632000e+15 8.767927422598430887e+06
8.857142857142857000e+15 7.097330023248264566e+06
8.938775510204082000e+15 5.841716021185254678e+06
9.020408163265306000e+15 4.876469882040196098e+06
9.102040816326530000e+15 4.120075780002846383e+06
9.183673469387756000e+15 3.517488716670271009e+06
9.265306122448980000e+15 3.030506832168383058e+06
9.346938775510204000e+15 2.631978794376010541e+06
9.428571428571428000e+15 2.302200030199855566e+06
9.510204081632654000e+15 2.026603914363809163e+06
9.591836734693878000e+15 1.794243705359651940e+06
9.673469387755102000e+15 1.596771079192263773e+06
9.755102040816326000e+15 1.427734444474728080e+06
9.836734693877552000e+15 1.282087871229955694e+06
9.918367346938776000e+15 1.155841563566260971e+06
1.000000000000000000e+16 1.045809247662366601e+06
