# {'filename': '5nmAgSph_EE1MM0EM0_li1_lf2_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 2, 'li': 1}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 22, 21, 46, 49, 634908), 'endtime': datetime.datetime(2022, 4, 23, 2, 36, 5, 259111)}
# omega	gamma
6.000000000000000000e+15 8.319521418736117994e+03
6.081632653061224000e+15 8.731008777364058915e+03
6.163265306122448000e+15 9.199539523697605546e+03
6.244897959183673000e+15 9.735189601932941514e+03
6.326530612244898000e+15 1.035049492460226611e+04
6.408163265306123000e+15 1.106120939058246768e+04
6.489795918367347000e+15 1.188735210370143795e+04
6.571428571428571000e+15 1.285467744456129549e+04
6.653061224489796000e+15 1.399677524403096322e+04
6.734693877551020000e+15 1.535813014224529979e+04
6.816326530612244000e+15 1.699867587002711298e+04
6.897959183673469000e+15 1.900074146566342097e+04
6.979591836734693000e+15 2.147993937142900177e+04
7.061224489795919000e+15 2.460277029132395182e+04
7.142857142857143000e+15 2.861611624104947259e+04
7.224489795918367000e+15 3.389871269425344508e+04
7.306122448979592000e+15 4.105535742936473252e+04
7.387755102040816000e+15 5.109924745963463647e+04
7.469387755102040000e+15 6.582900153644524107e+04
7.551020408163265000e+15 8.867187617570605653e+04
7.632653061224490000e+15 1.267511719420108566e+05
7.714285714285714000e+15 1.964865282087687519e+05
7.795918367346939000e+15 3.397766132924100384e+05
7.877551020408163000e+15 6.581098104001537431e+05
7.959183673469388000e+15 1.122660922026359709e+06
8.040816326530612000e+15 8.831606757114648353e+05
8.122448979591836000e+15 4.304680490682067466e+05
8.204081632653062000e+15 2.200031797946756124e+05
8.285714285714285000e+15 1.268186672263637738e+05
8.367346938775511000e+15 8.043524137798833544e+04
8.448979591836735000e+15 5.470436028374094894e+04
8.530612244897959000e+15 3.917616244796204410e+04
8.612244897959184000e+15 2.917955086467934962e+04
8.693877551020408000e+15 2.241149230714721489e+04
8.775510204081632000e+15 1.764184864746410676e+04
8.857142857142857000e+15 1.416939071708291885e+04
8.938775510204082000e+15 1.157247958481386922e+04
9.020408163265306000e+15 9.586096245782488040e+03
9.102040816326530000e+15 8.037330583823129928e+03
9.183673469387756000e+15 6.809724651447868382e+03
9.265306122448980000e+15 5.822665440161839797e+03
9.346938775510204000e+15 5.019008266210509646e+03
9.428571428571428000e+15 4.357390401720762384e+03
9.510204081632654000e+15 3.807315280062375678e+03
9.591836734693878000e+15 3.345925943738635851e+03
9.673469387755102000e+15 2.955837757064648031e+03
9.755102040816326000e+15 2.623652204165019612e+03
9.836734693877552000e+15 2.338918589723118203e+03
9.918367346938776000e+15 2.093396308297670203e+03
1.000000000000000000e+16 1.880522602350660463e+03
