# {'filename': '5nmAgSph_EE1MM0EM0_li-5_lf-5_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -5, 'li': -5}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 21, 7, 52, 58, 348334), 'endtime': datetime.datetime(2022, 4, 21, 13, 36, 18, 345508)}
# omega	gamma
6.000000000000000000e+15 2.057747553123257756e+08
6.081632653061224000e+15 2.152512936752023995e+08
6.163265306122448000e+15 2.260694758592627347e+08
6.244897959183673000e+15 2.384632734628105760e+08
6.326530612244898000e+15 2.527237605723283291e+08
6.408163265306123000e+15 2.692166622856837511e+08
6.489795918367347000e+15 2.884065889949774146e+08
6.571428571428571000e+15 3.108910423908441067e+08
6.653061224489796000e+15 3.374489765124093890e+08
6.734693877551020000e+15 3.691115065198122859e+08
6.816326530612244000e+15 4.072671210532945395e+08
6.897959183673469000e+15 4.538220782354903817e+08
6.979591836734693000e+15 5.114517039430086017e+08
7.061224489795919000e+15 5.840065133421137333e+08
7.142857142857143000e+15 6.771922308764456511e+08
7.224489795918367000e+15 7.997559519872735739e+08
7.306122448979592000e+15 9.656559534940602779e+08
7.387755102040816000e+15 1.198258785871196747e+09
7.469387755102040000e+15 1.539012173906526804e+09
7.551020408163265000e+15 2.066828339401431561e+09
7.632653061224490000e+15 2.945568920627747536e+09
7.714285714285714000e+15 4.552537933180768013e+09
7.795918367346939000e+15 7.849150986978409767e+09
7.877551020408163000e+15 1.515795849470207787e+10
7.959183673469388000e+15 2.578153514333072662e+10
8.040816326530612000e+15 2.022191636136363983e+10
8.122448979591836000e+15 9.827667606604997635e+09
8.204081632653062000e+15 5.008064463698934555e+09
8.285714285714285000e+15 2.878458368637335777e+09
8.367346938775511000e+15 1.820385171984314442e+09
8.448979591836735000e+15 1.234477818330349207e+09
8.530612244897959000e+15 8.815194135491530895e+08
8.612244897959184000e+15 6.546985681035282612e+08
8.693877551020408000e+15 5.014070804775477648e+08
8.775510204081632000e+15 3.935724779176706076e+08
8.857142857142857000e+15 3.152076415642293096e+08
8.938775510204082000e+15 2.567088575554223061e+08
9.020408163265306000e+15 2.120454558942344785e+08
9.102040816326530000e+15 1.772864753144100308e+08
9.183673469387756000e+15 1.497868544143061042e+08
9.265306122448980000e+15 1.277174085828575641e+08
9.346938775510204000e+15 1.097827169526323229e+08
9.428571428571428000e+15 9.504603048417113721e+07
9.510204081632654000e+15 8.281736346754731238e+07
9.591836734693878000e+15 7.258008733613000810e+07
9.673469387755102000e+15 6.394165475228822231e+07
9.755102040816326000e+15 5.659983051472846419e+07
9.836734693877552000e+15 5.031911466574258357e+07
9.918367346938776000e+15 4.491400145728950948e+07
1.000000000000000000e+16 4.023690918567055464e+07
