# {'filename': '5nmAgSph_EE0MM0EM1_li0_lf0_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': 0}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 16, 20, 1, 10, 978306), 'endtime': datetime.datetime(2022, 4, 17, 0, 24, 10, 218572)}
# omega	gamma
6.000000000000000000e+15 -2.589301849636643038e-22
6.081632653061224000e+15 7.181770270476300621e-23
6.163265306122448000e+15 -3.324428776833295882e-22
6.244897959183673000e+15 -1.010894004299508453e-21
6.326530612244898000e+15 -5.167397856159038104e-23
6.408163265306123000e+15 1.722067146399963988e-22
6.489795918367347000e+15 7.995437935534494529e-23
6.571428571428571000e+15 2.562361178009432772e-22
6.653061224489796000e+15 -3.829062643038743574e-22
6.734693877551020000e+15 2.374507243323411910e-22
6.816326530612244000e+15 -9.441783603203477656e-22
6.897959183673469000e+15 8.864343808815420171e-23
6.979591836734693000e+15 -5.486742512296240768e-22
7.061224489795919000e+15 1.004549885910742385e-21
7.142857142857143000e+15 1.505640650616394259e-21
7.224489795918367000e+15 -3.987364623995367864e-22
7.306122448979592000e+15 1.935856950661718610e-21
7.387755102040816000e+15 5.634184928502350395e-22
7.469387755102040000e+15 -4.611823911209465886e-24
7.551020408163265000e+15 -8.258268240597975199e-21
7.632653061224490000e+15 -3.208393005596956979e-21
7.714285714285714000e+15 -7.121547746425984757e-21
7.795918367346939000e+15 3.632730709201773925e-21
7.877551020408163000e+15 2.591701569850934038e-20
7.959183673469388000e+15 -2.468491814026060437e-20
8.040816326530612000e+15 -2.429783600224410549e-21
8.122448979591836000e+15 6.019740702875399469e-21
8.204081632653062000e+15 -3.585786276312297677e-21
8.285714285714285000e+15 -6.452724813691071012e-21
8.367346938775511000e+15 1.090353158192231912e-21
8.448979591836735000e+15 -5.862931352682744332e-22
8.530612244897959000e+15 3.619159190899800831e-21
8.612244897959184000e+15 1.804240017790213538e-21
8.693877551020408000e+15 -4.498128709324902067e-22
8.775510204081632000e+15 -1.187660419758613756e-23
8.857142857142857000e+15 -1.246634983753061990e-22
8.938775510204082000e+15 -4.298365438547486347e-22
9.020408163265306000e+15 -5.609171748566211593e-22
9.102040816326530000e+15 4.254687370727066563e-23
9.183673469387756000e+15 5.180423652026323932e-23
9.265306122448980000e+15 9.866402099779752943e-23
9.346938775510204000e+15 8.398310800580658228e-23
9.428571428571428000e+15 1.927036211907898842e-22
9.510204081632654000e+15 -1.281772451476157563e-22
9.591836734693878000e+15 3.231908739343142252e-23
9.673469387755102000e+15 -2.980401593477486903e-24
9.755102040816326000e+15 3.783713344822424463e-23
9.836734693877552000e+15 -1.332586437099689774e-22
9.918367346938776000e+15 -7.222712705393048957e-23
1.000000000000000000e+16 -4.677163391733562628e-23
