# {'filename': '5nmAgSph_EE1MM0EM0_li0_lf1_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 0}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 16, 20, 25, 55, 116352), 'endtime': datetime.datetime(2022, 4, 17, 1, 12, 50, 202882)}
# omega	gamma
6.000000000000000000e+15 1.046844995379628381e+04
6.081632653061224000e+15 1.099844489384151530e+04
6.163265306122448000e+15 1.160148515177262561e+04
6.244897959183673000e+15 1.229052468799899361e+04
6.326530612244898000e+15 1.308168100953300200e+04
6.408163265306123000e+15 1.399521086067556098e+04
6.489795918367347000e+15 1.505685834690680349e+04
6.571428571428571000e+15 1.629974768700479399e+04
6.653061224489796000e+15 1.776708763818631996e+04
6.734693877551020000e+15 1.951611168621054458e+04
6.816326530612244000e+15 2.162394449277349486e+04
6.897959183673469000e+15 2.419655088785795670e+04
6.979591836734693000e+15 2.738276562829831164e+04
7.061224489795919000e+15 3.139698187634501664e+04
7.142857142857143000e+15 3.655716748036030185e+04
7.224489795918367000e+15 4.335122435865755688e+04
7.306122448979592000e+15 5.255846874874731293e+04
7.387755102040816000e+15 6.548479885883579118e+04
7.469387755102040000e+15 8.444906424717385380e+04
7.551020408163265000e+15 1.138711047932695074e+05
7.632653061224490000e+15 1.629401811562621733e+05
7.714285714285714000e+15 2.528460101130584953e+05
7.795918367346939000e+15 4.376858342700811336e+05
7.877551020408163000e+15 8.486168444960046327e+05
7.959183673469388000e+15 1.449121446634139167e+06
8.040816326530612000e+15 1.141136089970032917e+06
8.122448979591836000e+15 5.567738738193480531e+05
8.204081632653062000e+15 2.848431534271228011e+05
8.285714285714285000e+15 1.643605662076041917e+05
8.367346938775511000e+15 1.043511328656014521e+05
8.448979591836735000e+15 7.104080228013906162e+04
8.530612244897959000e+15 5.092625045432931802e+04
8.612244897959184000e+15 3.796917060705038602e+04
8.693877551020408000e+15 2.919139190322376453e+04
8.775510204081632000e+15 2.300162302451234063e+04
8.857142857142857000e+15 1.849246427567236969e+04
8.938775510204082000e+15 1.511813217725376853e+04
9.020408163265306000e+15 1.253546648086880305e+04
9.102040816326530000e+15 1.052050197639785620e+04
9.183673469387756000e+15 8.922345387619447138e+03
9.265306122448980000e+15 7.636513338107975869e+03
9.346938775510204000e+15 6.588915731768233854e+03
9.428571428571428000e+15 5.725906628141090550e+03
9.510204081632654000e+15 5.007919927797172022e+03
9.591836734693878000e+15 4.405291158215905853e+03
9.673469387755102000e+15 3.895450342466038819e+03
9.755102040816326000e+15 3.460996610460138982e+03
9.836734693877552000e+15 3.088352779162356910e+03
9.918367346938776000e+15 2.766809197456442689e+03
1.000000000000000000e+16 2.487833768374903229e+03
