# {'filename': '5nmAgSph_EE1MM0EM0_li0_lf-1_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': 0}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 16, 20, 26, 52, 329163), 'endtime': datetime.datetime(2022, 4, 17, 1, 14, 45, 114257)}
# omega	gamma
6.000000000000000000e+15 1.046844995380267028e+04
6.081632653061224000e+15 1.099844489387856993e+04
6.163265306122448000e+15 1.160148515184332064e+04
6.244897959183673000e+15 1.229052468799321286e+04
6.326530612244898000e+15 1.308168100953297471e+04
6.408163265306123000e+15 1.399521086068091245e+04
6.489795918367347000e+15 1.505685834695034464e+04
6.571428571428571000e+15 1.629974768707545991e+04
6.653061224489796000e+15 1.776708763817938234e+04
6.734693877551020000e+15 1.951611168619914315e+04
6.816326530612244000e+15 2.162394449285781593e+04
6.897959183673469000e+15 2.419655088793267714e+04
6.979591836734693000e+15 2.738276562833337448e+04
7.061224489795919000e+15 3.139698187635696377e+04
7.142857142857143000e+15 3.655716748040325183e+04
7.224489795918367000e+15 4.335122435874987423e+04
7.306122448979592000e+15 5.255846874868465966e+04
7.387755102040816000e+15 6.548479885892000311e+04
7.469387755102040000e+15 8.444906424721694202e+04
7.551020408163265000e+15 1.138711047934349917e+05
7.632653061224490000e+15 1.629401811563676165e+05
7.714285714285714000e+15 2.528460101132493583e+05
7.795918367346939000e+15 4.376858342701879446e+05
7.877551020408163000e+15 8.486168444960402558e+05
7.959183673469388000e+15 1.449121446633922867e+06
8.040816326530612000e+15 1.141136089970207773e+06
8.122448979591836000e+15 5.567738738193642348e+05
8.204081632653062000e+15 2.848431534271522542e+05
8.285714285714285000e+15 1.643605662074179563e+05
8.367346938775511000e+15 1.043511328655657708e+05
8.448979591836735000e+15 7.104080228005550453e+04
8.530612244897959000e+15 5.092625045432271872e+04
8.612244897959184000e+15 3.796917060703575407e+04
8.693877551020408000e+15 2.919139190317811517e+04
8.775510204081632000e+15 2.300162302451937285e+04
8.857142857142857000e+15 1.849246427567492356e+04
8.938775510204082000e+15 1.511813217724884817e+04
9.020408163265306000e+15 1.253546648084534900e+04
9.102040816326530000e+15 1.052050197639955877e+04
9.183673469387756000e+15 8.922345387601924813e+03
9.265306122448980000e+15 7.636513338112979000e+03
9.346938775510204000e+15 6.588915731750972554e+03
9.428571428571428000e+15 5.725906628117373657e+03
9.510204081632654000e+15 5.007919927797918717e+03
9.591836734693878000e+15 4.405291158222569720e+03
9.673469387755102000e+15 3.895450342458348587e+03
9.755102040816326000e+15 3.460996610457807037e+03
9.836734693877552000e+15 3.088352779149273829e+03
9.918367346938776000e+15 2.766809197438488354e+03
1.000000000000000000e+16 2.487833768384965879e+03
