# {'filename': '5nmAgSph_EE1MM0EM0_li0_lf2_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 2, 'li': 0}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 25, 8, 31, 16, 371748), 'endtime': datetime.datetime(2022, 4, 25, 13, 46, 10, 37911)}
# omega	gamma
6.000000000000000000e+15 1.958702737755898778e-09
6.081632653061224000e+15 -8.358043867395323117e-09
6.163265306122448000e+15 -4.698042960735797415e-09
6.244897959183673000e+15 -2.671597130637163156e-09
6.326530612244898000e+15 8.333266517951891618e-10
6.408163265306123000e+15 -8.791708550741377978e-09
6.489795918367347000e+15 -5.328981139956631797e-09
6.571428571428571000e+15 -2.517558779916772896e-09
6.653061224489796000e+15 -3.024640251745610504e-09
6.734693877551020000e+15 -4.748976650452424824e-09
6.816326530612244000e+15 -4.997901260751428350e-09
6.897959183673469000e+15 -4.208214006876113296e-09
6.979591836734693000e+15 2.539298385277576431e-09
7.061224489795919000e+15 1.950769760134672078e-09
7.142857142857143000e+15 -4.139135789489093032e-09
7.224489795918367000e+15 -7.336300081342841215e-09
7.306122448979592000e+15 -6.906601635576342287e-09
7.387755102040816000e+15 1.230013649172630067e-09
7.469387755102040000e+15 -4.483659045213240120e-09
7.551020408163265000e+15 3.018042609765326582e-10
7.632653061224490000e+15 -1.400921748784709860e-08
7.714285714285714000e+15 -1.305786704060823930e-08
7.795918367346939000e+15 -1.177438587966185452e-08
7.877551020408163000e+15 -2.284969693212737781e-08
7.959183673469388000e+15 -7.333062456707567658e-08
8.040816326530612000e+15 -3.111015455017886369e-08
8.122448979591836000e+15 5.630309645343244530e-09
8.204081632653062000e+15 -4.083313839859834431e-09
8.285714285714285000e+15 -1.886799623004449130e-09
8.367346938775511000e+15 1.273650608506353009e-09
8.448979591836735000e+15 5.538797732362757628e-10
8.530612244897959000e+15 2.347042253531965353e-09
8.612244897959184000e+15 9.456542577324186539e-10
8.693877551020408000e+15 -3.120294121404600177e-09
8.775510204081632000e+15 2.821260200548286637e-09
8.857142857142857000e+15 -1.414584896052008384e-09
8.938775510204082000e+15 3.372416254167639777e-09
9.020408163265306000e+15 -7.126467557643560739e-11
9.102040816326530000e+15 1.222039119806283254e-09
9.183673469387756000e+15 -3.837423305317105074e-10
9.265306122448980000e+15 2.540046528099924445e-10
9.346938775510204000e+15 1.178210574590955036e-09
9.428571428571428000e+15 -7.499391231317455101e-10
9.510204081632654000e+15 -1.293275809738941440e-09
9.591836734693878000e+15 1.342024961191709599e-10
9.673469387755102000e+15 5.345483842820360988e-10
9.755102040816326000e+15 1.146536527960210559e-09
9.836734693877552000e+15 5.489265533711243581e-10
9.918367346938776000e+15 -4.636700139575161927e-10
1.000000000000000000e+16 4.315096281929152787e-10
