# {'filename': 'convergencetest_points_35', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': 1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 35, 'numypoints': 35}, 'starttime': datetime.datetime(2022, 4, 27, 19, 33, 5, 586049), 'endtime': datetime.datetime(2022, 4, 27, 20, 26, 14, 18557)}
# omega	gamma
6.000000000000000000e+15 5.007571562976313992e-06
6.081632653061224000e+15 5.052574736355292589e-06
6.163265306122448000e+15 5.109235215982478263e-06
6.244897959183673000e+15 5.178726355967555635e-06
6.326530612244898000e+15 5.262478319167443836e-06
6.408163265306123000e+15 5.362240162543757761e-06
6.489795918367347000e+15 5.480161751270754416e-06
6.571428571428571000e+15 5.618903121170986618e-06
6.653061224489796000e+15 5.781782423019387463e-06
6.734693877551020000e+15 5.972979012565846725e-06
6.816326530612244000e+15 6.197816795368259665e-06
6.897959183673469000e+15 6.463166676460408190e-06
6.979591836734693000e+15 6.778029561497548981e-06
7.061224489795919000e+15 7.154399371614665554e-06
7.142857142857143000e+15 7.608570977602036662e-06
7.224489795918367000e+15 8.163172825038235951e-06
7.306122448979592000e+15 8.850407841797575502e-06
7.387755102040816000e+15 9.717342450041868574e-06
7.469387755102040000e+15 1.083464733891625584e-05
7.551020408163265000e+15 1.231069090039656320e-05
7.632653061224490000e+15 1.431047996128392807e-05
7.714285714285714000e+15 1.705273248845284617e-05
7.795918367346939000e+15 2.055292431328506277e-05
7.877551020408163000e+15 2.237751963367262803e-05
7.959183673469388000e+15 8.223342573472983898e-06
8.040816326530612000e+15 -1.726311597742401514e-05
8.122448979591836000e+15 -2.006656553569681196e-05
8.204081632653062000e+15 -1.625474206433690281e-05
8.285714285714285000e+15 -1.285371139948826856e-05
8.367346938775511000e+15 -1.037865326142344025e-05
8.448979591836735000e+15 -8.583944267506766950e-06
8.530612244897959000e+15 -7.247969330693919270e-06
8.612244897959184000e+15 -6.224501986223181829e-06
8.693877551020408000e+15 -5.420005590191887627e-06
8.775510204081632000e+15 -4.773562372860347252e-06
8.857142857142857000e+15 -4.244350382917275882e-06
8.938775510204082000e+15 -3.804202980156269262e-06
9.020408163265306000e+15 -3.433151000757417849e-06
9.102040816326530000e+15 -3.116687519344660556e-06
9.183673469387756000e+15 -2.844042777411658711e-06
9.265306122448980000e+15 -2.607066215329144661e-06
9.346938775510204000e+15 -2.399483219521324076e-06
9.428571428571428000e+15 -2.216389262172588342e-06
9.510204081632654000e+15 -2.053898172494861292e-06
9.591836734693878000e+15 -1.908892781419223306e-06
9.673469387755102000e+15 -1.778844996208918959e-06
9.755102040816326000e+15 -1.661683871658610628e-06
9.836734693877552000e+15 -1.555697446840956373e-06
9.918367346938776000e+15 -1.459458721330093650e-06
1.000000000000000000e+16 -1.371769144557344740e-06
