# {'filename': '5nmAgSph_EE1MM0EM0_li0_lf-2_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -2, 'li': 0}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 25, 8, 30, 54, 458612), 'endtime': datetime.datetime(2022, 4, 25, 13, 45, 54, 853668)}
# omega	gamma
6.000000000000000000e+15 -6.813694668268083138e-10
6.081632653061224000e+15 -1.143389766416399360e-09
6.163265306122448000e+15 -2.301688372703432745e-09
6.244897959183673000e+15 -4.665172784633028589e-09
6.326530612244898000e+15 6.238164318297696323e-09
6.408163265306123000e+15 2.091398348099560738e-09
6.489795918367347000e+15 1.645982108523937998e-09
6.571428571428571000e+15 9.369612635890631283e-10
6.653061224489796000e+15 1.917065327646317908e-09
6.734693877551020000e+15 -3.565662708632684246e-09
6.816326530612244000e+15 4.146657127788650158e-09
6.897959183673469000e+15 -1.584539882367699527e-09
6.979591836734693000e+15 1.136590952078210012e-09
7.061224489795919000e+15 -4.323027203679965708e-09
7.142857142857143000e+15 5.566860267076795217e-11
7.224489795918367000e+15 -5.786386104565536857e-09
7.306122448979592000e+15 -6.171544069441535322e-09
7.387755102040816000e+15 -1.146059758976143172e-09
7.469387755102040000e+15 -3.152829752602069583e-09
7.551020408163265000e+15 5.828472870105429959e-09
7.632653061224490000e+15 -7.044327267136276577e-09
7.714285714285714000e+15 -8.323296358916081044e-09
7.795918367346939000e+15 6.662496112282987409e-09
7.877551020408163000e+15 -5.406171746597856987e-08
7.959183673469388000e+15 -6.319368140591850140e-08
8.040816326530612000e+15 -6.674557664685459523e-08
8.122448979591836000e+15 -4.477514131818042000e-08
8.204081632653062000e+15 6.294206345026834230e-09
8.285714285714285000e+15 -6.728750190401742775e-09
8.367346938775511000e+15 -6.435203671453606847e-10
8.448979591836735000e+15 -6.465037630440600059e-10
8.530612244897959000e+15 -5.068495513005710556e-09
8.612244897959184000e+15 -2.063547519421764241e-10
8.693877551020408000e+15 1.635591001536651814e-09
8.775510204081632000e+15 1.084086280118899044e-09
8.857142857142857000e+15 -9.421493658657721684e-10
8.938775510204082000e+15 -3.501266500565867607e-09
9.020408163265306000e+15 -6.792906402736216228e-10
9.102040816326530000e+15 -5.191931140315021594e-10
9.183673469387756000e+15 -6.233605086943464850e-10
9.265306122448980000e+15 4.336137177791567900e-10
9.346938775510204000e+15 -4.612311726331882486e-10
9.428571428571428000e+15 -1.347699766479450469e-09
9.510204081632654000e+15 -2.280380926943640578e-09
9.591836734693878000e+15 -5.861172315025322025e-11
9.673469387755102000e+15 -7.535138102126502798e-10
9.755102040816326000e+15 -5.362943237386927191e-10
9.836734693877552000e+15 -3.747278529931066155e-10
9.918367346938776000e+15 -5.467067259420917755e-10
1.000000000000000000e+16 -8.404264793278890726e-10
