# {'filename': '5nmAgSph_EE1MM0EM0_li0_lf-2_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -2, 'li': 0}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 25, 8, 30, 33, 692934), 'endtime': datetime.datetime(2022, 4, 25, 13, 41, 30, 481262)}
# omega	gamma
6.000000000000000000e+15 7.421725654987082817e+04
6.081632653061224000e+15 7.870669561787806742e+04
6.163265306122448000e+15 8.379443421685503563e+04
6.244897959183673000e+15 8.958955313577085326e+04
6.326530612244898000e+15 9.622787034854471858e+04
6.408163265306123000e+15 1.038802423337313812e+05
6.489795918367347000e+15 1.127640468657471065e+05
6.571428571428571000e+15 1.231593231267131341e+05
6.653061224489796000e+15 1.354318604257756961e+05
6.734693877551020000e+15 1.500668777422088024e+05
6.816326530612244000e+15 1.677192303423630365e+05
6.897959183673469000e+15 1.892900946559214208e+05
6.979591836734693000e+15 2.160473469488595147e+05
7.061224489795919000e+15 2.498204956783929665e+05
7.142857142857143000e+15 2.933277553108949796e+05
7.224489795918367000e+15 3.507477859787982306e+05
7.306122448979592000e+15 4.287679070909867296e+05
7.387755102040816000e+15 5.386164890905091306e+05
7.469387755102040000e+15 7.002734643349426333e+05
7.551020408163265000e+15 9.519072824509365018e+05
7.632653061224490000e+15 1.373070039020647760e+06
7.714285714285714000e+15 2.147729336293498520e+06
7.795918367346939000e+15 3.747321122483815067e+06
7.877551020408163000e+15 7.322873257296482101e+06
7.959183673469388000e+15 1.260268292108379304e+07
8.040816326530612000e+15 1.000141274569887668e+07
8.122448979591836000e+15 4.917520492873302661e+06
8.204081632653062000e+15 2.535097517900120933e+06
8.285714285714285000e+15 1.473963023576571140e+06
8.367346938775511000e+15 9.428988360305349343e+05
8.448979591836735000e+15 6.467464025601975154e+05
8.530612244897959000e+15 4.670955352155032451e+05
8.612244897959184000e+15 3.508430990892612026e+05
8.693877551020408000e+15 2.717282208783487440e+05
8.775510204081632000e+15 2.156836206520526903e+05
8.857142857142857000e+15 1.746679254928774608e+05
8.938775510204082000e+15 1.438326430273364822e+05
9.020408163265306000e+15 1.201219391710239724e+05
9.102040816326530000e+15 1.015366116907231772e+05
9.183673469387756000e+15 8.672648637136518664e+04
9.265306122448980000e+15 7.475440333448098681e+04
9.346938775510204000e+15 6.495420382298588083e+04
9.428571428571428000e+15 5.684237132433610532e+04
9.510204081632654000e+15 5.006141803504052950e+04
9.591836734693878000e+15 4.434265766275013448e+04
9.673469387755102000e+15 3.948115399283683655e+04
9.755102040816326000e+15 3.531851056759387575e+04
9.836734693877552000e+15 3.173082505563542509e+04
9.918367346938776000e+15 2.862011483475182831e+04
1.000000000000000000e+16 2.590811950252004317e+04
