# {'filename': '5nmAgSph_EE1MM0EM0_li-6_lf-5_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -5, 'li': -6}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 20, 20, 6, 31, 94172), 'endtime': datetime.datetime(2022, 4, 21, 1, 11, 2, 720258)}
# omega	gamma
6.000000000000000000e+15 4.352854335601024104e+03
6.081632653061224000e+15 4.554700961505672240e+03
6.163265306122448000e+15 4.785048609975551699e+03
6.244897959183673000e+15 5.048874181226990913e+03
6.326530612244898000e+15 5.352369108733915709e+03
6.408163265306123000e+15 5.703312691913363778e+03
6.489795918367347000e+15 6.111587676944625855e+03
6.571428571428571000e+15 6.589903750636130098e+03
6.653061224489796000e+15 7.154830730901097013e+03
6.734693877551020000e+15 7.828303022931228952e+03
6.816326530612244000e+15 8.639858275175001836e+03
6.897959183673469000e+15 9.630050322229719313e+03
6.979591836734693000e+15 1.085579655684857062e+04
7.061224489795919000e+15 1.239902009984189681e+04
7.142857142857143000e+15 1.438112101346014788e+04
7.224489795918367000e+15 1.698821949752936416e+04
7.306122448979592000e+15 2.051733443302097294e+04
7.387755102040816000e+15 2.546571106963232160e+04
7.469387755102040000e+15 3.271541716794214153e+04
7.551020408163265000e+15 4.394592423794216302e+04
7.632653061224490000e+15 6.264490431066396559e+04
7.714285714285714000e+15 9.684363737133986433e+04
7.795918367346939000e+15 1.670089577864773164e+05
7.877551020408163000e+15 3.225937699307109579e+05
7.959183673469388000e+15 5.488085194428174291e+05
8.040816326530612000e+15 4.305561828548308113e+05
8.122448979591836000e+15 2.092917363860117621e+05
8.204081632653062000e+15 1.066754042169750901e+05
8.285714285714285000e+15 6.132616094170326687e+04
8.367346938775511000e+15 3.879173811246844707e+04
8.448979591836735000e+15 2.631164857701694564e+04
8.530612244897959000e+15 1.879248340305549937e+04
8.612244897959184000e+15 1.395982344956501220e+04
8.693877551020408000e+15 1.069335445884655019e+04
8.775510204081632000e+15 8.395216918168482152e+03
8.857142857142857000e+15 6.724908553425704667e+03
8.938775510204082000e+15 5.477869696307031518e+03
9.020408163265306000e+15 4.525637594050289408e+03
9.102040816326530000e+15 3.784470636988140541e+03
9.183673469387756000e+15 3.198016830308873978e+03
9.265306122448980000e+15 2.727303316361575526e+03
9.346938775510204000e+15 2.344727685123145875e+03
9.428571428571428000e+15 2.030328535201509112e+03
9.510204081632654000e+15 1.769401720723918061e+03
9.591836734693878000e+15 1.550936657896750148e+03
9.673469387755102000e+15 1.366566602545217393e+03
9.755102040816326000e+15 1.209849234212678994e+03
9.836734693877552000e+15 1.075764350335805148e+03
9.918367346938776000e+15 9.603571811182883948e+02
1.000000000000000000e+16 8.604812095482387804e+02
