# {'filename': '5nmAgSph_EE0MM0EM1_li-5_lf-5_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -5, 'li': -5}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 20, 19, 55, 26, 458534), 'endtime': datetime.datetime(2022, 4, 21, 1, 29, 28, 306454)}
# omega	gamma
6.000000000000000000e+15 9.925614845319514394e-05
6.081632653061224000e+15 9.940832001306019398e-05
6.163265306122448000e+15 9.978510449256360309e-05
6.244897959183673000e+15 1.004042777645586102e-04
6.326530612244898000e+15 1.012880316014438568e-04
6.408163265306123000e+15 1.024639979577405180e-04
6.489795918367347000e+15 1.039666045924217815e-04
6.571428571428571000e+15 1.058388887325582075e-04
6.653061224489796000e+15 1.081349538937054168e-04
6.734693877551020000e+15 1.109233452070048222e-04
6.816326530612244000e+15 1.142917604939883879e-04
6.897959183673469000e+15 1.183537423218921980e-04
6.979591836734693000e+15 1.232583708592530883e-04
7.061224489795919000e+15 1.292046067999649351e-04
7.142857142857143000e+15 1.364630155739974388e-04
7.224489795918367000e+15 1.454094989769721979e-04
7.306122448979592000e+15 1.565790116105150460e-04
7.387755102040816000e+15 1.707530623872350229e-04
7.469387755102040000e+15 1.891038904099462230e-04
7.551020408163265000e+15 2.134255833234714728e-04
7.632653061224490000e+15 2.464393282063385071e-04
7.714285714285714000e+15 2.917122686576734342e-04
7.795918367346939000e+15 3.492626231838944937e-04
7.877551020408163000e+15 3.777642282410496465e-04
7.959183673469388000e+15 1.379113597410720022e-04
8.040816326530612000e+15 -2.876244236214667315e-04
8.122448979591836000e+15 -3.321593242500174635e-04
8.204081632653062000e+15 -2.673203363202722319e-04
8.285714285714285000e+15 -2.100247366704786401e-04
8.367346938775511000e+15 -1.684938896545176451e-04
8.448979591836735000e+15 -1.384657452287522126e-04
8.530612244897959000e+15 -1.161702616008077147e-04
8.612244897959184000e+15 -9.913272760584639477e-05
8.693877551020408000e+15 -8.577416147045802597e-05
8.775510204081632000e+15 -7.506784360967802268e-05
8.857142857142857000e+15 -6.632652949064687248e-05
8.938775510204082000e+15 -5.907644748404390064e-05
9.020408163265306000e+15 -5.298195889120815529e-05
9.102040816326530000e+15 -4.779939385848503867e-05
9.183673469387756000e+15 -4.334796547927266465e-05
9.265306122448980000e+15 -3.949093461612479777e-05
9.346938775510204000e+15 -3.612309556516924195e-05
9.428571428571428000e+15 -3.316226313124573388e-05
9.510204081632654000e+15 -3.054335610926751037e-05
9.591836734693878000e+15 -2.821420441021406440e-05
9.673469387755102000e+15 -2.613252466356690844e-05
9.755102040816326000e+15 -2.426370328129351029e-05
9.836734693877552000e+15 -2.257914738555685872e-05
9.918367346938776000e+15 -2.105504159108820302e-05
1.000000000000000000e+16 -1.967139915801810612e-05
