# {'filename': '5nmAgSph_EE1MM0EM0_li0_lf0_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': 0}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 17, 20, 39, 50, 261239), 'endtime': datetime.datetime(2022, 4, 18, 1, 52, 44, 90239)}
# omega	gamma
6.000000000000000000e+15 5.821227925630904436e+08
6.081632653061224000e+15 6.120627409832389355e+08
6.163265306122448000e+15 6.461133919295169115e+08
6.244897959183673000e+15 6.850056794389290810e+08
6.326530612244898000e+15 7.296490798740662336e+08
6.408163265306123000e+15 7.811867102105684280e+08
6.489795918367347000e+15 8.410714652125610113e+08
6.571428571428571000e+15 9.111729235069822073e+08
6.653061224489796000e+15 9.939301138374336958e+08
6.734693877551020000e+15 1.092574109556859255e+09
6.816326530612244000e+15 1.211459478996072769e+09
6.897959183673469000e+15 1.356569952670714378e+09
6.979591836734693000e+15 1.536311270437049389e+09
7.061224489795919000e+15 1.762793496336440086e+09
7.142857142857143000e+15 2.053979891027890921e+09
7.224489795918367000e+15 2.437438343558218479e+09
7.306122448979592000e+15 2.957209787956190586e+09
7.387755102040816000e+15 3.687106258151417255e+09
7.469387755102040000e+15 4.758217750724336624e+09
7.551020408163265000e+15 6.420456927014027596e+09
7.632653061224490000e+15 9.193527281799362183e+09
7.714285714285714000e+15 1.427612412906353569e+10
7.795918367346939000e+15 2.472951648706895828e+10
7.877551020408163000e+15 4.798023998967546082e+10
7.959183673469388000e+15 8.198830678926121521e+10
8.040816326530612000e+15 6.460701754983985138e+10
8.122448979591836000e+15 3.154387139737004089e+10
8.204081632653062000e+15 1.614859034113503265e+10
8.285714285714285000e+15 9.324337011534124374e+09
8.367346938775511000e+15 5.923901591020974159e+09
8.448979591836735000e+15 4.035596251142418861e+09
8.530612244897959000e+15 2.894873624395173550e+09
8.612244897959184000e+15 2.159762325530693054e+09
8.693877551020408000e+15 1.661557984079968214e+09
8.775510204081632000e+15 1.310098498209360361e+09
8.857142857142857000e+15 1.053959597504584312e+09
8.938775510204082000e+15 8.622038820523447990e+08
9.020408163265306000e+15 7.153753425581970215e+08
9.102040816326530000e+15 6.007731922052510977e+08
9.183673469387756000e+15 5.098386199272628427e+08
9.265306122448980000e+15 4.366439469050155878e+08
9.346938775510204000e+15 3.769848884236009121e+08
9.428571428571428000e+15 3.278166077681477666e+08
9.510204081632654000e+15 2.868929157283018231e+08
9.591836734693878000e+15 2.525293685450202823e+08
9.673469387755102000e+15 2.234440824269487262e+08
9.755102040816326000e+15 1.986485337177380323e+08
9.836734693877552000e+15 1.773712413700598776e+08
9.918367346938776000e+15 1.590035221477657557e+08
1.000000000000000000e+16 1.430603409478571713e+08
