# {'filename': '5nmAgSph_EE1MM0EM0_li1_lf-1_xp5e-10', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': 1}, 'specimen': {'pos': [5e-10, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 19, 21, 31, 50, 908476), 'endtime': datetime.datetime(2022, 4, 20, 2, 16, 20, 402201)}
# omega	gamma
6.000000000000000000e+15 8.364393393959374225e+04
6.081632653061224000e+15 8.870041565794053895e+04
6.163265306122448000e+15 9.443073537432568264e+04
6.244897959183673000e+15 1.009577341277130763e+05
6.326530612244898000e+15 1.084343616286822798e+05
6.408163265306123000e+15 1.170530240211372875e+05
6.489795918367347000e+15 1.270585140707292303e+05
6.571428571428571000e+15 1.387661855940989626e+05
6.653061224489796000e+15 1.525879521147485066e+05
6.734693877551020000e+15 1.690702108498708403e+05
6.816326530612244000e+15 1.889503761560301646e+05
6.897959183673469000e+15 2.132432272440500092e+05
6.979591836734693000e+15 2.433764543449062039e+05
7.061224489795919000e+15 2.814101504036147380e+05
7.142857142857143000e+15 3.304050895330187050e+05
7.224489795918367000e+15 3.950664886461998685e+05
7.306122448979592000e+15 4.829242537494557910e+05
7.387755102040816000e+15 6.066213493484192295e+05
7.469387755102040000e+15 7.886545702024451457e+05
7.551020408163265000e+15 1.071999841876869556e+06
7.632653061224490000e+15 1.546227843198700575e+06
7.714285714285714000e+15 2.418471001828296576e+06
7.795918367346939000e+15 4.219515561245789751e+06
7.877551020408163000e+15 8.245241046625163406e+06
7.959183673469388000e+15 1.418942566240963340e+07
8.040816326530612000e+15 1.126011789480472915e+07
8.122448979591836000e+15 5.536143737546326593e+06
8.204081632653062000e+15 2.853877010984178632e+06
8.285714285714285000e+15 1.659229225277096266e+06
8.367346938775511000e+15 1.061362965584733058e+06
8.448979591836735000e+15 7.279670050041975919e+05
8.530612244897959000e+15 5.257291375434781658e+05
8.612244897959184000e+15 3.948641835786367301e+05
8.693877551020408000e+15 3.058072917234091437e+05
8.775510204081632000e+15 2.427215626393189596e+05
8.857142857142857000e+15 1.965541758271502913e+05
8.938775510204082000e+15 1.618468713852118817e+05
9.020408163265306000e+15 1.351595489521934360e+05
9.102040816326530000e+15 1.142416415313677280e+05
9.183673469387756000e+15 9.757323549420517520e+04
9.265306122448980000e+15 8.409936922216386301e+04
9.346938775510204000e+15 7.307015788873257407e+04
9.428571428571428000e+15 6.394132201663255546e+04
9.510204081632654000e+15 5.631045447553755366e+04
9.591836734693878000e+15 4.987511215366298711e+04
9.673469387755102000e+15 4.440461470033633668e+04
9.755102040816326000e+15 3.972067046054748062e+04
9.836734693877552000e+15 3.568381655147356651e+04
9.918367346938776000e+15 3.218376662032817330e+04
1.000000000000000000e+16 2.913243438157491619e+04
