# {'filename': '5nmAgSph_EE1MM0EM0_li-5_lf-6_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -6, 'li': -5}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 20, 20, 5, 55, 468178), 'endtime': datetime.datetime(2022, 4, 21, 1, 10, 24, 645569)}
# omega	gamma
6.000000000000000000e+15 3.768027370323521609e+03
6.081632653061224000e+15 3.939293443123278394e+03
6.163265306122448000e+15 4.134896596834790216e+03
6.244897959183673000e+15 4.359070951643482658e+03
6.326530612244898000e+15 4.617083860862426263e+03
6.408163265306123000e+15 4.915553273599724889e+03
6.489795918367347000e+15 5.262885973452979670e+03
6.571428571428571000e+15 5.669892472873188126e+03
6.653061224489796000e+15 6.150665014752749812e+03
6.734693877551020000e+15 6.723855899074215813e+03
6.816326530612244000e+15 7.414579417290088713e+03
6.897959183673469000e+15 8.257311072981579855e+03
6.979591836734693000e+15 9.300429455723698993e+03
7.061224489795919000e+15 1.061355559879381690e+04
7.142857142857143000e+15 1.229984090811238457e+04
7.224489795918367000e+15 1.451739873514658029e+04
7.306122448979592000e+15 1.751850407889983762e+04
7.387755102040816000e+15 2.172540896546431031e+04
7.469387755102040000e+15 2.788698752636108838e+04
7.551020408163265000e+15 3.742877612916372163e+04
7.632653061224490000e+15 5.331035055030285730e+04
7.714285714285714000e+15 8.234486257973540341e+04
7.795918367346939000e+15 1.418879971053900081e+05
7.877551020408163000e+15 2.738439665716880118e+05
7.959183673469388000e+15 4.654898027047945652e+05
8.040816326530612000e+15 3.648901045460951864e+05
8.122448979591836000e+15 1.772262524521143059e+05
8.204081632653062000e+15 9.025780388895072974e+04
8.285714285714285000e+15 5.184555128461287677e+04
8.367346938775511000e+15 3.276807726069159980e+04
8.448979591836735000e+15 2.220785006294283085e+04
8.530612244897959000e+15 1.584857034423978075e+04
8.612244897959184000e+15 1.176343109592091787e+04
8.693877551020408000e+15 9.003615080015948479e+03
8.775510204081632000e+15 7.062922430209107006e+03
8.857142857142857000e+15 5.653132068453325701e+03
8.938775510204082000e+15 4.601138913979154495e+03
9.020408163265306000e+15 3.798262500649750564e+03
9.102040816326530000e+15 3.173675662514609485e+03
9.183673469387756000e+15 2.679729640184865275e+03
9.265306122448980000e+15 2.283479587072887171e+03
9.346938775510204000e+15 1.961598756125199770e+03
9.428571428571428000e+15 1.697222431983556817e+03
9.510204081632654000e+15 1.477931021488362603e+03
9.591836734693878000e+15 1.294427238586796193e+03
9.673469387755102000e+15 1.139648245033295780e+03
9.755102040816326000e+15 1.008157275038255648e+03
9.836734693877552000e+15 8.957189361920130750e+02
9.918367346938776000e+15 7.989976874025595635e+02
1.000000000000000000e+16 7.153404727661511515e+02
