# {'filename': '5nmAgSph_EE1MM0EM0_li0_lf2_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 2, 'li': 0}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 25, 8, 30, 10, 814155), 'endtime': datetime.datetime(2022, 4, 25, 13, 41, 27, 962511)}
# omega	gamma
6.000000000000000000e+15 7.421725654987042071e+04
6.081632653061224000e+15 7.870669561787018029e+04
6.163265306122448000e+15 8.379443421685769863e+04
6.244897959183673000e+15 8.958955313577335619e+04
6.326530612244898000e+15 9.622787034853185469e+04
6.408163265306123000e+15 1.038802423337254731e+05
6.489795918367347000e+15 1.127640468657492602e+05
6.571428571428571000e+15 1.231593231267081283e+05
6.653061224489796000e+15 1.354318604257834959e+05
6.734693877551020000e+15 1.500668777422093845e+05
6.816326530612244000e+15 1.677192303423619596e+05
6.897959183673469000e+15 1.892900946559234872e+05
6.979591836734693000e+15 2.160473469488597766e+05
7.061224489795919000e+15 2.498204956783817324e+05
7.142857142857143000e+15 2.933277553108809516e+05
7.224489795918367000e+15 3.507477859787904308e+05
7.306122448979592000e+15 4.287679070909918519e+05
7.387755102040816000e+15 5.386164890905027278e+05
7.469387755102040000e+15 7.002734643349301768e+05
7.551020408163265000e+15 9.519072824509483762e+05
7.632653061224490000e+15 1.373070039020646596e+06
7.714285714285714000e+15 2.147729336293480359e+06
7.795918367346939000e+15 3.747321122483823448e+06
7.877551020408163000e+15 7.322873257296484895e+06
7.959183673469388000e+15 1.260268292108367197e+07
8.040816326530612000e+15 1.000141274569885433e+07
8.122448979591836000e+15 4.917520492873316631e+06
8.204081632653062000e+15 2.535097517900134902e+06
8.285714285714285000e+15 1.473963023576591397e+06
8.367346938775511000e+15 9.428988360305500682e+05
8.448979591836735000e+15 6.467464025602120673e+05
8.530612244897959000e+15 4.670955352155157598e+05
8.612244897959184000e+15 3.508430990892628906e+05
8.693877551020408000e+15 2.717282208783520618e+05
8.775510204081632000e+15 2.156836206520542619e+05
8.857142857142857000e+15 1.746679254928778973e+05
8.938775510204082000e+15 1.438326430273346778e+05
9.020408163265306000e+15 1.201219391710258205e+05
9.102040816326530000e+15 1.015366116907210817e+05
9.183673469387756000e+15 8.672648637136329489e+04
9.265306122448980000e+15 7.475440333448236925e+04
9.346938775510204000e+15 6.495420382298798359e+04
9.428571428571428000e+15 5.684237132433363877e+04
9.510204081632654000e+15 5.006141803504001291e+04
9.591836734693878000e+15 4.434265766275172791e+04
9.673469387755102000e+15 3.948115399283867737e+04
9.755102040816326000e+15 3.531851056759382482e+04
9.836734693877552000e+15 3.173082505563626910e+04
9.918367346938776000e+15 2.862011483475167552e+04
1.000000000000000000e+16 2.590811950252116003e+04
