# {'filename': '5nmAgSph_EE1MM0EM0_li-2_lf-2_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -2, 'li': -2}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 23, 8, 57, 36, 278806), 'endtime': datetime.datetime(2022, 4, 23, 14, 2, 8, 852171)}
# omega	gamma
6.000000000000000000e+15 3.757723872285104990e+08
6.081632653061224000e+15 3.943228961280184388e+08
6.163265306122448000e+15 4.154463358221733570e+08
6.244897959183673000e+15 4.395970289251608849e+08
6.326530612244898000e+15 4.673402157883880138e+08
6.408163265306123000e+15 4.993862303852124214e+08
6.489795918367347000e+15 5.366377145491347313e+08
6.571428571428571000e+15 5.802558959716924429e+08
6.653061224489796000e+15 6.317552731242655516e+08
6.734693877551020000e+15 6.931415427849602699e+08
6.816326530612244000e+15 7.671169217938908339e+08
6.897959183673469000e+15 8.573933010249011517e+08
6.979591836734693000e+15 9.691831033663228750e+08
7.061224489795919000e+15 1.109992936561145782e+09
7.142857142857143000e+15 1.290953164652594566e+09
7.224489795918367000e+15 1.529138281941847324e+09
7.306122448979592000e+15 1.851813800905184269e+09
7.387755102040816000e+15 2.304655777942705154e+09
7.469387755102040000e+15 2.968746231330272198e+09
7.551020408163265000e+15 3.998582894042513371e+09
7.632653061224490000e+15 5.715269841680970192e+09
7.714285714285714000e+15 8.858949686517545700e+09
7.795918367346939000e+15 1.531820175582960320e+10
7.877551020408163000e+15 2.966727494415936661e+10
7.959183673469388000e+15 5.060495325178225708e+10
8.040816326530612000e+15 3.980608024417471313e+10
8.122448979591836000e+15 1.940063825584896851e+10
8.204081632653062000e+15 9.914472031343421936e+09
8.285714285714285000e+15 5.714648044551328659e+09
8.367346938775511000e+15 3.624252697362680435e+09
8.448979591836735000e+15 2.464676757700557709e+09
8.530612244897959000e+15 1.764923828405968189e+09
8.612244897959184000e+15 1.314464460980785847e+09
8.693877551020408000e+15 1.009502299537883043e+09
8.775510204081632000e+15 7.945972136917238235e+08
8.857142857142857000e+15 6.381468755344618559e+08
8.938775510204082000e+15 5.211497501231968999e+08
9.020408163265306000e+15 4.316628236323143244e+08
9.102040816326530000e+15 3.618941442686241269e+08
9.183673469387756000e+15 3.065958320916672945e+08
9.265306122448980000e+15 2.621353610748767555e+08
9.346938775510204000e+15 2.259377847233138978e+08
9.428571428571428000e+15 1.961393419990507364e+08
9.510204081632654000e+15 1.713659257954729199e+08
9.591836734693878000e+15 1.505876800388745368e+08
9.673469387755102000e+15 1.330213336815551966e+08
9.755102040816326000e+15 1.180632280782196075e+08
9.836734693877552000e+15 1.052425289743410498e+08
9.918367346938776000e+15 9.418798334430028498e+07
1.000000000000000000e+16 8.460393625033399463e+07
