# {'filename': '5nmAgSph_EE0MM0EM1_li0_lf-5_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -5, 'li': 0}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 20, 19, 53, 35, 38360), 'endtime': datetime.datetime(2022, 4, 21, 1, 35, 18, 507923)}
# omega	gamma
6.000000000000000000e+15 5.448649936768361621e-09
6.081632653061224000e+15 5.536701400936966660e-09
6.163265306122448000e+15 5.637480740201343045e-09
6.244897959183673000e+15 5.752551602272419460e-09
6.326530612244898000e+15 5.883787981491621405e-09
6.408163265306123000e+15 6.033451933202584217e-09
6.489795918367347000e+15 6.204295834895589050e-09
6.571428571428571000e+15 6.399698664383890118e-09
6.653061224489796000e+15 6.623850132192447169e-09
6.734693877551020000e+15 6.882003255452269416e-09
6.816326530612244000e+15 7.180826587448789925e-09
6.897959183673469000e+15 7.528904412872303536e-09
6.979591836734693000e+15 7.937461347619600043e-09
7.061224489795919000e+15 8.421435137294865130e-09
7.142857142857143000e+15 9.001103041944069412e-09
7.224489795918367000e+15 9.704610587807943246e-09
7.306122448979592000e+15 1.057200639207599589e-08
7.387755102040816000e+15 1.166183382425675922e-08
7.469387755102040000e+15 1.306204343543186832e-08
7.551020408163265000e+15 1.490764693192095459e-08
7.632653061224490000e+15 1.740467778464982991e-08
7.714285714285714000e+15 2.082797625655785431e-08
7.795918367346939000e+15 2.520725526931312358e-08
7.877551020408163000e+15 2.755634088077383427e-08
7.959183673469388000e+15 1.016659935494308392e-08
8.040816326530612000e+15 -2.142522966189755335e-08
8.122448979591836000e+15 -2.499888868582551274e-08
8.204081632653062000e+15 -2.032509459571470686e-08
8.285714285714285000e+15 -1.613059582736176238e-08
8.367346938775511000e+15 -1.307066805358457323e-08
8.448979591836735000e+15 -1.084788590341196017e-08
8.530612244897959000e+15 -9.190591441892699263e-09
8.612244897959184000e+15 -7.918975090540003493e-09
8.693877551020408000e+15 -6.917841131349039386e-09
8.775510204081632000e+15 -6.112093667192975149e-09
8.857142857142857000e+15 -5.451374940511520268e-09
8.938775510204082000e+15 -4.900919682253050450e-09
9.020408163265306000e+15 -4.436069020800891307e-09
9.102040816326530000e+15 -4.038901562251400858e-09
9.183673469387756000e+15 -3.696107389014417737e-09
9.265306122448980000e+15 -3.397609621365650561e-09
9.346938775510204000e+15 -3.135647655023747962e-09
9.428571428571428000e+15 -2.904153015874672397e-09
9.510204081632654000e+15 -2.698315271490270994e-09
9.591836734693878000e+15 -2.514274215947154582e-09
9.673469387755102000e+15 -2.348897715730903697e-09
9.755102040816326000e+15 -2.199618786052347618e-09
9.836734693877552000e+15 -2.064314343889847619e-09
9.918367346938776000e+15 -1.941213761636882856e-09
1.000000000000000000e+16 -1.828829044434940275e-09
