# {'filename': '5nmAgSph_EE1MM0EM0_li2_lf-2_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -2, 'li': 2}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 25, 8, 32, 23, 761261), 'endtime': datetime.datetime(2022, 4, 25, 13, 22, 28, 729880)}
# omega	gamma
6.000000000000000000e+15 2.911242316703459801e+04
6.081632653061224000e+15 3.019653546261480005e+04
6.163265306122448000e+15 3.144802779504415230e+04
6.244897959183673000e+15 3.289485934603352507e+04
6.326530612244898000e+15 3.457183398428071814e+04
6.408163265306123000e+15 3.652268726690202311e+04
6.489795918367347000e+15 3.880296595207740029e+04
6.571428571428571000e+15 4.148406464855007653e+04
6.653061224489796000e+15 4.465898419986592489e+04
6.734693877551020000e+15 4.845070720371339121e+04
6.816326530612244000e+15 5.302464636646107829e+04
6.897959183673469000e+15 5.860759966658584017e+04
6.979591836734693000e+15 6.551741195697680087e+04
7.061224489795919000e+15 7.421085052993732097e+04
7.142857142857143000e+15 8.536366437895091076e+04
7.224489795918367000e+15 1.000100415927587164e+05
7.306122448979592000e+15 1.197973492593680276e+05
7.387755102040816000e+15 1.474781298561962030e+05
7.469387755102040000e+15 1.879250898915254802e+05
7.551020408163265000e+15 2.503953601969284937e+05
7.632653061224490000e+15 3.540655026809188421e+05
7.714285714285714000e+15 5.429675933163652662e+05
7.795918367346939000e+15 9.288856313302249182e+05
7.877551020408163000e+15 1.779970390177529305e+06
7.959183673469388000e+15 3.004184388679747470e+06
8.040816326530612000e+15 2.338293825613899622e+06
8.122448979591836000e+15 1.127715064349835739e+06
8.204081632653062000e+15 5.703010181815016549e+05
8.285714285714285000e+15 3.253064291738559841e+05
8.367346938775511000e+15 2.041773516670357494e+05
8.448979591836735000e+15 1.374207332913372084e+05
8.530612244897959000e+15 9.739544449550344143e+04
8.612244897959184000e+15 7.179579915169936430e+04
8.693877551020408000e+15 5.457730239409074420e+04
8.775510204081632000e+15 4.252294751496508252e+04
8.857142857142857000e+15 3.380535375287811621e+04
8.938775510204082000e+15 2.732956888195994179e+04
9.020408163265306000e+15 2.240975708790258795e+04
9.102040816326530000e+15 1.860000721086195335e+04
9.183673469387756000e+15 1.560104235991859423e+04
9.265306122448980000e+15 1.320643232104431627e+04
9.346938775510204000e+15 1.127036496160907336e+04
9.428571428571428000e+15 9.687677852425782476e+03
9.510204081632654000e+15 8.381117401215302380e+03
9.591836734693878000e+15 7.292995768691678677e+03
9.673469387755102000e+15 6.379599939685303980e+03
9.755102040816326000e+15 5.607366823443909198e+03
9.836734693877552000e+15 4.950217411781610281e+03
9.918367346938776000e+15 4.387667176560948974e+03
1.000000000000000000e+16 3.903466073419298937e+03
