# {'filename': '5nmAgSph_EE1MM0EM0_li-1_lf1_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': -1}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 19, 8, 38, 55, 794276), 'endtime': datetime.datetime(2022, 4, 19, 13, 52, 30, 646441)}
# omega	gamma
6.000000000000000000e+15 1.030801587992500281e+06
6.081632653061224000e+15 1.093070136910381494e+06
6.163265306122448000e+15 1.163636278333509807e+06
6.244897959183673000e+15 1.244012496947517851e+06
6.326530612244898000e+15 1.336081972035337705e+06
6.408163265306123000e+15 1.442213661239527399e+06
6.489795918367347000e+15 1.565421487561393762e+06
6.571428571428571000e+15 1.709588087699518073e+06
6.653061224489796000e+15 1.879784882913530106e+06
6.734693877551020000e+15 2.082738959162178217e+06
6.816326530612244000e+15 2.327529041007633787e+06
6.897959183673469000e+15 2.626648494309472851e+06
6.979591836734693000e+15 2.997673981722685974e+06
7.061224489795919000e+15 3.465967512591186445e+06
7.142857142857143000e+15 4.069210085660719313e+06
7.224489795918367000e+15 4.865326549548847601e+06
7.306122448979592000e+15 5.947014563131481409e+06
7.387755102040816000e+15 7.469914354206891730e+06
7.469387755102040000e+15 9.710966769153822213e+06
7.551020408163265000e+15 1.319920705973211676e+07
7.632653061224490000e+15 1.903723417592476681e+07
7.714285714285714000e+15 2.977475900283129141e+07
7.795918367346939000e+15 5.194535720440779626e+07
7.877551020408163000e+15 1.014995321803565174e+08
7.959183673469388000e+15 1.746633587017949522e+08
8.040816326530612000e+15 1.385976927314922214e+08
8.122448979591836000e+15 6.813907913229826093e+07
8.204081632653062000e+15 3.512365984601612389e+07
8.285714285714285000e+15 2.041955496353418753e+07
8.367346938775511000e+15 1.306107597274049930e+07
8.448979591836735000e+15 8.957805565877962857e+06
8.530612244897959000e+15 6.468843765727395192e+06
8.612244897959184000e+15 4.858327689623131417e+06
8.693877551020408000e+15 3.762366632754968479e+06
8.775510204081632000e+15 2.986040006139026023e+06
8.857142857142857000e+15 2.417927595793744549e+06
8.938775510204082000e+15 1.990851422033962561e+06
9.020408163265306000e+15 1.662472878462840337e+06
9.102040816326530000e+15 1.405093854606264737e+06
9.183673469387756000e+15 1.200008827061857563e+06
9.265306122448980000e+15 1.034234637227682513e+06
9.346938775510204000e+15 8.985427877431645757e+05
9.428571428571428000e+15 7.862351871278075268e+05
9.510204081632654000e+15 6.923597579026630847e+05
9.591836734693878000e+15 6.131946569608141435e+05
9.673469387755102000e+15 5.459011972630366217e+05
9.755102040816326000e+15 4.882854101464544074e+05
9.836734693877552000e+15 4.386311644578796695e+05
9.918367346938776000e+15 3.955813785342057818e+05
1.000000000000000000e+16 3.580521633675914491e+05
