# {'filename': '5nmAgSph_EE0MM0EM1_li-1_lf0_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': -1}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 18, 17, 1, 30, 857196), 'endtime': datetime.datetime(2022, 4, 18, 22, 13, 55, 755469)}
# omega	gamma
6.000000000000000000e+15 -2.655865783073902580e-04
6.081632653061224000e+15 -2.670410765908998348e-04
6.163265306122448000e+15 -2.691054574155431656e-04
6.244897959183673000e+15 -2.718350273856330970e-04
6.326530612244898000e+15 -2.752978592642932668e-04
6.408163265306123000e+15 -2.795778237194278823e-04
6.489795918367347000e+15 -2.847785946458324287e-04
6.571428571428571000e+15 -2.910290013921515255e-04
6.653061224489796000e+15 -2.984902733682776098e-04
6.734693877551020000e+15 -3.073659884910619352e-04
6.816326530612244000e+15 -3.179159553492083199e-04
6.897959183673469000e+15 -3.304759315823066804e-04
6.979591836734693000e+15 -3.454861866334515237e-04
7.061224489795919000e+15 -3.635337762145837964e-04
7.142857142857143000e+15 -3.854165942935628450e-04
7.224489795918367000e+15 -4.122428771098772971e-04
7.306122448979592000e+15 -4.455897717389227454e-04
7.387755102040816000e+15 -4.877619073418764588e-04
7.469387755102040000e+15 -5.422181678343818275e-04
7.551020408163265000e+15 -6.142580949887112458e-04
7.632653061224490000e+15 -7.119375505739538841e-04
7.714285714285714000e+15 -8.458839532378656682e-04
7.795918367346939000e+15 -1.016551104425036413e-03
7.877551020408163000e+15 -1.103610499249886969e-03
7.959183673469388000e+15 -4.043988030113483201e-04
8.040816326530612000e+15 8.465398665583323545e-04
8.122448979591836000e+15 9.812439733332333717e-04
8.204081632653062000e+15 7.926264862962059373e-04
8.285714285714285000e+15 6.250435018223653855e-04
8.367346938775511000e+15 5.032970776331220338e-04
8.448979591836735000e+15 4.151264023358189402e-04
8.530612244897959000e+15 3.495651133355965820e-04
8.612244897959184000e+15 2.993937184495563692e-04
8.693877551020408000e+15 2.599992390407654961e-04
8.775510204081632000e+15 2.283794423706127870e-04
8.857142857142857000e+15 2.025234725960130765e-04
8.938775510204082000e+15 1.810443960613359053e-04
9.020408163265306000e+15 1.629592411996159268e-04
9.102040816326530000e+15 1.475541156526239425e-04
9.183673469387756000e+15 1.342991747625624634e-04
9.265306122448980000e+15 1.227935336632138546e-04
9.346938775510204000e+15 1.127286533476195586e-04
9.428571428571428000e+15 1.038634266717216811e-04
9.510204081632654000e+15 9.600685874347930941e-05
9.591836734693878000e+15 8.900579035074058880e-05
9.673469387755102000e+15 8.273604094969291161e-05
9.755102040816326000e+15 7.709591519690044809e-05
9.836734693877552000e+15 7.200137199678313985e-05
9.918367346938776000e+15 6.738238195353496202e-05
1.000000000000000000e+16 6.318014691075862495e-05
