# {'filename': '5nmAgSph_EE0MM0EM1_li-3_lf-2_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -2, 'li': -3}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 24, 9, 20, 4, 28576), 'endtime': datetime.datetime(2022, 4, 24, 14, 32, 43, 2524)}
# omega	gamma
6.000000000000000000e+15 -1.008801342467557303e-04
6.081632653061224000e+15 -1.012308893468185110e-04
6.163265306122448000e+15 -1.018114045247983207e-04
6.244897959183673000e+15 -1.026411905225791402e-04
6.326530612244898000e+15 -1.037444210856392185e-04
6.408163265306123000e+15 -1.051510279063110748e-04
6.489795918367347000e+15 -1.068981484084281710e-04
6.571428571428571000e+15 -1.090320614927446077e-04
6.653061224489796000e+15 -1.116108086619662710e-04
6.734693877551020000e+15 -1.147077941918528914e-04
6.816326530612244000e+15 -1.184168093931704872e-04
6.897959183673469000e+15 -1.228591692980432601e-04
6.979591836734693000e+15 -1.281940499280846560e-04
7.061224489795919000e+15 -1.346337863846921155e-04
7.142857142857143000e+15 -1.424670477385401072e-04
7.224489795918367000e+15 -1.520948301051646442e-04
7.306122448979592000e+15 -1.640877947611926377e-04
7.387755102040816000e+15 -1.792797185811868116e-04
7.469387755102040000e+15 -1.989216044685628655e-04
7.551020408163265000e+15 -2.249291402281554907e-04
7.632653061224490000e+15 -2.602111914516521047e-04
7.714285714285714000e+15 -3.085931889575774679e-04
7.795918367346939000e+15 -3.701676327428913616e-04
7.877551020408163000e+15 -4.011260571130314482e-04
7.959183673469388000e+15 -1.467144352017989606e-04
8.040816326530612000e+15 3.065564080052032825e-04
8.122448979591836000e+15 3.546843354633035872e-04
8.204081632653062000e+15 2.859812719544087387e-04
8.285714285714285000e+15 2.251050352297084942e-04
8.367346938775511000e+15 1.809286046178016662e-04
8.448979591836735000e+15 1.489611141320086932e-04
8.530612244897959000e+15 1.252080368716930068e-04
8.612244897959184000e+15 1.070434689371702074e-04
8.693877551020408000e+15 9.279075372455984096e-05
8.775510204081632000e+15 8.135916887707885696e-05
8.857142857142857000e+15 7.201839411139443969e-05
8.938775510204082000e+15 6.426483522896389252e-05
9.020408163265306000e+15 5.774165021895316473e-05
9.102040816326530000e+15 5.218972681886965457e-05
9.183673469387756000e+15 4.741678694467540696e-05
9.265306122448980000e+15 4.327737523980826649e-05
9.346938775510204000e+15 3.965956086690829700e-05
9.428571428571428000e+15 3.647589002908895473e-05
9.510204081632654000e+15 3.365709715149587294e-05
9.591836734693878000e+15 3.114764768535523696e-05
9.673469387755102000e+15 2.890252273991099097e-05
9.755102040816326000e+15 2.688486195546500334e-05
9.836734693877552000e+15 2.506421000774251509e-05
9.918367346938776000e+15 2.341519456629133006e-05
1.000000000000000000e+16 2.191651721389305374e-05
