# {'filename': '5nmAgSph_EE0MM0EM1_li2_lf1_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 2}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 22, 21, 40, 15, 233634), 'endtime': datetime.datetime(2022, 4, 23, 2, 54, 28, 637850)}
# omega	gamma
6.000000000000000000e+15 1.543590538193207080e-04
6.081632653061224000e+15 1.550415321677971832e-04
6.163265306122448000e+15 1.560768895292789045e-04
6.244897959183673000e+15 1.574960595494486219e-04
6.326530612244898000e+15 1.593372444446365796e-04
6.408163265306123000e+15 1.616476311516511308e-04
6.489795918367347000e+15 1.644856595648742557e-04
6.571428571428571000e+15 1.679240544182225732e-04
6.653061224489796000e+15 1.720539299165852235e-04
6.734693877551020000e+15 1.769904269316652028e-04
6.816326530612244000e+15 1.828805796376862483e-04
6.897959183673469000e+15 1.899144894948513209e-04
6.979591836734693000e+15 1.983415107585038137e-04
7.061224489795919000e+15 2.084942045865319736e-04
7.142857142857143000e+15 2.208246297807152337e-04
7.224489795918367000e+15 2.359607128138377786e-04
7.306122448979592000e+15 2.547960621513541092e-04
7.387755102040816000e+15 2.786363852689758137e-04
7.469387755102040000e+15 3.094410446157985577e-04
7.551020408163265000e+15 3.502112352990740195e-04
7.632653061224490000e+15 4.055064963522350598e-04
7.714285714285714000e+15 4.813320717439035753e-04
7.795918367346939000e+15 5.778866585598996502e-04
7.877551020408163000e+15 6.267726332271070840e-04
7.959183673469388000e+15 2.294489635335922578e-04
8.040816326530612000e+15 -4.798516046767277942e-04
8.122448979591836000e+15 -5.556752728264334777e-04
8.204081632653062000e+15 -4.484338563115575584e-04
8.285714285714285000e+15 -3.532864576231077754e-04
8.367346938775511000e+15 -2.842033885289495894e-04
8.448979591836735000e+15 -2.341932851669380493e-04
8.530612244897959000e+15 -1.970210039311763714e-04
8.612244897959184000e+15 -1.685848678241002306e-04
8.693877551020408000e+15 -1.462650363280295837e-04
8.775510204081632000e+15 -1.283568513954491121e-04
8.857142857142857000e+15 -1.137187437489181228e-04
8.938775510204082000e+15 -1.015634480544151739e-04
9.020408163265306000e+15 -9.133306016126621521e-05
9.102040816326530000e+15 -8.262243559604267120e-05
9.183673469387756000e+15 -7.513090627052590345e-05
9.265306122448980000e+15 -6.863100354185014992e-05
9.346938775510204000e+15 -6.294767201873313362e-05
9.428571428571428000e+15 -5.794412663179824077e-05
9.510204081632654000e+15 -5.351202143710808226e-05
9.591836734693878000e+15 -4.956448140599189480e-05
9.673469387755102000e+15 -4.603107541304440073e-05
9.755102040816326000e+15 -4.285413087500787962e-05
9.836734693877552000e+15 -3.998599206140239189e-05
9.918367346938776000e+15 -3.738695293454015993e-05
1.000000000000000000e+16 -3.502367928554175625e-05
