# {'filename': '5nmAgSph_EE1MM0EM0_li-4_lf-5_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -5, 'li': -4}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 21, 7, 52, 32, 184356), 'endtime': datetime.datetime(2022, 4, 21, 13, 33, 29, 774883)}
# omega	gamma
6.000000000000000000e+15 3.261631790045399219e+06
6.081632653061224000e+15 3.454687449164133519e+06
6.163265306122448000e+15 3.673463794601792935e+06
6.244897959183673000e+15 3.922635592137523461e+06
6.326530612244898000e+15 4.208021994539099745e+06
6.408163265306123000e+15 4.536941466163202189e+06
6.489795918367347000e+15 4.918702626891357824e+06
6.571428571428571000e+15 5.365294028666559607e+06
6.653061224489796000e+15 5.892370675153799355e+06
6.734693877551020000e+15 6.520692736103771254e+06
6.816326530612244000e+15 7.278269771033434197e+06
6.897959183673469000e+15 8.203635022775069810e+06
6.979591836734693000e+15 9.350984125724883750e+06
7.061224489795919000e+15 1.079849431938656978e+07
7.142857142857143000e+15 1.266227961113606021e+07
7.224489795918367000e+15 1.512077867295191437e+07
7.306122448979592000e+15 1.845945486371110007e+07
7.387755102040816000e+15 2.315744065223205090e+07
7.469387755102040000e+15 3.006698361564024538e+07
7.551020408163265000e+15 4.081549854578736424e+07
7.632653061224490000e+15 5.879338006274367869e+07
7.714285714285714000e+15 9.183698399675984681e+07
7.795918367346939000e+15 1.600141431923969686e+08
7.877551020408163000e+15 3.122593632378219366e+08
7.959183673469388000e+15 5.366493132198408842e+08
8.040816326530612000e+15 4.252846261624057293e+08
8.122448979591836000e+15 2.088105563925546110e+08
8.204081632653062000e+15 1.074944596038165390e+08
8.285714285714285000e+15 6.241088805693500489e+07
8.367346938775511000e+15 3.986745242816696316e+07
8.448979591836735000e+15 2.730639016021976247e+07
8.530612244897959000e+15 1.969292228022117913e+07
8.612244897959184000e+15 1.477028554066357575e+07
8.693877551020408000e+15 1.142298334050853737e+07
8.775510204081632000e+15 9.053743277822989970e+06
8.857142857142857000e+15 7.321292774414075539e+06
8.938775510204082000e+15 6.019952810759676620e+06
9.020408163265306000e+15 5.020146700052370317e+06
9.102040816326530000e+15 4.237138349207035266e+06
9.183673469387756000e+15 3.613725093326598871e+06
9.265306122448980000e+15 3.110219357585713733e+06
9.346938775510204000e+15 2.698422227883646730e+06
9.428571428571428000e+15 2.357874967136674561e+06
9.510204081632654000e+15 2.073457967846994987e+06
9.591836734693878000e+15 1.833812354559357278e+06
9.673469387755102000e+15 1.630278130624862853e+06
9.755102040816326000e+15 1.456164893983616028e+06
9.836734693877552000e+15 1.306241551466574194e+06
9.918367346938776000e+15 1.176373187272214098e+06
1.000000000000000000e+16 1.063258670796402497e+06
