# {'filename': 'convergencetest_points_30', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': 1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 30, 'numypoints': 30}, 'starttime': datetime.datetime(2022, 4, 27, 19, 32, 34, 462941), 'endtime': datetime.datetime(2022, 4, 27, 20, 2, 10, 800530)}
# omega	gamma
6.000000000000000000e+15 4.977841342185974820e-06
6.081632653061224000e+15 5.022482895616577390e-06
6.163265306122448000e+15 5.078709590512320707e-06
6.244897959183673000e+15 5.147687073496648322e-06
6.326530612244898000e+15 5.230836154795626972e-06
6.408163265306123000e+15 5.329894492690819239e-06
6.489795918367347000e+15 5.446997978914534460e-06
6.571428571428571000e+15 5.584789395397419440e-06
6.653061224489796000e+15 5.746565404055247337e-06
6.734693877551020000e+15 5.936478326544940532e-06
6.816326530612244000e+15 6.159817660962893488e-06
6.897959183673469000e+15 6.423409934594285115e-06
6.979591836734693000e+15 6.736197942353134316e-06
7.061224489795919000e+15 7.110098190220158593e-06
7.142857142857143000e+15 7.561300382676735955e-06
7.224489795918367000e+15 8.112286914698425244e-06
7.306122448979592000e+15 8.795052825424513592e-06
7.387755102040816000e+15 9.656360581718169208e-06
7.469387755102040000e+15 1.076642419699526207e-05
7.551020408163265000e+15 1.223291104874102134e-05
7.632653061224490000e+15 1.421975840518814845e-05
7.714285714285714000e+15 1.694425850857993844e-05
7.795918367346939000e+15 2.042173934946938668e-05
7.877551020408163000e+15 2.223420035739281068e-05
7.959183673469388000e+15 8.170494824436177735e-06
8.040816326530612000e+15 -1.715179273906256087e-05
8.122448979591836000e+15 -1.993671876354837806e-05
8.204081632653062000e+15 -1.614919833075686458e-05
8.285714285714285000e+15 -1.276996274638699568e-05
8.367346938775511000e+15 -1.031079703170747024e-05
8.448979591836735000e+15 -8.527627536739032261e-06
8.530612244897959000e+15 -7.200252567423522302e-06
8.612244897959184000e+15 -6.183380816806064326e-06
8.693877551020408000e+15 -5.384074631156045306e-06
8.775510204081632000e+15 -4.741806665232528332e-06
8.857142857142857000e+15 -4.216016746655069372e-06
8.938775510204082000e+15 -3.778718937807570853e-06
9.020408163265306000e+15 -3.410072231725506518e-06
9.102040816326530000e+15 -3.095662832581220162e-06
9.183673469387756000e+15 -2.824790138516984073e-06
9.265306122448980000e+15 -2.589355940583834806e-06
9.346938775510204000e+15 -2.383125936210061796e-06
9.428571428571428000e+15 -2.201227113723344731e-06
9.510204081632654000e+15 -2.039798280269120627e-06
9.591836734693878000e+15 -1.895742306644866995e-06
9.673469387755102000e+15 -1.766547356709732073e-06
9.755102040816326000e+15 -1.650155805455303692e-06
9.836734693877552000e+15 -1.544866705962384489e-06
9.918367346938776000e+15 -1.449262240917023777e-06
1.000000000000000000e+16 -1.362151574851786228e-06
