# {'filename': '5nmAgSph_EE1MM0EM0_li-1_lf0_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': -1}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 19, 8, 41, 26, 985295), 'endtime': datetime.datetime(2022, 4, 19, 13, 56, 34, 420846)}
# omega	gamma
6.000000000000000000e+15 6.039079582522907294e+06
6.081632653061224000e+15 6.401147380686165765e+06
6.163265306122448000e+15 6.811456648139541037e+06
6.244897959183673000e+15 7.278791321337137371e+06
6.326530612244898000e+15 7.814087233866117895e+06
6.408163265306123000e+15 8.431099931746691465e+06
6.489795918367347000e+15 9.147328345003068447e+06
6.571428571428571000e+15 9.985312974162202328e+06
6.653061224489796000e+15 1.097449279679067992e+07
6.734693877551020000e+15 1.215391368371553905e+07
6.816326530612244000e+15 1.357626548931217939e+07
6.897959183673469000e+15 1.531404764215973578e+07
6.979591836734693000e+15 1.746924682032413036e+07
7.061224489795919000e+15 2.018900665823125467e+07
7.142857142857143000e+15 2.369191691550922021e+07
7.224489795918367000e+15 2.831396309472580627e+07
7.306122448979592000e+15 3.459275973915739357e+07
7.387755102040816000e+15 4.343085151601950079e+07
7.469387755102040000e+15 5.643398058832938969e+07
7.551020408163265000e+15 7.666913143546071649e+07
7.632653061224490000e+15 1.105274213835273385e+08
7.714285714285714000e+15 1.727853565531584322e+08
7.795918367346939000e+15 3.012984694184364676e+08
7.877551020408163000e+15 5.884434930192883015e+08
7.959183673469388000e+15 1.012120221562130213e+09
8.040816326530612000e+15 8.027400087933717966e+08
8.122448979591836000e+15 3.944598758575153947e+08
8.204081632653062000e+15 2.032324542825383246e+08
8.285714285714285000e+15 1.180933291286500841e+08
8.367346938775511000e+15 7.549929906312106550e+07
8.448979591836735000e+15 5.175467089962348342e+07
8.530612244897959000e+15 3.735576465983752161e+07
8.612244897959184000e+15 2.804141484446555749e+07
8.693877551020408000e+15 2.170478514291142672e+07
8.775510204081632000e+15 1.721751121500065923e+07
8.857142857142857000e+15 1.393469747985989228e+07
8.938775510204082000e+15 1.146757885213896818e+07
9.020408163265306000e+15 9.571174337306404486e+06
9.102040816326530000e+15 8.085239933767206967e+06
9.183673469387756000e+15 6.901573123393499292e+06
9.265306122448980000e+15 5.945083641976364888e+06
9.346938775510204000e+15 5.162404854877599515e+06
9.428571428571428000e+15 4.514808754509904422e+06
9.510204081632654000e+15 3.973666985292759258e+06
9.591836734693878000e+15 3.517466520787355956e+06
9.673469387755102000e+15 3.129801652616472449e+06
9.755102040816326000e+15 2.797994652806702536e+06
9.836734693877552000e+15 2.512130480447360314e+06
9.918367346938776000e+15 2.264369741236089729e+06
1.000000000000000000e+16 2.048452161998263095e+06
