# {'filename': '5nmAgSph_EE1MM0EM0_li-5_lf-6_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -6, 'li': -5}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 21, 7, 54, 19, 704593), 'endtime': datetime.datetime(2022, 4, 21, 13, 35, 8, 753633)}
# omega	gamma
6.000000000000000000e+15 2.367825950381033123e+06
6.081632653061224000e+15 2.507064734635431319e+06
6.163265306122448000e+15 2.664855310884100385e+06
6.244897959183673000e+15 2.844566381202078424e+06
6.326530612244898000e+15 3.050391013424350414e+06
6.408163265306123000e+15 3.287602233635504264e+06
6.489795918367347000e+15 3.562906476782716811e+06
6.571428571428571000e+15 3.884940255296493880e+06
6.653061224489796000e+15 4.264980450371679850e+06
6.734693877551020000e+15 4.717980115286563523e+06
6.816326530612244000e+15 5.264112109175364487e+06
6.897959183673469000e+15 5.931126113845948130e+06
6.979591836734693000e+15 6.758047505401754752e+06
7.061224489795919000e+15 7.801165150897895917e+06
7.142857142857143000e+15 9.144074981189262122e+06
7.224489795918367000e+15 1.091523071764686890e+07
7.306122448979592000e+15 1.332010968094024621e+07
7.387755102040816000e+15 1.670355632185646147e+07
7.469387755102040000e+15 2.167888805459688976e+07
7.551020408163265000e+15 2.941713074839955196e+07
7.632653061224490000e+15 4.235756764718026668e+07
7.714285714285714000e+15 6.613736686623325944e+07
7.795918367346939000e+15 1.151897122341053188e+08
7.877551020408163000e+15 2.246964277320939898e+08
7.959183673469388000e+15 3.860077277289766669e+08
8.040816326530612000e+15 3.057800752389066219e+08
8.122448979591836000e+15 1.500739770399942100e+08
8.204081632653062000e+15 7.722569645879963040e+07
8.285714285714285000e+15 4.481860188854849339e+07
8.367346938775511000e+15 2.861791578480217978e+07
8.448979591836735000e+15 1.959317304347107932e+07
8.530612244897959000e+15 1.412443274129180238e+07
8.612244897959184000e+15 1.058935505208542570e+07
8.693877551020408000e+15 8.186143353815661743e+06
8.775510204081632000e+15 6.485546545184982009e+06
8.857142857142857000e+15 5.242328206824592315e+06
8.938775510204082000e+15 4.308707178563980386e+06
9.020408163265306000e+15 3.591593696062530391e+06
9.102040816326530000e+15 3.030119668827929068e+06
9.183673469387756000e+15 2.583200058381028008e+06
9.265306122448980000e+15 2.222333341335037723e+06
9.346938775510204000e+15 1.927271068947693566e+06
9.428571428571428000e+15 1.683324527479491895e+06
9.510204081632654000e+15 1.479639694999498315e+06
9.591836734693878000e+15 1.308063328943104018e+06
9.673469387755102000e+15 1.162380199671144597e+06
9.755102040816326000e+15 1.037789263490621815e+06
9.836734693877552000e+15 9.305371673494809074e+05
9.918367346938776000e+15 8.376574637319328031e+05
1.000000000000000000e+16 7.567821878090314567e+05
