# {'filename': '5nmAgSph_EE0MM0EM1_li-4_lf-5_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -5, 'li': -4}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 20, 19, 56, 30, 996197), 'endtime': datetime.datetime(2022, 4, 21, 1, 29, 33, 24235)}
# omega	gamma
6.000000000000000000e+15 -5.634827351590761897e-05
6.081632653061224000e+15 -5.643944727337326566e-05
6.163265306122448000e+15 -5.665821005532857812e-05
6.244897959183673000e+15 -5.701468850137104819e-05
6.326530612244898000e+15 -5.752152106322988350e-05
6.408163265306123000e+15 -5.819444089672987032e-05
6.489795918367347000e+15 -5.905304728506878981e-05
6.571428571428571000e+15 -6.012183769021626806e-05
6.653061224489796000e+15 -6.143160576873470916e-05
6.734693877551020000e+15 -6.302136203513546413e-05
6.816326530612244000e+15 -6.494101459804675733e-05
6.897959183673469000e+15 -6.725517713317129569e-05
6.979591836734693000e+15 -7.004868441859905630e-05
7.061224489795919000e+15 -7.343475395683384357e-05
7.142857142857143000e+15 -7.756734792494553860e-05
7.224489795918367000e+15 -8.266036808920417510e-05
7.306122448979592000e+15 -8.901822361771521313e-05
7.387755102040816000e+15 -9.708562598015832987e-05
7.469387755102040000e+15 -1.075296395454169030e-04
7.551020408163265000e+15 -1.213712229066172372e-04
7.632653061224490000e+15 -1.401590096245595291e-04
7.714285714285714000e+15 -1.659234149269435833e-04
7.795918367346939000e+15 -1.986768638041660063e-04
7.877551020408163000e+15 -2.149108968907395881e-04
7.959183673469388000e+15 -7.846577793752826737e-05
8.040816326530612000e+15 1.636623785300384969e-04
8.122448979591836000e+15 1.890221112582612375e-04
8.204081632653062000e+15 1.521393067932202785e-04
8.285714285714285000e+15 1.195427829790834397e-04
8.367346938775511000e+15 9.591372358635697122e-05
8.448979591836735000e+15 7.882842078969513259e-05
8.530612244897959000e+15 6.614233576315593083e-05
8.612244897959184000e+15 5.644765351647265065e-05
8.693877551020408000e+15 4.884608818856404233e-05
8.775510204081632000e+15 4.275352326230942004e-05
8.857142857142857000e+15 3.777896826304169526e-05
8.938775510204082000e+15 3.365287925401096446e-05
9.020408163265306000e+15 3.018429850752165009e-05
9.102040816326530000e+15 2.723459157968463994e-05
9.183673469387756000e+15 2.470089998540824061e-05
9.265306122448980000e+15 2.250542551097781073e-05
9.346938775510204000e+15 2.058831050721616788e-05
9.428571428571428000e+15 1.890279464460624704e-05
9.510204081632654000e+15 1.741184881589972564e-05
9.591836734693878000e+15 1.608578966209277741e-05
9.673469387755102000e+15 1.490055887734843030e-05
9.755102040816326000e+15 1.383646190393547248e-05
9.836734693877552000e+15 1.287722970408178389e-05
9.918367346938776000e+15 1.200931143730366325e-05
1.000000000000000000e+16 1.122133461643134627e-05
