# {'filename': '5nmAgSph_EE0MM0EM1_li-3_lf-2_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -2, 'li': -3}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 24, 9, 18, 39, 481319), 'endtime': datetime.datetime(2022, 4, 24, 14, 30, 58, 215306)}
# omega	gamma
6.000000000000000000e+15 -1.051677792106561678e-04
6.081632653061224000e+15 -1.055455861209938823e-04
6.163265306122448000e+15 -1.061629944478243711e-04
6.244897959183673000e+15 -1.070404335978426401e-04
6.326530612244898000e+15 -1.082032047577493916e-04
6.408163265306123000e+15 -1.096826256788839180e-04
6.489795918367347000e+15 -1.115175442815973141e-04
6.571428571428571000e+15 -1.137563623294849644e-04
6.653061224489796000e+15 -1.164597755499218948e-04
6.734693877551020000e+15 -1.197045371929190722e-04
6.816326530612244000e+15 -1.235887102703724886e-04
6.897959183673469000e+15 -1.282391280535837041e-04
6.979591836734693000e+15 -1.338222003915479400e-04
7.061224489795919000e+15 -1.405599060359563916e-04
7.142857142857143000e+15 -1.487540194427594336e-04
7.224489795918367000e+15 -1.588237380909639381e-04
7.306122448979592000e+15 -1.713656251706184629e-04
7.387755102040816000e+15 -1.872513078224335992e-04
7.469387755102040000e+15 -2.077886002909473315e-04
7.551020408163265000e+15 -2.349802471230501082e-04
7.632653061224490000e+15 -2.718674907316087413e-04
7.714285714285714000e+15 -3.224505536197989886e-04
7.795918367346939000e+15 -3.868303371439756142e-04
7.877551020408163000e+15 -4.192258628494284207e-04
7.959183673469388000e+15 -1.533504176455187146e-04
8.040816326530612000e+15 3.204551526200042884e-04
8.122448979591836000e+15 3.708031658308262916e-04
8.204081632653062000e+15 2.990084122176108698e-04
8.285714285714285000e+15 2.353830778515021607e-04
8.367346938775511000e+15 1.892087881909485523e-04
8.448979591836735000e+15 1.557940457391237036e-04
8.530612244897959000e+15 1.309645803060686215e-04
8.612244897959184000e+15 1.119761068969516717e-04
8.693877551020408000e+15 9.707631198258900439e-05
8.775510204081632000e+15 8.512522740407301185e-05
8.857142857142857000e+15 7.535954552096389963e-05
8.938775510204082000e+15 6.725291824843387272e-05
9.020408163265306000e+15 6.043237598481552696e-05
9.102040816326530000e+15 5.462709294873795737e-05
9.183673469387756000e+15 4.963609688659376308e-05
9.265306122448980000e+15 4.530735398878653071e-05
9.346938775510204000e+15 4.152387005506414340e-05
9.428571428571428000e+15 3.819423430127833076e-05
9.510204081632654000e+15 3.524604640200164720e-05
9.591836734693878000e+15 3.262125788330079868e-05
9.673469387755102000e+15 3.027281144099929736e-05
9.755102040816326000e+15 2.816217727497726580e-05
9.836734693877552000e+15 2.625752032980705226e-05
9.918367346938776000e+15 2.453231848671172291e-05
1.000000000000000000e+16 2.296430786049470177e-05
