# {'filename': '5nmAgSph_EE0MM0EM1_li-1_lf-1_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': -1}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 18, 16, 58, 19, 883895), 'endtime': datetime.datetime(2022, 4, 18, 22, 13, 5, 786945)}
# omega	gamma
6.000000000000000000e+15 3.339459119984916613e-05
6.081632653061224000e+15 3.358097014445029555e-05
6.163265306122448000e+15 3.384370016816938185e-05
6.244897959183673000e+15 3.418975694222425356e-05
6.326530612244898000e+15 3.462771869736708719e-05
6.408163265306123000e+15 3.516814746306684905e-05
6.489795918367347000e+15 3.582409265290652071e-05
6.571428571428571000e+15 3.661176391958465259e-05
6.653061224489796000e+15 3.755144183821336896e-05
6.734693877551020000e+15 3.866872840498126622e-05
6.816326530612244000e+15 3.999629192473587105e-05
6.897959183673469000e+15 4.157634539272059873e-05
6.979591836734693000e+15 4.346423642936878841e-05
7.061224489795919000e+15 4.573376047335182956e-05
7.142857142857143000e+15 4.848521088403569192e-05
7.224489795918367000e+15 5.185788441125609171e-05
7.306122448979592000e+15 5.605000925586239364e-05
7.387755102040816000e+15 6.135123976505747442e-05
7.469387755102040000e+15 6.819628599251409016e-05
7.551020408163265000e+15 7.725115984993208805e-05
7.632653061224490000e+15 8.952819037806086430e-05
7.714285714285714000e+15 1.063625788897458680e-04
7.795918367346939000e+15 1.278097220097347368e-04
7.877551020408163000e+15 1.387406058773978026e-04
7.959183673469388000e+15 5.083317713957406553e-05
8.040816326530612000e+15 -1.063974034669845311e-04
8.122448979591836000e+15 -1.233114709592610092e-04
8.204081632653062000e+15 -9.959432849838522738e-05
8.285714285714285000e+15 -7.852583435064140369e-05
8.367346938775511000e+15 -6.322077197837883990e-05
8.448979591836735000e+15 -5.213695230893249360e-05
8.530612244897959000e+15 -4.389551411084251302e-05
8.612244897959184000e+15 -3.758879709976990357e-05
8.693877551020408000e+15 -3.263686730057300465e-05
8.775510204081632000e+15 -2.866230027671514541e-05
8.857142857142857000e+15 -2.541230640784459925e-05
8.938775510204082000e+15 -2.271253283240487529e-05
9.020408163265306000e+15 -2.043941010683712303e-05
9.102040816326530000e+15 -1.850319518231279892e-05
9.183673469387756000e+15 -1.683728172343975792e-05
9.265306122448980000e+15 -1.539127486317184721e-05
9.346938775510204000e+15 -1.412638841959630992e-05
9.428571428571428000e+15 -1.301231295349870060e-05
9.510204081632654000e+15 -1.202503853264867951e-05
9.591836734693878000e+15 -1.114531146165031188e-05
9.673469387755102000e+15 -1.035752088496814287e-05
9.755102040816326000e+15 -9.648882509248827823e-06
9.836734693877552000e+15 -9.008831318080555732e-06
9.918367346938776000e+15 -8.428563678663039422e-06
1.000000000000000000e+16 -7.900687819356445418e-06
