# {'filename': '5nmAgSph_EE0MM0EM1_li-2_lf2_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 2, 'li': -2}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 25, 8, 25, 26, 796877), 'endtime': datetime.datetime(2022, 4, 25, 13, 40, 22, 521306)}
# omega	gamma
6.000000000000000000e+15 1.298221290947212841e-09
6.081632653061224000e+15 1.311297306035814691e-09
6.163265306122448000e+15 1.327374489594246074e-09
6.244897959183673000e+15 1.346767329276050484e-09
6.326530612244898000e+15 1.369857635706760873e-09
6.408163265306123000e+15 1.397110952366312311e-09
6.489795918367347000e+15 1.429098191568550500e-09
6.571428571428571000e+15 1.466524506705901326e-09
6.653061224489796000e+15 1.510268337732322448e-09
6.734693877551020000e+15 1.561434999252256432e-09
6.816326530612244000e+15 1.621431434768503513e-09
6.897959183673469000e+15 1.692072385482617396e-09
6.979591836734693000e+15 1.775734183484297984e-09
7.061224489795919000e+15 1.875582409023590249e-09
7.142857142857143000e+15 1.995916919323517840e-09
7.224489795918367000e+15 2.142708068677694118e-09
7.306122448979592000e+15 2.324451736017508819e-09
7.387755102040816000e+15 2.553564831629489381e-09
7.469387755102040000e+15 2.848691939846402043e-09
7.551020408163265000e+15 3.238425726165515097e-09
7.632653061224490000e+15 3.766311830570399843e-09
7.714285714285714000e+15 4.490106377766524997e-09
7.795918367346939000e+15 5.414110521812445233e-09
7.877551020408163000e+15 5.897212685109843811e-09
7.959183673469388000e+15 2.167980215238864552e-09
8.040816326530612000e+15 -4.552911056010868468e-09
8.122448979591836000e+15 -5.294162195650550879e-09
8.204081632653062000e+15 -4.289926663787912627e-09
8.285714285714285000e+15 -3.393403400058866862e-09
8.367346938775511000e+15 -2.740796976284925979e-09
8.448979591836735000e+15 -2.267480744182092931e-09
8.530612244897959000e+15 -1.915076075024774843e-09
8.612244897959184000e+15 -1.645051641058756118e-09
8.693877551020408000e+15 -1.432756342040612752e-09
8.775510204081632000e+15 -1.262134030438709327e-09
8.857142857142857000e+15 -1.122424435637320271e-09
8.938775510204082000e+15 -1.006202647677512293e-09
9.020408163265306000e+15 -9.082043731732340441e-10
9.102040816326530000e+15 -8.246050779695578133e-10
9.183673469387756000e+15 -7.525653268329423604e-10
9.265306122448980000e+15 -6.899361179344571995e-10
9.346938775510204000e+15 -6.350629745445103014e-10
9.428571428571428000e+15 -5.866526049696732414e-10
9.510204081632654000e+15 -5.436801875555019435e-10
9.591836734693878000e+15 -5.053236394834675323e-10
9.673469387755102000e+15 -4.709161865138349510e-10
9.755102040816326000e+15 -4.399115843821503790e-10
9.836734693877552000e+15 -4.118582407986263687e-10
9.918367346938776000e+15 -3.863797007359522288e-10
1.000000000000000000e+16 -3.631597483450964940e-10
