# {'filename': '5nmAgSph_EE0MM0EM1_li3_lf2_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 2, 'li': 3}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 24, 19, 16, 58, 306435), 'endtime': datetime.datetime(2022, 4, 25, 0, 32, 2, 873466)}
# omega	gamma
6.000000000000000000e+15 6.097868573555876806e-05
6.081632653061224000e+15 6.117600318927792814e-05
6.163265306122448000e+15 6.151200049128335466e-05
6.244897959183673000e+15 6.199836195715168158e-05
6.326530612244898000e+15 6.264957596025141873e-05
6.408163265306123000e+15 6.348359251226397249e-05
6.489795918367347000e+15 6.452269282861793889e-05
6.571428571428571000e+15 6.579465204499708453e-05
6.653061224489796000e+15 6.733431367354802185e-05
6.734693877551020000e+15 6.918575220126891917e-05
6.816326530612244000e+15 7.140529116016963512e-05
6.897959183673469000e+15 7.406579012873945773e-05
6.979591836734693000e+15 7.726285426759782948e-05
7.061224489795919000e+15 8.112402364220062858e-05
7.142857142857143000e+15 8.582269367478482819e-05
7.224489795918367000e+15 9.159973434510261829e-05
7.306122448979592000e+15 9.879792858818710680e-05
7.387755102040816000e+15 1.079180964245359507e-04
7.469387755102040000e+15 1.197116392594937755e-04
7.551020408163265000e+15 1.353291067702309806e-04
7.632653061224490000e+15 1.565172794906446638e-04
7.714285714285714000e+15 1.855723399728140114e-04
7.795918367346939000e+15 2.225439027908318243e-04
7.877551020408163000e+15 2.410950246472251871e-04
7.959183673469388000e+15 8.815969935759500917e-05
8.040816326530612000e+15 -1.841608460043367879e-04
8.122448979591836000e+15 -2.130189935244967080e-04
8.204081632653062000e+15 -1.717129705728525279e-04
8.285714285714285000e+15 -1.351262355001275710e-04
8.367346938775511000e+15 -1.085801497657856501e-04
8.448979591836735000e+15 -8.937264771129189306e-05
8.530612244897959000e+15 -7.510212161538646280e-05
8.612244897959184000e+15 -6.419012779750577998e-05
8.693877551020408000e+15 -5.562891822396646968e-05
8.775510204081632000e+15 -4.876295822188073348e-05
8.857142857142857000e+15 -4.315333718599514040e-05
8.938775510204082000e+15 -3.849741335408141937e-05
9.020408163265306000e+15 -3.458074367614038088e-05
9.102040816326530000e+15 -3.124761931081693152e-05
9.183673469387756000e+15 -2.838249683130249557e-05
9.265306122448980000e+15 -2.589797134023188698e-05
9.346938775510204000e+15 -2.372678443511267059e-05
9.428571428571428000e+15 -2.181638690923666342e-05
9.510204081632654000e+15 -2.012515939892375245e-05
9.591836734693878000e+15 -1.861973380868380931e-05
9.673469387755102000e+15 -1.727306104410568894e-05
9.755102040816326000e+15 -1.606299451894513207e-05
9.836734693877552000e+15 -1.497123641992003278e-05
9.918367346938776000e+15 -1.398254325478787950e-05
1.000000000000000000e+16 -1.308411947319644603e-05
