# {'filename': '5nmAgSph_EE0MM0EM1_li0_lf5_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 5, 'li': 0}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 20, 19, 53, 11, 555331), 'endtime': datetime.datetime(2022, 4, 21, 1, 33, 36, 308523)}
# omega	gamma
6.000000000000000000e+15 -5.448649936768318608e-09
6.081632653061224000e+15 -5.536701400937000575e-09
6.163265306122448000e+15 -5.637480740201404256e-09
6.244897959183673000e+15 -5.752551602272462473e-09
6.326530612244898000e+15 -5.883787981491580873e-09
6.408163265306123000e+15 -6.033451933202584217e-09
6.489795918367347000e+15 -6.204295834895592358e-09
6.571428571428571000e+15 -6.399698664383887637e-09
6.653061224489796000e+15 -6.623850132192460404e-09
6.734693877551020000e+15 -6.882003255452286786e-09
6.816326530612244000e+15 -7.180826587448775036e-09
6.897959183673469000e+15 -7.528904412872336623e-09
6.979591836734693000e+15 -7.937461347619570265e-09
7.061224489795919000e+15 -8.421435137294888291e-09
7.142857142857143000e+15 -9.001103041944085955e-09
7.224489795918367000e+15 -9.704610587807911813e-09
7.306122448979592000e+15 -1.057200639207607695e-08
7.387755102040816000e+15 -1.166183382425672282e-08
7.469387755102040000e+15 -1.306204343543180380e-08
7.551020408163265000e+15 -1.490764693192107370e-08
7.632653061224490000e+15 -1.740467778464987955e-08
7.714285714285714000e+15 -2.082797625655786093e-08
7.795918367346939000e+15 -2.520725526931306403e-08
7.877551020408163000e+15 -2.755634088077399640e-08
7.959183673469388000e+15 -1.016659935494381019e-08
8.040816326530612000e+15 2.142522966189718277e-08
8.122448979591836000e+15 2.499888868582538701e-08
8.204081632653062000e+15 2.032509459571461422e-08
8.285714285714285000e+15 1.613059582736182194e-08
8.367346938775511000e+15 1.307066805358452360e-08
8.448979591836735000e+15 1.084788590341200649e-08
8.530612244897959000e+15 9.190591441892752203e-09
8.612244897959184000e+15 7.918975090539983641e-09
8.693877551020408000e+15 6.917841131349016225e-09
8.775510204081632000e+15 6.112093667192970186e-09
8.857142857142857000e+15 5.451374940511521095e-09
8.938775510204082000e+15 4.900919682253046314e-09
9.020408163265306000e+15 4.436069020800854911e-09
9.102040816326530000e+15 4.038901562251388450e-09
9.183673469387756000e+15 3.696107389014445861e-09
9.265306122448980000e+15 3.397609621365644770e-09
9.346938775510204000e+15 3.135647655023738863e-09
9.428571428571428000e+15 2.904153015874670742e-09
9.510204081632654000e+15 2.698315271490276784e-09
9.591836734693878000e+15 2.514274215947149205e-09
9.673469387755102000e+15 2.348897715730898734e-09
9.755102040816326000e+15 2.199618786052356303e-09
9.836734693877552000e+15 2.064314343889848446e-09
9.918367346938776000e+15 1.941213761636874171e-09
1.000000000000000000e+16 1.828829044434937380e-09
