# {'filename': '5nmAgSph_EE0MM0EM1_li-1_lf1_xp1.5e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': -1}, 'specimen': {'pos': [1.5e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 23, 17, 9, 8, 227423), 'endtime': datetime.datetime(2022, 4, 23, 21, 3, 58, 866570)}
# omega	gamma
6.000000000000000000e+15 1.121437132631184800e-06
6.081632653061224000e+15 1.131201918565467377e-06
6.163265306122448000e+15 1.143569017267762252e-06
6.244897959183673000e+15 1.158798790541168164e-06
6.326530612244898000e+15 1.177208736944368532e-06
6.408163265306123000e+15 1.199187293301580000e-06
6.489795918367347000e+15 1.225212045048863958e-06
6.571428571428571000e+15 1.255874039407323608e-06
6.653061224489796000e+15 1.291910676566893578e-06
6.734693877551020000e+15 1.334250861262918841e-06
6.816326530612244000e+15 1.384077996740274000e-06
6.897959183673469000e+15 1.442919457615258417e-06
6.979591836734693000e+15 1.512776201016772001e-06
7.061224489795919000e+15 1.596314625206414809e-06
7.142857142857143000e+15 1.697157330143299804e-06
7.224489795918367000e+15 1.820334961777806048e-06
7.306122448979592000e+15 1.973006611133224675e-06
7.387755102040816000e+15 2.165635373765318361e-06
7.469387755102040000e+15 2.413930850451942241e-06
7.551020408163265000e+15 2.741980376163379666e-06
7.632653061224490000e+15 3.186453955219871809e-06
7.714285714285714000e+15 3.795933797967778804e-06
7.795918367346939000e+15 4.573715598235539510e-06
7.877551020408163000e+15 4.978265450661015275e-06
7.959183673469388000e+15 1.828878072741778142e-06
8.040816326530612000e+15 -3.838181693297003979e-06
8.122448979591836000e+15 -4.460145976558038640e-06
8.204081632653062000e+15 -3.611815120695206194e-06
8.285714285714285000e+15 -2.855243204781314008e-06
8.367346938775511000e+15 -2.304753236651360423e-06
8.448979591836735000e+15 -1.905631539582177996e-06
8.530612244897959000e+15 -1.608558104537362364e-06
8.612244897959184000e+15 -1.380998280615015693e-06
8.693877551020408000e+15 -1.202143050309303811e-06
8.775510204081632000e+15 -1.058441056745369260e-06
8.857142857142857000e+15 -9.408117778261288151e-07
8.938775510204082000e+15 -8.429900054577038599e-07
9.020408163265306000e+15 -7.605340645077621256e-07
9.102040816326530000e+15 -6.902173139821883728e-07
9.183673469387756000e+15 -6.296443939385713407e-07
9.265306122448980000e+15 -5.770025351882329845e-07
9.346938775510204000e+15 -5.308962284780449058e-07
9.428571428571428000e+15 -4.902347024052790864e-07
9.510204081632654000e+15 -4.541536874372465676e-07
9.591836734693878000e+15 -4.219599520650726568e-07
9.673469387755102000e+15 -3.930912827749232058e-07
9.755102040816326000e+15 -3.670871400792256800e-07
9.836734693877552000e+15 -3.435668250348112764e-07
9.918367346938776000e+15 -3.222130150457957392e-07
1.000000000000000000e+16 -3.027591950250425662e-07
