# {'filename': 'convergencetest_points_25', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': 1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 25, 'numypoints': 25}, 'starttime': datetime.datetime(2022, 4, 27, 19, 31, 50, 635976), 'endtime': datetime.datetime(2022, 4, 27, 19, 45, 10, 374228)}
# omega	gamma
6.000000000000000000e+15 4.871313051902186087e-06
6.081632653061224000e+15 4.915131422973237062e-06
6.163265306122448000e+15 4.970291852992263695e-06
6.244897959183673000e+15 5.037936101509054160e-06
6.326530612244898000e+15 5.119455811152508887e-06
6.408163265306123000e+15 5.216552919404474488e-06
6.489795918367347000e+15 5.331319364594358399e-06
6.571428571428571000e+15 5.466343500308051809e-06
6.653061224489796000e+15 5.624854051656243438e-06
6.734693877551020000e+15 5.810917730800836056e-06
6.816326530612244000e+15 6.029714944078688567e-06
6.897959183673469000e+15 6.287931393686711026e-06
6.979591836734693000e+15 6.594325364583485223e-06
7.061224489795919000e+15 6.960567478504448653e-06
7.142857142857143000e+15 7.402513377132867697e-06
7.224489795918367000e+15 7.942181568153598421e-06
7.306122448979592000e+15 8.610906998273098014e-06
7.387755102040816000e+15 9.454487557542671494e-06
7.469387755102040000e+15 1.054168938804452540e-05
7.551020408163265000e+15 1.197796081266200036e-05
7.632653061224490000e+15 1.392386362827167691e-05
7.714285714285714000e+15 1.659222832145483792e-05
7.795918367346939000e+15 1.999814014532984760e-05
7.877551020408163000e+15 2.177375103551717646e-05
7.959183673469388000e+15 8.001567664884315300e-06
8.040816326530612000e+15 -1.679775924426727139e-05
8.122448979591836000e+15 -1.952588590416762127e-05
8.204081632653062000e+15 -1.581697349781143494e-05
8.285714285714285000e+15 -1.250770193928243811e-05
8.367346938775511000e+15 -1.009940350965689538e-05
8.448979591836735000e+15 -8.353095002315304615e-06
8.530612244897959000e+15 -7.053144081577050082e-06
8.612244897959184000e+15 -6.057270410524978773e-06
8.693877551020408000e+15 -5.274461123637556372e-06
8.775510204081632000e+15 -4.645441941550839097e-06
8.857142857142857000e+15 -4.130492160358667661e-06
8.938775510204082000e+15 -3.702204944815892667e-06
9.020408163265306000e+15 -3.341149782484946301e-06
9.102040816326530000e+15 -3.033211045642301451e-06
9.183673469387756000e+15 -2.767909460895562232e-06
9.265306122448980000e+15 -2.537314301564067548e-06
9.346938775510204000e+15 -2.335320185370254366e-06
9.428571428571428000e+15 -2.157154860118665945e-06
9.510204081632654000e+15 -1.999036962840825337e-06
9.591836734693878000e+15 -1.857933390675120017e-06
9.673469387755102000e+15 -1.731384228738402051e-06
9.755102040816326000e+15 -1.617374379869008462e-06
9.836734693877552000e+15 -1.514238049106562147e-06
9.918367346938776000e+15 -1.420586716509814827e-06
1.000000000000000000e+16 -1.335254150715133256e-06
