# {'filename': '5nmAgSph_EE0MM0EM1_li2_lf3_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 3, 'li': 2}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 24, 9, 20, 51, 644793), 'endtime': datetime.datetime(2022, 4, 24, 14, 34, 25, 412784)}
# omega	gamma
6.000000000000000000e+15 1.035795491105976143e-04
6.081632653061224000e+15 1.038686254932713160e-04
6.163265306122448000e+15 1.043931753336576690e-04
6.244897959183673000e+15 1.051727077633566861e-04
6.326530612244898000e+15 1.062314578739431670e-04
6.408163265306123000e+15 1.075994916355462903e-04
6.489795918367347000e+15 1.093141673591016788e-04
6.571428571428571000e+15 1.114220901696323180e-04
6.653061224489796000e+15 1.139817588777916531e-04
6.734693877551020000e+15 1.170672018393493477e-04
6.816326530612244000e+15 1.207730512615342059e-04
6.897959183673469000e+15 1.252217510823203203e-04
6.979591836734693000e+15 1.305739972461558371e-04
7.061224489795919000e+15 1.370441877175749483e-04
7.142857142857143000e+15 1.449238262076441919e-04
7.224489795918367000e+15 1.546178676691002381e-04
7.306122448979592000e+15 1.667026109886673383e-04
7.387755102040816000e+15 1.820200366983393226e-04
7.469387755102040000e+15 2.018333361298810399e-04
7.551020408163265000e+15 2.280765090693348529e-04
7.632653061224490000e+15 2.636851396173590630e-04
7.714285714285714000e+15 3.125156816624018977e-04
7.795918367346939000e+15 3.746369780590481078e-04
7.877551020408163000e+15 4.057146665969928265e-04
7.959183673469388000e+15 1.483000193595048030e-04
8.040816326530612000e+15 -3.096764422254247306e-04
8.122448979591836000e+15 -3.580717445005493797e-04
8.204081632653062000e+15 -2.885338436017145227e-04
8.285714285714285000e+15 -2.269741180831799383e-04
8.367346938775511000e+15 -1.823186699317728152e-04
8.448979591836735000e+15 -1.500135239321637420e-04
8.530612244897959000e+15 -1.260155369135014167e-04
8.612244897959184000e+15 -1.076681452947516259e-04
8.693877551020408000e+15 -9.327552433363231607e-05
8.775510204081632000e+15 -8.173464813062969187e-05
8.857142857142857000e+15 -7.230703781126485868e-05
8.938775510204082000e+15 -6.448351650038129559e-05
9.020408163265306000e+15 -5.790331211997961275e-05
9.102040816326530000e+15 -5.230447538554175587e-05
9.183673469387756000e+15 -4.749263453788066627e-05
9.265306122448980000e+15 -4.332075886907037839e-05
9.346938775510204000e+15 -3.967571177102391757e-05
9.428571428571428000e+15 -3.646910250569312836e-05
9.510204081632654000e+15 -3.363092762027093533e-05
9.591836734693878000e+15 -3.110506446803849341e-05
9.673469387755102000e+15 -2.884602039314287434e-05
9.755102040816326000e+15 -2.681654968799188337e-05
9.836734693877552000e+15 -2.498588086694149382e-05
9.918367346938776000e+15 -2.332838015997738522e-05
1.000000000000000000e+16 -2.182253141664846756e-05
