# {'filename': '5nmAgSph_EE0MM0EM1_li0_lf-5_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -5, 'li': 0}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 19, 21, 11, 37, 25703), 'endtime': datetime.datetime(2022, 4, 20, 2, 39, 57, 830806)}
# omega	gamma
6.000000000000000000e+15 -5.624456072585807025e-10
6.081632653061224000e+15 -5.663902447218295007e-10
6.163265306122448000e+15 -5.716202444478196068e-10
6.244897959183673000e+15 -5.782589357500220719e-10
6.326530612244898000e+15 -5.864572530720598850e-10
6.408163265306123000e+15 -5.964003610306903895e-10
6.489795918367347000e+15 -6.083163995882518399e-10
6.571428571428571000e+15 -6.224881632942910031e-10
6.653061224489796000e+15 -6.392689038135461943e-10
6.734693877551020000e+15 -6.591040248273275667e-10
6.816326530612244000e+15 -6.825613506947385374e-10
6.897959183673469000e+15 -7.103741169249451631e-10
6.979591836734693000e+15 -7.435032417393162162e-10
7.061224489795919000e+15 -7.832294931012202603e-10
7.142857142857143000e+15 -8.312931431613561489e-10
7.224489795918367000e+15 -8.901109409761891246e-10
7.306122448979592000e+15 -9.631219293544450831e-10
7.387755102040816000e+15 -1.055351481884989785e-09
7.469387755102040000e+15 -1.174342593933076162e-09
7.551020408163265000e+15 -1.331654818704501378e-09
7.632653061224490000e+15 -1.544868187777137251e-09
7.714285714285714000e+15 -1.837206576879373843e-09
7.795918367346939000e+15 -2.209852103690393947e-09
7.877551020408163000e+15 -2.401186551894093670e-09
7.959183673469388000e+15 -8.806138414189479656e-10
8.040816326530612000e+15 1.844923176987842039e-09
8.122448979591836000e+15 2.140192958662243583e-09
8.204081632653062000e+15 1.730133308242800539e-09
8.285714285714285000e+15 1.365357736594439300e-09
8.367346938775511000e+15 1.100211479774354274e-09
8.448979591836735000e+15 9.081093708956743373e-10
8.530612244897959000e+15 7.652133940186062592e-10
8.612244897959184000e+15 6.558199639351585739e-10
8.693877551020408000e+15 5.698918328397390304e-10
8.775510204081632000e+15 5.008951822832374155e-10
8.857142857142857000e+15 4.444530857508638350e-10
8.938775510204082000e+15 3.975463062357576544e-10
9.020408163265306000e+15 3.580347685294689684e-10
9.102040816326530000e+15 3.243640681965084910e-10
9.183673469387756000e+15 2.953804285083845649e-10
9.265306122448980000e+15 2.702108079897664230e-10
9.346938775510204000e+15 2.481832081058678544e-10
9.428571428571428000e+15 2.287724429223550345e-10
9.510204081632654000e+15 2.115624373147023331e-10
9.591836734693878000e+15 1.962195016408853585e-10
9.673469387755102000e+15 1.824730496935322785e-10
9.755102040816326000e+15 1.701014615698111418e-10
9.836734693877552000e+15 1.589215656268132450e-10
9.918367346938776000e+15 1.487807075424821095e-10
1.000000000000000000e+16 1.395506961693200328e-10
