# {'filename': '5nmAgSph_EE0MM0EM1_li0_lf-2_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -2, 'li': 0}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 25, 8, 24, 46, 774739), 'endtime': datetime.datetime(2022, 4, 25, 13, 40, 27, 826301)}
# omega	gamma
6.000000000000000000e+15 -1.896974690675287720e-23
6.081632653061224000e+15 -9.918923747822463432e-23
6.163265306122448000e+15 4.864889229315021479e-22
6.244897959183673000e+15 -3.276315684290336185e-22
6.326530612244898000e+15 2.546390761944387575e-22
6.408163265306123000e+15 3.444945353357981000e-24
6.489795918367347000e+15 4.656871644863563288e-22
6.571428571428571000e+15 3.960511850174851970e-22
6.653061224489796000e+15 -2.310204996492566295e-22
6.734693877551020000e+15 4.358182593664245354e-22
6.816326530612244000e+15 8.239060819431514557e-22
6.897959183673469000e+15 -2.141432414967388134e-24
6.979591836734693000e+15 6.941163538222749975e-22
7.061224489795919000e+15 3.560987457417918866e-23
7.142857142857143000e+15 4.656582357111868791e-22
7.224489795918367000e+15 -1.799621878362712138e-23
7.306122448979592000e+15 3.163022012114559261e-22
7.387755102040816000e+15 7.916061991046263130e-23
7.469387755102040000e+15 4.031248097200691768e-22
7.551020408163265000e+15 -2.019028721356411139e-22
7.632653061224490000e+15 1.145271315472274465e-21
7.714285714285714000e+15 -3.658356869787412862e-22
7.795918367346939000e+15 -4.094260077502776665e-23
7.877551020408163000e+15 -2.160658556777916928e-22
7.959183673469388000e+15 2.606853405626360874e-21
8.040816326530612000e+15 2.423090351900596949e-21
8.122448979591836000e+15 2.458842505729545283e-21
8.204081632653062000e+15 2.650957279810221479e-22
8.285714285714285000e+15 -1.684472680875204111e-21
8.367346938775511000e+15 4.165752751938969125e-22
8.448979591836735000e+15 -5.451223572559192971e-22
8.530612244897959000e+15 -2.893471197020881305e-22
8.612244897959184000e+15 -2.130403351468309031e-22
8.693877551020408000e+15 4.055918164285363403e-22
8.775510204081632000e+15 -1.759840493545110474e-22
8.857142857142857000e+15 -1.226706122796814773e-22
8.938775510204082000e+15 -1.556020970434429971e-22
9.020408163265306000e+15 -4.512736348484079017e-23
9.102040816326530000e+15 -1.355780435588895514e-22
9.183673469387756000e+15 -1.050271024534919028e-22
9.265306122448980000e+15 1.050254538003827826e-23
9.346938775510204000e+15 8.474701226825450232e-23
9.428571428571428000e+15 4.338491747621849662e-23
9.510204081632654000e+15 -1.184426950877471869e-22
9.591836734693878000e+15 -7.985136185587607413e-23
9.673469387755102000e+15 -1.154972730047624709e-22
9.755102040816326000e+15 -3.278569661423538749e-23
9.836734693877552000e+15 -9.598346189878331245e-23
9.918367346938776000e+15 1.962979262663585671e-23
1.000000000000000000e+16 8.095577643340149352e-24
