# {'filename': '5nmAgSph_EE1MM0EM0_li1_lf-1_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': 1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 17, 20, 55, 17, 194176), 'endtime': datetime.datetime(2022, 4, 18, 1, 44, 10, 36737)}
# omega	gamma
6.000000000000000000e+15 7.047861894601705717e+05
6.081632653061224000e+15 7.473878387135603698e+05
6.163265306122448000e+15 7.956666345938235754e+05
6.244897959183673000e+15 8.506575076216786401e+05
6.326530612244898000e+15 9.136490507174601080e+05
6.408163265306123000e+15 9.862622726471523056e+05
6.489795918367347000e+15 1.070559532729371917e+06
6.571428571428571000e+15 1.169197657225975534e+06
6.653061224489796000e+15 1.285646973202132620e+06
6.734693877551020000e+15 1.424510810698900372e+06
6.816326530612244000e+15 1.592001785349276848e+06
6.897959183673469000e+15 1.796669259125869721e+06
6.979591836734693000e+15 2.050541285850316053e+06
7.061224489795919000e+15 2.370973776116586756e+06
7.142857142857143000e+15 2.783753150698635727e+06
7.224489795918367000e+15 3.328519862693971489e+06
7.306122448979592000e+15 4.068711646648525260e+06
7.387755102040816000e+15 5.110842368338171393e+06
7.469387755102040000e+15 6.644441586242377758e+06
7.551020408163265000e+15 9.031569311017256230e+06
7.632653061224490000e+15 1.302683129094886035e+07
7.714285714285714000e+15 2.037525027227383107e+07
7.795918367346939000e+15 3.554850945633362234e+07
7.877551020408163000e+15 6.946385179083228111e+07
7.959183673469388000e+15 1.195410293063501865e+08
8.040816326530612000e+15 9.486188442960961163e+07
8.122448979591836000e+15 4.663938022017540783e+07
8.204081632653062000e+15 2.404236778828337044e+07
8.285714285714285000e+15 1.397799592253390513e+07
8.367346938775511000e+15 8.941264758608426899e+06
8.448979591836735000e+15 6.132579578038395382e+06
8.530612244897959000e+15 4.428839925619350746e+06
8.612244897959184000e+15 3.326381715038413648e+06
8.693877551020408000e+15 2.576134609368391801e+06
8.775510204081632000e+15 2.044680315133105731e+06
8.857142857142857000e+15 1.655753339185356628e+06
8.938775510204082000e+15 1.363370676270560361e+06
9.020408163265306000e+15 1.138551335556191159e+06
9.102040816326530000e+15 9.623355479587784503e+05
9.183673469387756000e+15 8.219189206643586513e+05
9.265306122448980000e+15 7.084140333587737987e+05
9.346938775510204000e+15 6.155035700107499724e+05
9.428571428571428000e+15 5.386023233860267792e+05
9.510204081632654000e+15 4.743202782964715734e+05
9.591836734693878000e+15 4.201095567102273926e+05
9.673469387755102000e+15 3.740268378589804634e+05
9.755102040816326000e+15 3.345701427793254843e+05
9.836734693877552000e+15 3.005645998638512683e+05
9.918367346938776000e+15 2.710811304790001013e+05
1.000000000000000000e+16 2.453776765187837300e+05
