# {'filename': '5nmAgSph_EE1MM0EM0_li1_lf-1_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': 1}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 18, 17, 15, 52, 748366), 'endtime': datetime.datetime(2022, 4, 18, 22, 5, 9, 433493)}
# omega	gamma
6.000000000000000000e+15 1.030801587992483168e+06
6.081632653061224000e+15 1.093070136910361238e+06
6.163265306122448000e+15 1.163636278333535185e+06
6.244897959183673000e+15 1.244012496947519714e+06
6.326530612244898000e+15 1.336081972035337938e+06
6.408163265306123000e+15 1.442213661239559297e+06
6.489795918367347000e+15 1.565421487561403308e+06
6.571428571428571000e+15 1.709588087699516444e+06
6.653061224489796000e+15 1.879784882913517766e+06
6.734693877551020000e+15 2.082738959162159357e+06
6.816326530612244000e+15 2.327529041007624939e+06
6.897959183673469000e+15 2.626648494309478905e+06
6.979591836734693000e+15 2.997673981722675730e+06
7.061224489795919000e+15 3.465967512591107748e+06
7.142857142857143000e+15 4.069210085660695098e+06
7.224489795918367000e+15 4.865326549548856914e+06
7.306122448979592000e+15 5.947014563131507486e+06
7.387755102040816000e+15 7.469914354206862859e+06
7.469387755102040000e+15 9.710966769153732806e+06
7.551020408163265000e+15 1.319920705973209254e+07
7.632653061224490000e+15 1.903723417592481151e+07
7.714285714285714000e+15 2.977475900283132493e+07
7.795918367346939000e+15 5.194535720440782607e+07
7.877551020408163000e+15 1.014995321803564131e+08
7.959183673469388000e+15 1.746633587017949224e+08
8.040816326530612000e+15 1.385976927314920723e+08
8.122448979591836000e+15 6.813907913229827583e+07
8.204081632653062000e+15 3.512365984601628035e+07
8.285714285714285000e+15 2.041955496353418753e+07
8.367346938775511000e+15 1.306107597274049744e+07
8.448979591836735000e+15 8.957805565877987072e+06
8.530612244897959000e+15 6.468843765727375634e+06
8.612244897959184000e+15 4.858327689623097889e+06
8.693877551020408000e+15 3.762366632754948456e+06
8.775510204081632000e+15 2.986040006139030680e+06
8.857142857142857000e+15 2.417927595793741290e+06
8.938775510204082000e+15 1.990851422033953946e+06
9.020408163265306000e+15 1.662472878462848486e+06
9.102040816326530000e+15 1.405093854606284993e+06
9.183673469387756000e+15 1.200008827061866410e+06
9.265306122448980000e+15 1.034234637227685191e+06
9.346938775510204000e+15 8.985427877431628294e+05
9.428571428571428000e+15 7.862351871278054314e+05
9.510204081632654000e+15 6.923597579026480671e+05
9.591836734693878000e+15 6.131946569608185673e+05
9.673469387755102000e+15 5.459011972630409291e+05
9.755102040816326000e+15 4.882854101464546402e+05
9.836734693877552000e+15 4.386311644578824635e+05
9.918367346938776000e+15 3.955813785342077026e+05
1.000000000000000000e+16 3.580521633675964549e+05
