# {'filename': 'convergencetest_points_50', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': 1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 27, 19, 34, 45, 504466), 'endtime': datetime.datetime(2022, 4, 27, 23, 12, 25, 328497)}
# omega	gamma
6.000000000000000000e+15 5.001166856086662183e-06
6.081632653061224000e+15 5.046151440941924454e-06
6.163265306122448000e+15 5.102779404857849470e-06
6.244897959183673000e+15 5.172222904005808397e-06
6.326530612244898000e+15 5.255910620732475901e-06
6.408163265306123000e+15 5.355589782220343351e-06
6.489795918367347000e+15 5.473407986461196669e-06
6.571428571428571000e+15 5.612022446908219340e-06
6.653061224489796000e+15 5.774747777352897584e-06
6.734693877551020000e+15 5.965758863038036945e-06
6.816326530612244000e+15 6.190373900072264439e-06
6.897959183673469000e+15 6.455456411379920350e-06
6.979591836734693000e+15 6.769997619788977651e-06
7.061224489795919000e+15 7.145978533704981936e-06
7.142857142857143000e+15 7.599676474173381135e-06
7.224489795918367000e+15 8.153695515579548729e-06
7.306122448979592000e+15 8.840203915331213165e-06
7.387755102040816000e+15 9.706217462430619217e-06
7.469387755102040000e+15 1.082233092319062494e-05
7.551020408163265000e+15 1.229679653987156640e-05
7.632653061224490000e+15 1.429444509084828462e-05
7.714285714285714000e+15 1.703376418962453844e-05
7.795918367346939000e+15 2.053023095952970787e-05
7.877551020408163000e+15 2.235299544550224776e-05
7.959183673469388000e+15 8.214398092552887981e-06
8.040816326530612000e+15 -1.724448155682439793e-05
8.122448979591836000e+15 -2.004507115115873462e-05
8.204081632653062000e+15 -1.623746571224375670e-05
8.285714285714285000e+15 -1.284015686358199318e-05
8.367346938775511000e+15 -1.036779538745838497e-05
8.448979591836735000e+15 -8.575035835053889646e-06
8.530612244897959000e+15 -7.240508217169939392e-06
8.612244897959184000e+15 -6.218146826777847348e-06
8.693877551020408000e+15 -5.414517552414537641e-06
8.775510204081632000e+15 -4.768769280803363668e-06
8.857142857142857000e+15 -4.240124671806918833e-06
8.938775510204082000e+15 -3.800447836652108596e-06
9.020408163265306000e+15 -3.429791396023784147e-06
9.102040816326530000e+15 -3.113664239524763508e-06
9.183673469387756000e+15 -2.841308342338618987e-06
9.265306122448980000e+15 -2.604582019861535963e-06
9.346938775510204000e+15 -2.397217487132148692e-06
9.428571428571428000e+15 -2.214315551036916554e-06
9.510204081632654000e+15 -2.051994265544046568e-06
9.591836734693878000e+15 -1.907139848489174068e-06
9.673469387755102000e+15 -1.777226952447637902e-06
9.755102040816326000e+15 -1.660186879791257469e-06
9.836734693877552000e+15 -1.554309526441361261e-06
9.918367346938776000e+15 -1.458169438762324954e-06
1.000000000000000000e+16 -1.370569364485666344e-06
