# {'filename': '5AngAgSphere_20220414_201753', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [1.5e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 14, 20, 17, 53, 861385), 'endtime': datetime.datetime(2022, 4, 15, 0, 31, 41, 502296)}
# omega	gamma
 (4.557802343635878000e+15+0.000000000000000000e+00j)  (2.961993676916489005e+08-8.649105045829690752e+00j)
 (4.743835092355710000e+15+0.000000000000000000e+00j)  (3.008866169377905130e+08-8.549961572615215388e+00j)
 (4.929867841075541000e+15+0.000000000000000000e+00j)  (3.084918037073658109e+08-8.497334444576370771e+00j)
 (5.115900589795373000e+15+0.000000000000000000e+00j)  (3.194406310802721977e+08-8.492652072776204264e+00j)
 (5.301933338515205000e+15+0.000000000000000000e+00j)  (3.343533855558514595e+08-8.538949004254122954e+00j)
 (5.487966087235037000e+15+0.000000000000000000e+00j)  (3.541218179532079697e+08-8.641227580546839704e+00j)
 (5.673998835954868000e+15+0.000000000000000000e+00j)  (3.800319028891012073e+08-8.807042510145960179e+00j)
 (5.860031584674700000e+15+0.000000000000000000e+00j)  (4.139645083602225184e+08-9.047430049453742740e+00j)
 (6.046064333394533000e+15+0.000000000000000000e+00j)  (4.587343819059458971e+08-9.378398167385045170e+00j)
 (6.232097082114364000e+15+0.000000000000000000e+00j)  (5.186870257175179124e+08-9.823375390196567025e+00j)
 (6.418129830834196000e+15+0.000000000000000000e+00j)  (6.008043362849740982e+08-1.041738305551159627e+01j)
