# {'filename': '5nmAgSph_EE1MM0EM0_li-5_lf0_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': -5}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 19, 21, 24, 45, 306304), 'endtime': datetime.datetime(2022, 4, 20, 2, 57, 56, 34035)}
# omega	gamma
6.000000000000000000e+15 7.847247804228246082e+01
6.081632653061224000e+15 8.284975909485615375e+01
6.163265306122448000e+15 8.781409745765955677e+01
6.244897959183673000e+15 9.347134944960323821e+01
6.326530612244898000e+15 9.995323042449084028e+01
6.408163265306123000e+15 1.074253167967757321e+02
6.489795918367347000e+15 1.160981079332018595e+02
6.571428571428571000e+15 1.262425645863472852e+02
6.653061224489796000e+15 1.382123222760917542e+02
6.734693877551020000e+15 1.524760720654212207e+02
6.816326530612244000e+15 1.696657983633178048e+02
6.897959183673469000e+15 1.906504049074574425e+02
6.979591836734693000e+15 2.166512092364112902e+02
7.061224489795919000e+15 2.494288287449687118e+02
7.142857142857143000e+15 2.915965171374763258e+02
7.224489795918367000e+15 3.471674617914054579e+02
7.306122448979592000e+15 4.225573654750743344e+02
7.387755102040816000e+15 5.285266822052362841e+02
7.469387755102040000e+15 6.842006098800933387e+02
7.551020408163265000e+15 9.260697591462497940e+02
7.632653061224490000e+15 1.330086427501254775e+03
7.714285714285714000e+15 2.071618530235067283e+03
7.795918367346939000e+15 3.599144285644827505e+03
7.877551020408163000e+15 7.003467278844762404e+03
7.959183673469388000e+15 1.200198428312421311e+04
8.040816326530612000e+15 9.484515535770036877e+03
8.122448979591836000e+15 4.643753062103054617e+03
8.204081632653062000e+15 2.383922878896295515e+03
8.285714285714285000e+15 1.380270610841612324e+03
8.367346938775511000e+15 8.792825813974216089e+02
8.448979591836735000e+15 6.006047656120985039e+02
8.530612244897959000e+15 4.319739695692400119e+02
8.612244897959184000e+15 3.231228691594407678e+02
8.693877551020408000e+15 2.492288104539703113e+02
8.775510204081632000e+15 1.970131911419414905e+02
8.857142857142857000e+15 1.588956084748074318e+02
8.938775510204082000e+15 1.303115123895541956e+02
9.020408163265306000e+15 1.083877739936469453e+02
9.102040816326530000e+15 9.124716027315875522e+01
9.183673469387756000e+15 7.762351444292364988e+01
9.265306122448980000e+15 6.663913606169433024e+01
9.346938775510204000e+15 5.767094615532519697e+01
9.428571428571428000e+15 5.026729013937148238e+01
9.510204081632654000e+15 4.409467816182752387e+01
9.591836734693878000e+15 3.890279385303479387e+01
9.673469387755102000e+15 3.450096800299630218e+01
9.755102040816326000e+15 3.074203002908557281e+01
9.836734693877552000e+15 2.751101535633081241e+01
9.918367346938776000e+15 2.471713402658512493e+01
1.000000000000000000e+16 2.228797076043248637e+01
