# {'filename': '5nmAgSph_EE1MM0EM0_li5_lf0_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': 5}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 19, 21, 23, 32, 464756), 'endtime': datetime.datetime(2022, 4, 20, 2, 52, 26, 412653)}
# omega	gamma
6.000000000000000000e+15 4.185803021551693925e-01
6.081632653061224000e+15 4.350441572707273719e-01
6.163265306122448000e+15 4.540136117400452309e-01
6.244897959183673000e+15 4.759112502082750162e-01
6.326530612244898000e+15 5.012632008481171519e-01
6.408163265306123000e+15 5.307309227457909229e-01
6.489795918367347000e+15 5.651547770533514869e-01
6.571428571428571000e+15 6.056154169347502947e-01
6.653061224489796000e+15 6.535212196544744057e-01
6.734693877551020000e+15 7.107356109376989917e-01
6.816326530612244000e+15 7.797662793113282476e-01
6.897959183673469000e+15 8.640536825895467343e-01
6.979591836734693000e+15 9.684223233269070308e-01
7.061224489795919000e+15 1.099809935850856624e+00
7.142857142857143000e+15 1.268487300485762415e+00
7.224489795918367000e+15 1.490184164384541932e+00
7.306122448979592000e+15 1.789975048740100938e+00
7.387755102040816000e+15 2.209788729796486439e+00
7.469387755102040000e+15 2.823910567383403514e+00
7.551020408163265000e+15 3.773591714906629591e+00
7.632653061224490000e+15 5.351726039087460585e+00
7.714285714285714000e+15 8.231608454101611017e+00
7.795918367346939000e+15 1.412512269035865131e+01
7.877551020408163000e+15 2.715065712589240121e+01
7.959183673469388000e+15 4.596739223958084608e+01
8.040816326530612000e+15 3.589185858289013709e+01
8.122448979591836000e+15 1.736550569085313001e+01
8.204081632653062000e+15 8.810503433618906755e+00
8.285714285714285000e+15 5.042139087418030741e+00
8.367346938775511000e+15 3.175207705658368518e+00
8.448979591836735000e+15 2.144251709989797305e+00
8.530612244897959000e+15 1.524885872176558799e+00
8.612244897959184000e+15 1.127947566128857604e+00
8.693877551020408000e+15 8.604167059200706902e-01
8.775510204081632000e+15 6.727325811483404472e-01
8.857142857142857000e+15 5.367129607997955798e-01
8.938775510204082000e+15 4.354534782919894931e-01
9.020408163265306000e+15 3.583547179783546643e-01
9.102040816326530000e+15 2.985179312251283745e-01
9.183673469387756000e+15 2.513079935907276408e-01
9.265306122448980000e+15 2.135243193954571295e-01
9.346938775510204000e+15 1.829036865606755990e-01
9.428571428571428000e+15 1.578119982120534393e-01
9.510204081632654000e+15 1.370474752871369828e-01
9.591836734693878000e+15 1.197116792923309109e-01
9.673469387755102000e+15 1.051230117948155074e-01
9.755102040816326000e+15 9.275753403662589935e-02
9.836734693877552000e+15 8.220764009170132558e-02
9.918367346938776000e+15 7.315277309282436358e-02
1.000000000000000000e+16 6.533831778360514597e-02
