# {'filename': '5nmAgSph_EE0MM0EM1_li-1_lf0_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': -1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 18, 17, 2, 14, 7417), 'endtime': datetime.datetime(2022, 4, 18, 22, 16, 10, 989357)}
# omega	gamma
6.000000000000000000e+15 -7.315461859963013605e-05
6.081632653061224000e+15 -7.359514523790909081e-05
6.163265306122448000e+15 -7.420381634336128474e-05
6.244897959183673000e+15 -7.499615852220783692e-05
6.326530612244898000e+15 -7.599124803838683837e-05
6.408163265306123000e+15 -7.721255650479421089e-05
6.489795918367347000e+15 -7.868906787380170397e-05
6.571428571428571000e+15 -8.045677079849170130e-05
6.653061224489796000e+15 -8.256067842490335488e-05
6.734693877551020000e+15 -8.505760182456234867e-05
6.816326530612244000e+15 -8.802001992755285420e-05
6.897959183673469000e+15 -9.154157634166855970e-05
6.979591836734693000e+15 -9.574504172088412488e-05
7.061224489795919000e+15 -1.007940987553065151e-04
7.142857142857143000e+15 -1.069111987930128739e-04
7.224489795918367000e+15 -1.144053033828042572e-04
7.306122448979592000e+15 -1.237160963388972336e-04
7.387755102040816000e+15 -1.354860868810732824e-04
7.469387755102040000e+15 -1.506796384961916807e-04
7.551020408163265000e+15 -1.707744800285931842e-04
7.632653061224490000e+15 -1.980174610943791073e-04
7.714285714285714000e+15 -2.353747306573416231e-04
7.795918367346939000e+15 -2.829851957119151277e-04
7.877551020408163000e+15 -3.073504055916983732e-04
7.959183673469388000e+15 -1.126702719543713933e-04
8.040816326530612000e+15 2.359535334998749830e-04
8.122448979591836000e+15 2.736111325571749194e-04
8.204081632653062000e+15 2.211063230827697596e-04
8.285714285714285000e+15 1.744282414279568001e-04
8.367346938775511000e+15 1.405086701385700602e-04
8.448979591836735000e+15 1.159389687287899751e-04
8.530612244897959000e+15 9.766652902389773706e-05
8.612244897959184000e+15 8.368106542882332993e-05
8.693877551020408000e+15 7.269787517164458496e-05
8.775510204081632000e+15 6.388075966896478305e-05
8.857142857142857000e+15 5.666960357220730555e-05
8.938775510204082000e+15 5.067806033186377071e-05
9.020408163265306000e+15 4.563229849002508866e-05
9.102040816326530000e+15 4.133343672787332616e-05
9.183673469387756000e+15 3.763386104654501503e-05
9.265306122448980000e+15 3.442188103311905387e-05
9.346938775510204000e+15 3.161153131476320840e-05
9.428571428571428000e+15 2.913563171838535028e-05
9.510204081632654000e+15 2.694096272588047069e-05
9.591836734693878000e+15 2.498484563306802849e-05
9.673469387755102000e+15 2.323267522973199503e-05
9.755102040816326000e+15 2.165611086205453947e-05
9.836734693877552000e+15 2.023173061050608150e-05
9.918367346938776000e+15 1.894001651957452151e-05
1.000000000000000000e+16 1.776457998181084626e-05
