# {'filename': '5nmAgSph_EE0MM0EM1_li-1_lf0_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': -1}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 18, 17, 0, 21, 714330), 'endtime': datetime.datetime(2022, 4, 18, 22, 12, 52, 168627)}
# omega	gamma
6.000000000000000000e+15 1.468912270810368901e-05
6.081632653061224000e+15 1.474235700598457614e-05
6.163265306122448000e+15 1.482923487493466647e-05
6.244897959183673000e+15 1.495261562036208637e-05
6.326530612244898000e+15 1.511604219981584018e-05
6.408163265306123000e+15 1.532390170614837644e-05
6.489795918367347000e+15 1.558163757725169443e-05
6.571428571428571000e+15 1.589603334079050129e-05
6.653061224489796000e+15 1.627559683629231492e-05
6.734693877551020000e+15 1.673108796841969823e-05
6.816326530612244000e+15 1.727625524059705185e-05
6.897959183673469000e+15 1.792888199107378502e-05
6.979591836734693000e+15 1.871230188184810520e-05
7.061224489795919000e+15 1.965764174875350175e-05
7.142857142857143000e+15 2.080721941942506893e-05
7.224489795918367000e+15 2.221982118677816900e-05
7.306122448979592000e+15 2.397910963291758051e-05
7.387755102040816000e+15 2.620732831843037682e-05
7.469387755102040000e+15 2.908790635925463132e-05
7.551020408163265000e+15 3.290176754171664886e-05
7.632653061224490000e+15 3.807557879020098533e-05
7.714285714285714000e+15 4.517081439137039713e-05
7.795918367346939000e+15 5.420321406042254777e-05
7.877551020408163000e+15 5.875792157000817853e-05
7.959183673469388000e+15 2.149914832944869791e-05
8.040816326530612000e+15 -4.493922130747349085e-05
8.122448979591836000e+15 -5.201489547433358035e-05
8.204081632653062000e+15 -4.195635053450557262e-05
8.285714285714285000e+15 -3.303874130391616496e-05
8.367346938775511000e+15 -2.656607789834475992e-05
8.448979591836735000e+15 -2.188158447123030059e-05
8.530612244897959000e+15 -1.840040580604748735e-05
8.612244897959184000e+15 -1.573795772571082220e-05
8.693877551020408000e+15 -1.364864517086582546e-05
8.775510204081632000e+15 -1.197268604180823315e-05
8.857142857142857000e+15 -1.060308773025312937e-05
8.938775510204082000e+15 -9.466069850719469354e-06
9.020408163265306000e+15 -8.509350447352956651e-06
9.102040816326530000e+15 -7.694965100869055006e-06
9.183673469387756000e+15 -6.994741030636943467e-06
9.265306122448980000e+15 -6.387365483745761132e-06
9.346938775510204000e+15 -5.856437523097009212e-06
9.428571428571428000e+15 -5.389142516901930273e-06
9.510204081632654000e+15 -4.975330766356852059e-06
9.591836734693878000e+15 -4.606864470156474900e-06
9.673469387755102000e+15 -4.277146624083163207e-06
9.755102040816326000e+15 -3.980775660612162862e-06
9.836734693877552000e+15 -3.713288527527333150e-06
9.918367346938776000e+15 -3.470966980602778677e-06
1.000000000000000000e+16 -3.250689730102260038e-06
