# {'filename': '5nmAgSph_EE1MM0EM0_li-1_lf0_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': -1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 18, 17, 10, 26, 580763), 'endtime': datetime.datetime(2022, 4, 18, 22, 24, 8, 666819)}
# omega	gamma
6.000000000000000000e+15 5.592134682900737040e+06
6.081632653061224000e+15 5.928716024660529569e+06
6.163265306122448000e+15 6.310147710784584284e+06
6.244897959183673000e+15 6.744600797832314856e+06
6.326530612244898000e+15 7.242248573702582158e+06
6.408163265306123000e+15 7.815888048988285474e+06
6.489795918367347000e+15 8.481799590740960091e+06
6.571428571428571000e+15 9.260955154465213418e+06
6.653061224489796000e+15 1.018074659150470048e+07
6.734693877551020000e+15 1.127750659956174344e+07
6.816326530612244000e+15 1.260026654008885846e+07
6.897959183673469000e+15 1.421649575977049209e+07
6.979591836734693000e+15 1.622111057786045410e+07
7.061224489795919000e+15 1.875106193644371256e+07
7.142857142857143000e+15 2.200981032962536067e+07
7.224489795918367000e+15 2.631010644785911217e+07
7.306122448979592000e+15 3.215241914713593572e+07
7.387755102040816000e+15 4.037698992350455374e+07
7.469387755102040000e+15 5.247882160224320740e+07
7.551020408163265000e+15 7.131360093180015683e+07
7.632653061224490000e+15 1.028326260253244787e+08
7.714285714285714000e+15 1.607968415406894386e+08
7.795918367346939000e+15 2.804644486919044256e+08
7.877551020408163000e+15 5.478940519866359234e+08
7.959183673469388000e+15 9.426174177049682140e+08
8.040816326530612000e+15 7.478085206671370268e+08
8.122448979591836000e+15 3.675623968864676952e+08
8.204081632653062000e+15 1.894238404802238345e+08
8.285714285714285000e+15 1.100983636711551398e+08
8.367346938775511000e+15 7.040652737270537019e+07
8.448979591836735000e+15 4.827637369790785760e+07
8.530612244897959000e+15 3.485446151259020716e+07
8.612244897959184000e+15 2.617079376809869334e+07
8.693877551020408000e+15 2.026232389113826305e+07
8.775510204081632000e+15 1.607760982036746852e+07
8.857142857142857000e+15 1.301567083912420645e+07
8.938775510204082000e+15 1.071418642169490457e+07
9.020408163265306000e+15 8.944821666241113096e+06
9.102040816326530000e+15 7.558209192699191161e+06
9.183673469387756000e+15 6.453482862306431867e+06
9.265306122448980000e+15 5.560638206641423516e+06
9.346938775510204000e+15 4.829919144898095168e+06
9.428571428571428000e+15 4.225214979078182019e+06
9.510204081632654000e+15 3.719829984841854312e+06
9.591836734693878000e+15 3.293701820642963052e+06
9.673469387755102000e+15 2.931529827198390383e+06
9.755102040816326000e+15 2.621489256415372249e+06
9.836734693877552000e+15 2.354331410969546065e+06
9.918367346938776000e+15 2.122743141511153430e+06
1.000000000000000000e+16 1.920883929711445002e+06
