# {'filename': '5nmAgSph_EE0MM0EM1_li0_lf5_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 5, 'li': 0}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1.5e-08, 1.5e-08], 'yrange': [-1.5e-08, 1.5e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 18, 9, 45, 45, 240260), 'endtime': datetime.datetime(2022, 4, 18, 15, 16, 4, 996102)}
# omega	gamma
6.000000000000000000e+15 6.318647740177312942e-10
6.081632653061224000e+15 6.325379420578115320e-10
6.163265306122448000e+15 6.346494641470430649e-10
6.244897959183673000e+15 6.383103374148785089e-10
6.326530612244898000e+15 6.436595761916831234e-10
6.408163265306123000e+15 6.508706755956734958e-10
6.489795918367347000e+15 6.601601700971088901e-10
6.571428571428571000e+15 6.717990876635930762e-10
6.653061224489796000e+15 6.861284692497510058e-10
6.734693877551020000e+15 7.035806936367548156e-10
6.816326530612244000e+15 7.247092442983990735e-10
6.897959183673469000e+15 7.502309957162467900e-10
6.979591836734693000e+15 7.810874636429175783e-10
7.061224489795919000e+15 8.185354412928977756e-10
7.142857142857143000e+15 8.642842800519985141e-10
7.224489795918367000e+15 9.207090463001400533e-10
7.306122448979592000e+15 9.911899593636939963e-10
7.387755102040816000e+15 1.080665300102713191e-09
7.469387755102040000e+15 1.196542380270122591e-09
7.551020408163265000e+15 1.350157675004072316e-09
7.632653061224490000e+15 1.558704578736661667e-09
7.714285714285714000e+15 1.844716294173838425e-09
7.795918367346939000e+15 2.208275874858198575e-09
7.877551020408163000e+15 2.388105620793919956e-09
7.959183673469388000e+15 8.717045352366857763e-10
8.040816326530612000e+15 -1.817760237695516349e-09
8.122448979591836000e+15 -2.098958224420132546e-09
8.204081632653062000e+15 -1.689043052559568680e-09
8.285714285714285000e+15 -1.326891280468724448e-09
8.367346938775511000e+15 -1.064412452696274620e-09
8.448979591836735000e+15 -8.746487911619069617e-10
8.530612244897959000e+15 -7.337641341807877964e-10
8.612244897959184000e+15 -6.261137802453423976e-10
8.693877551020408000e+15 -5.417162372798406137e-10
8.775510204081632000e+15 -4.740813696389062802e-10
8.857142857142857000e+15 -4.188650732057245902e-10
8.938775510204082000e+15 -3.730726951380273336e-10
9.020408163265306000e+15 -3.345827577409969277e-10
9.102040816326530000e+15 -3.018551317154257643e-10
9.183673469387756000e+15 -2.737471732825403415e-10
9.265306122448980000e+15 -2.493946619714447630e-10
9.346938775510204000e+15 -2.281326952583091730e-10
9.428571428571428000e+15 -2.094418774964669993e-10
9.510204081632654000e+15 -1.929109214065804073e-10
9.591836734693878000e+15 -1.782101450530592135e-10
9.673469387755102000e+15 -1.650723549113548285e-10
9.755102040816326000e+15 -1.532788329603469046e-10
9.836734693877552000e+15 -1.426489132560921765e-10
9.918367346938776000e+15 -1.330321239040881655e-10
1.000000000000000000e+16 -1.243021897281150488e-10
