# {'filename': '5nmAgSph_EE1MM0EM0_li-3_lf-2_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -2, 'li': -3}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 24, 9, 24, 13, 890980), 'endtime': datetime.datetime(2022, 4, 24, 14, 38, 29, 533244)}
# omega	gamma
6.000000000000000000e+15 2.011122797139101895e+06
6.081632653061224000e+15 2.131175811609988101e+06
6.163265306122448000e+15 2.267224979561342392e+06
6.244897959183673000e+15 2.422181108593622223e+06
6.326530612244898000e+15 2.599667929683363065e+06
6.408163265306123000e+15 2.804243298188920133e+06
6.489795918367347000e+15 3.041705129816996865e+06
6.571428571428571000e+15 3.319521364576860797e+06
6.653061224489796000e+15 3.647444954765061848e+06
6.734693877551020000e+15 4.038410825458056293e+06
6.816326530612244000e+15 4.509872800460296683e+06
6.897959183673469000e+15 5.085845312869234011e+06
6.979591836734693000e+15 5.800107981989918277e+06
7.061224489795919000e+15 6.701394093894613907e+06
7.142857142857143000e+15 7.862094929260210134e+06
7.224489795918367000e+15 9.393472894376300275e+06
7.306122448979592000e+15 1.147354826882825978e+07
7.387755102040816000e+15 1.440115959999473393e+07
7.469387755102040000e+15 1.870793959327558801e+07
7.551020408163265000e+15 2.540923253577527776e+07
7.632653061224490000e+15 3.662067533646653593e+07
7.714285714285714000e+15 5.723321330385346711e+07
7.795918367346939000e+15 9.977519545209704340e+07
7.877551020408163000e+15 1.948114481385872066e+08
7.959183673469388000e+15 3.349850648165513873e+08
8.040816326530612000e+15 2.656143113266952634e+08
8.122448979591836000e+15 1.304854850854518861e+08
8.204081632653062000e+15 6.721014494200311601e+07
8.285714285714285000e+15 3.904353471414059401e+07
8.367346938775511000e+15 2.495446540164343640e+07
8.448979591836735000e+15 1.710157414656620100e+07
8.530612244897959000e+15 1.234027825367147475e+07
8.612244897959184000e+15 9.260781373557994142e+06
8.693877551020408000e+15 7.166105407451066189e+06
8.775510204081632000e+15 5.683000230927275494e+06
8.857142857142857000e+15 4.598159700795366429e+06
8.938775510204082000e+15 3.783006254884458613e+06
9.020408163265306000e+15 3.156523177969305310e+06
9.102040816326530000e+15 2.665721134307109285e+06
9.183673469387756000e+15 2.274822742913383525e+06
9.265306122448980000e+15 1.959001290183585603e+06
9.346938775510204000e+15 1.700613886385570979e+06
9.428571428571428000e+15 1.486858196462008869e+06
9.510204081632654000e+15 1.308271317977861967e+06
9.591836734693878000e+15 1.157742865188028896e+06
9.673469387755102000e+15 1.029850955924241222e+06
9.755102040816326000e+15 9.204061144486905541e+05
9.836734693877552000e+15 8.261321012829917017e+05
9.918367346938776000e+15 7.444387586679672822e+05
1.000000000000000000e+16 6.732578545397100970e+05
