# {'filename': '5nmAgSph_EE1MM0EM0_li1_lf-1_xp2.5e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': 1}, 'specimen': {'pos': [2.5e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 24, 19, 30, 42, 259560), 'endtime': datetime.datetime(2022, 4, 25, 0, 20, 41, 134080)}
# omega	gamma
6.000000000000000000e+15 5.764261124937564600e+05
6.081632653061224000e+15 6.112212672444579657e+05
6.163265306122448000e+15 6.506528037629051832e+05
6.244897959183673000e+15 6.955657467680257978e+05
6.326530612244898000e+15 7.470122171680611791e+05
6.408163265306123000e+15 8.063157233077819692e+05
6.489795918367347000e+15 8.751600896319623571e+05
6.571428571428571000e+15 9.557144510152057046e+05
6.653061224489796000e+15 1.050812054976585321e+06
6.734693877551020000e+15 1.164211074148304062e+06
6.816326530612244000e+15 1.300983393549439264e+06
6.897959183673469000e+15 1.468108423321669223e+06
6.979591836734693000e+15 1.675405231547190808e+06
7.061224489795919000e+15 1.937041930367472349e+06
7.142857142857143000e+15 2.274068179342086893e+06
7.224489795918367000e+15 2.718841986095002852e+06
7.306122448979592000e+15 3.323145449361173436e+06
7.387755102040816000e+15 4.173919950213991106e+06
7.469387755102040000e+15 5.425863663951241411e+06
7.551020408163265000e+15 7.374489096900338307e+06
7.632653061224490000e+15 1.063568354260937124e+07
7.714285714285714000e+15 1.663363012062112801e+07
7.795918367346939000e+15 2.901766914271342009e+07
7.877551020408163000e+15 5.669654615428218991e+07
7.959183673469388000e+15 9.755980377049650252e+07
8.040816326530612000e+15 7.741077811926528811e+07
8.122448979591836000e+15 3.805553112189473957e+07
8.204081632653062000e+15 1.961539957649638876e+07
8.285714285714285000e+15 1.140300495371196605e+07
8.367346938775511000e+15 7.293356030383767560e+06
8.448979591836735000e+15 5.001788043094434775e+06
8.530612244897959000e+15 3.611813224191732239e+06
8.612244897959184000e+15 2.712440190293603577e+06
8.693877551020408000e+15 2.100433817288850434e+06
8.775510204081632000e+15 1.666931707567934413e+06
8.857142857142857000e+15 1.349707161954497686e+06
8.938775510204082000e+15 1.111242806019162759e+06
9.020408163265306000e+15 9.278938830542678479e+05
9.102040816326530000e+15 7.841921403724550037e+05
9.183673469387756000e+15 6.696914868352856720e+05
9.265306122448980000e+15 5.771416032257077750e+05
9.346938775510204000e+15 5.013890100319933845e+05
9.428571428571428000e+15 4.386933473042695550e+05
9.510204081632654000e+15 3.862893136335012387e+05
9.591836734693878000e+15 3.420986207850802457e+05
9.673469387755102000e+15 3.045361644237405853e+05
9.755102040816326000e+15 2.723768677233348717e+05
9.836734693877552000e+15 2.446624871730126324e+05
9.918367346938776000e+15 2.206352764464219799e+05
1.000000000000000000e+16 1.996900409334115102e+05
