# {'filename': '5nmAgSph_EE1MM0EM0_li-2_lf-3_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -3, 'li': -2}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 24, 9, 27, 41, 52711), 'endtime': datetime.datetime(2022, 4, 24, 14, 17, 29, 355432)}
# omega	gamma
6.000000000000000000e+15 6.858752584745463537e+03
6.081632653061224000e+15 7.190643749559289972e+03
6.163265306122448000e+15 7.568814506848970268e+03
6.244897959183673000e+15 8.001408380865719664e+03
6.326530612244898000e+15 8.498556653096569789e+03
6.408163265306123000e+15 9.072990361673149891e+03
6.489795918367347000e+15 9.740885684977718483e+03
6.571428571428571000e+15 1.052305052492333562e+04
6.653061224489796000e+15 1.144661945006017959e+04
6.734693877551020000e+15 1.254752240121461000e+04
6.816326530612244000e+15 1.387415916934424604e+04
6.897959183673469000e+15 1.549300289510570656e+04
6.979591836734693000e+15 1.749738212672767986e+04
7.061224489795919000e+15 2.002167820078934164e+04
7.142857142857143000e+15 2.326510592858565360e+04
7.224489795918367000e+15 2.753320930451321328e+04
7.306122448979592000e+15 3.331379707445816166e+04
7.387755102040816000e+15 4.142388481816412968e+04
7.469387755102040000e+15 5.331346872045449709e+04
7.551020408163265000e+15 7.174476587380867568e+04
7.632653061224490000e+15 1.024571425361809088e+05
7.714285714285714000e+15 1.586756257727508200e+05
7.795918367346939000e+15 2.741317503466320923e+05
7.877551020408163000e+15 5.304614689885883126e+05
7.959183673469388000e+15 9.040550850031130249e+05
8.040816326530612000e+15 7.105227426919520367e+05
8.122448979591836000e+15 3.459969727780921385e+05
8.204081632653062000e+15 1.766666503305672377e+05
8.285714285714285000e+15 1.017429076612770587e+05
8.367346938775511000e+15 6.447090364139909798e+04
8.448979591836735000e+15 4.380632544492135639e+04
8.530612244897959000e+15 3.134262124334648979e+04
8.612244897959184000e+15 2.332338582138515631e+04
8.693877551020408000e+15 1.789716957384399575e+04
8.775510204081632000e+15 1.407535148138045770e+04
8.857142857142857000e+15 1.129454894213507032e+04
8.938775510204082000e+15 9.216110248123452038e+03
9.020408163265306000e+15 7.627241427586563987e+03
9.102040816326530000e+15 6.389147923999758859e+03
9.183673469387756000e+15 5.408377337346915738e+03
9.265306122448980000e+15 4.620260834807816536e+03
9.346938775510204000e+15 3.978970158131105563e+03
9.428571428571428000e+15 3.451343879751824716e+03
9.510204081632654000e+15 3.012939798606006207e+03
9.591836734693878000e+15 2.645444395358595557e+03
9.673469387755102000e+15 2.334933104353315230e+03
9.755102040816326000e+15 2.070677548455792476e+03
9.836734693877552000e+15 1.844312411282658559e+03
9.918367346938776000e+15 1.649243605442502485e+03
1.000000000000000000e+16 1.480221377892585451e+03
