# {'filename': '5nmAgSph_EE0MM0EM1_li5_lf5_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 5, 'li': 5}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 24, 19, 36, 18, 902827), 'endtime': datetime.datetime(2022, 4, 25, 0, 24, 33, 570118)}
# omega	gamma
6.000000000000000000e+15 -1.049526057988744374e-04
6.081632653061224000e+15 -1.051208591297344322e-04
6.163265306122448000e+15 -1.055266471717806353e-04
6.244897959183673000e+15 -1.061888198194453154e-04
6.326530612244898000e+15 -1.071309024721543116e-04
6.408163265306123000e+15 -1.083821810598535590e-04
6.489795918367347000e+15 -1.099791380032888758e-04
6.571428571428571000e+15 -1.119673733111892737e-04
6.653061224489796000e+15 -1.144042068884903323e-04
6.734693877551020000e+15 -1.173622537065312666e-04
6.816326530612244000e+15 -1.209344137788625914e-04
6.897959183673469000e+15 -1.252409603798593652e-04
6.979591836734693000e+15 -1.304398067170860795e-04
7.061224489795919000e+15 -1.367416980068870828e-04
7.142857142857143000e+15 -1.444332219677045429e-04
7.224489795918367000e+15 -1.539125379938824888e-04
7.306122448979592000e+15 -1.657462753207453502e-04
7.387755102040816000e+15 -1.807622191208401537e-04
7.469387755102040000e+15 -2.002020336198891181e-04
7.551020408163265000e+15 -2.259660963700728896e-04
7.632653061224490000e+15 -2.609369222793429268e-04
7.714285714285714000e+15 -3.088935624088668991e-04
7.795918367346939000e+15 -3.698578565030955184e-04
7.877551020408163000e+15 -4.000663965766500197e-04
7.959183673469388000e+15 -1.460628347192808631e-04
8.040816326530612000e+15 3.046448367185357851e-04
8.122448979591836000e+15 3.518380631010686833e-04
8.204081632653062000e+15 2.831761167321375744e-04
8.285714285714285000e+15 2.224965395986349857e-04
8.367346938775511000e+15 1.785110470554092507e-04
8.448979591836735000e+15 1.467071766671949418e-04
8.530612244897959000e+15 1.230926133822560318e-04
8.612244897959184000e+15 1.050466089892632029e-04
8.693877551020408000e+15 9.089696115748871453e-05
8.775510204081632000e+15 7.955631727429045340e-05
8.857142857142857000e+15 7.029683927010112177e-05
8.938775510204082000e+15 6.261676672067507964e-05
9.020408163265306000e+15 5.616062985911431197e-05
9.102040816326530000e+15 5.067035995074102849e-05
9.183673469387756000e+15 4.595448585146552574e-05
9.265306122448980000e+15 4.186818644606395715e-05
9.346938775510204000e+15 3.830003714872784243e-05
9.428571428571428000e+15 3.516299411297840532e-05
9.510204081632654000e+15 3.238812819218988420e-05
9.591836734693878000e+15 2.992018435281882955e-05
9.673469387755102000e+15 2.771437858612509170e-05
9.755102040816326000e+15 2.573404998146705265e-05
9.836734693877552000e+15 2.394891421128630257e-05
9.918367346938776000e+15 2.233374684889344341e-05
1.000000000000000000e+16 2.086737844910676126e-05
